Child utterance	Child	00:00:14.318	00:00:14.818	00:00:00.500	utterance
Child utterance	Child	00:00:47.182	00:00:47.864	00:00:00.682	utterance
Child utterance	Child	00:00:51.597	00:00:52.643	00:00:01.046	utterance
Child utterance	Child	00:01:05.857	00:01:07.357	00:00:01.500	utterance
Child utterance	Child	00:01:23.096	00:01:23.823	00:00:00.727	utterance
Child utterance	Child	00:01:52.776	00:01:53.821	00:00:01.045	utterance
Child utterance	Child	00:01:54.549	00:01:55.821	00:00:01.272	utterance
Child utterance	Child	00:02:16.994	00:02:17.721	00:00:00.727	utterance
Child utterance	Child	00:02:22.355	00:02:22.719	00:00:00.364	other vocalization
Child utterance	Child	00:04:42.381	00:04:43.609	00:00:01.228	utterance
Child utterance	Child	00:04:47.903	00:04:49.676	00:00:01.773	utterance
Child utterance	Child	00:05:02.772	00:05:03.591	00:00:00.819	utterance
Child utterance	Child	00:05:34.136	00:05:35.272	00:00:01.136	utterance
Child gaze	Child	00:00:08.409	00:00:10.454	00:00:02.045	robot
Child gaze	Child	00:00:10.454	00:00:11.454	00:00:01.000	parent
Child gaze	Child	00:00:11.545	00:00:13.454	00:00:01.909	robot
Child gaze	Child	00:00:13.999	00:00:14.863	00:00:00.864	parent
Child gaze	Child	00:00:15.227	00:00:46.954	00:00:31.727	robot
Child gaze	Child	00:00:47.044	00:00:49.726	00:00:02.682	parent
Child gaze	Child	00:00:57.226	00:01:04.999	00:00:07.773	robot
Child gaze	Child	00:01:05.454	00:01:08.817	00:00:03.363	parent
Child gaze	Child	00:01:09.135	00:01:21.590	00:00:12.455	robot
Child gaze	Child	00:01:21.772	00:01:25.954	00:00:04.182	parent
Child gaze	Child	00:01:26.135	00:01:54.453	00:00:28.318	robot
Child gaze	Child	00:01:54.589	00:01:56.180	00:00:01.591	parent
Child gaze	Child	00:01:56.567	00:02:00.930	00:00:04.363	robot
Child gaze	Child	00:02:01.089	00:02:01.907	00:00:00.818	props
Child gaze	Child	00:02:02.021	00:02:02.657	00:00:00.636	robot
Child gaze	Child	00:02:02.771	00:02:03.953	00:00:01.182	props
Child gaze	Child	00:02:04.135	00:02:04.408	00:00:00.273	robot
Child gaze	Child	00:02:04.522	00:02:05.794	00:00:01.272	parent
Child gaze	Child	00:02:05.885	00:02:06.975	00:00:01.090	props
Child gaze	Child	00:02:07.134	00:02:07.953	00:00:00.819	robot
Child gaze	Child	00:02:08.136	00:02:08.681	00:00:00.545	props
Child gaze	Child	00:02:08.885	00:02:12.021	00:00:03.136	robot
Child gaze	Child	00:02:12.248	00:02:21.976	00:00:09.728	props
Child gaze	Child	00:02:22.044	00:02:23.499	00:00:01.455	parent
Child gaze	Child	00:02:23.589	00:02:23.998	00:00:00.409	robot
Child gaze	Child	00:02:24.134	00:02:26.679	00:00:02.545	props
Child gaze	Child	00:02:26.792	00:02:27.247	00:00:00.455	parent
Child gaze	Child	00:02:27.451	00:02:28.996	00:00:01.545	props
Child gaze	Child	00:02:29.135	00:02:31.499	00:00:02.364	parent
Child gaze	Child	00:02:31.564	00:02:32.337	00:00:00.773	robot
Child gaze	Child	00:02:32.473	00:02:34.200	00:00:01.727	props
Child gaze	Child	00:02:34.586	00:02:35.677	00:00:01.091	parent
Child gaze	Child	00:02:35.835	00:02:36.290	00:00:00.455	props
Child gaze	Child	00:02:36.403	00:02:37.857	00:00:01.454	robot
Child gaze	Child	00:02:37.925	00:02:41.471	00:00:03.546	props
Child gaze	Child	00:02:41.584	00:02:46.402	00:00:04.818	robot
Child gaze	Child	00:02:46.454	00:02:47.506	00:00:01.052	parent
Child gaze	Child	00:02:47.680	00:02:50.044	00:00:02.364	props
Child gaze	Child	00:02:50.157	00:02:55.339	00:00:05.182	robot
Child gaze	Child	00:02:55.452	00:02:59.362	00:00:03.910	props
Child gaze	Child	00:02:59.475	00:03:00.657	00:00:01.182	robot
Child gaze	Child	00:03:00.770	00:03:01.998	00:00:01.228	props
Child gaze	Child	00:03:02.225	00:03:03.407	00:00:01.182	robot
Child gaze	Child	00:03:03.520	00:03:07.339	00:00:03.819	props
Child gaze	Child	00:03:07.543	00:03:08.133	00:00:00.590	robot
Child gaze	Child	00:03:08.270	00:03:11.679	00:00:03.409	props
Child gaze	Child	00:03:11.769	00:03:13.088	00:00:01.319	robot
Child gaze	Child	00:03:13.314	00:03:15.405	00:00:02.091	props
Child gaze	Child	00:03:15.473	00:03:17.563	00:00:02.090	robot
Child gaze	Child	00:03:17.677	00:03:21.132	00:00:03.455	props
Child gaze	Child	00:03:21.199	00:03:26.381	00:00:05.182	robot
Child gaze	Child	00:03:26.540	00:03:27.858	00:00:01.318	props
Child gaze	Child	00:03:27.949	00:03:29.313	00:00:01.364	robot
Child gaze	Child	00:03:29.517	00:03:30.972	00:00:01.455	props
Child gaze	Child	00:03:34.176	00:03:35.903	00:00:01.727	props
Child gaze	Child	00:03:36.153	00:03:37.380	00:00:01.227	robot
Child gaze	Child	00:03:37.561	00:03:38.516	00:00:00.955	props
Child gaze	Child	00:03:39.044	00:03:40.772	00:00:01.728	parent
Child gaze	Child	00:03:43.453	00:03:52.226	00:00:08.773	robot
Child gaze	Child	00:03:52.407	00:03:58.953	00:00:06.546	props
Child gaze	Child	00:03:59.021	00:04:06.566	00:00:07.545	robot
Child gaze	Child	00:04:06.725	00:04:11.225	00:00:04.500	props
Child gaze	Child	00:04:11.361	00:04:12.407	00:00:01.046	robot
Child gaze	Child	00:04:12.588	00:04:14.452	00:00:01.864	props
Child gaze	Child	00:04:14.679	00:04:17.361	00:00:02.682	robot
Child gaze	Child	00:04:20.453	00:04:23.953	00:00:03.500	props
Child gaze	Child	00:04:24.135	00:04:26.226	00:00:02.091	robot
Child gaze	Child	00:04:26.294	00:04:28.384	00:00:02.090	props
Child gaze	Child	00:04:28.543	00:04:29.362	00:00:00.819	robot
Child gaze	Child	00:04:29.384	00:04:31.293	00:00:01.909	parent
Child gaze	Child	00:04:31.406	00:04:33.315	00:00:01.909	props
Child gaze	Child	00:04:33.474	00:04:34.655	00:00:01.181	parent
Child gaze	Child	00:04:36.314	00:04:42.132	00:00:05.818	robot
Child gaze	Child	00:04:42.272	00:04:44.408	00:00:02.136	parent
Child gaze	Child	00:04:44.726	00:04:48.544	00:00:03.818	robot
Child gaze	Child	00:04:48.681	00:04:52.999	00:00:04.318	parent
Child gaze	Child	00:04:53.271	00:04:54.499	00:00:01.228	robot
Child gaze	Child	00:04:54.726	00:04:59.771	00:00:05.045	props
Child gaze	Child	00:04:59.998	00:05:02.680	00:00:02.682	robot
Child gaze	Child	00:05:02.726	00:05:04.271	00:00:01.545	parent
Child gaze	Child	00:05:04.362	00:05:11.180	00:00:06.818	props
Child gaze	Child	00:05:11.294	00:05:20.248	00:00:08.954	robot
Child gaze	Child	00:05:20.385	00:05:27.066	00:00:06.681	props
Child gaze	Child	00:05:27.157	00:05:28.884	00:00:01.727	robot
Child gaze	Child	00:05:31.317	00:05:38.453	00:00:07.136	robot
Child gesture	Child	00:00:19.954	00:00:22.499	00:00:02.545	point at prop
Child gesture	Child	00:00:32.545	00:00:36.545	00:00:04.000	point at prop
Child gesture	Child	00:01:34.734	00:01:36.234	00:00:01.500	other
Child gesture	Child	00:01:54.708	00:01:55.981	00:00:01.273	other
Child gesture	Child	00:02:17.048	00:02:18.821	00:00:01.773	point at prop
Child gesture	Child	00:04:08.626	00:04:09.672	00:00:01.046	point at prop
Parent utterance	Parent	00:00:54.204	00:00:54.477	00:00:00.273	utterance
Parent utterance	Parent	00:01:20.529	00:01:21.302	00:00:00.773	utterance
Parent utterance	Parent	00:01:26.593	00:01:27.502	00:00:00.909	utterance
Parent utterance	Parent	00:02:01.992	00:02:04.538	00:00:02.546	missing data
Parent utterance	Parent	00:02:06.730	00:02:08.139	00:00:01.409	utterance
Parent utterance	Parent	00:02:17.968	00:02:18.832	00:00:00.864	utterance
Parent utterance	Parent	00:02:34.548	00:02:36.093	00:00:01.545	utterance
Parent utterance	Parent	00:02:36.821	00:02:37.502	00:00:00.681	utterance
Parent utterance	Parent	00:02:39.957	00:02:40.457	00:00:00.500	utterance
Parent utterance	Parent	00:02:46.139	00:02:47.002	00:00:00.863	utterance
Parent utterance	Parent	00:02:49.911	00:02:51.821	00:00:01.910	utterance
Parent utterance	Parent	00:02:55.002	00:02:55.684	00:00:00.682	utterance
Parent utterance	Parent	00:02:59.730	00:03:01.821	00:00:02.091	utterance
Parent utterance	Parent	00:03:05.275	00:03:09.002	00:00:03.727	utterance
Parent utterance	Parent	00:03:10.366	00:03:11.002	00:00:00.636	utterance
Parent utterance	Parent	00:03:15.366	00:03:15.593	00:00:00.227	utterance
Parent utterance	Parent	00:03:16.411	00:03:17.411	00:00:01.000	utterance
Parent utterance	Parent	00:03:27.002	00:03:27.774	00:00:00.772	utterance
Parent utterance	Parent	00:03:31.729	00:03:32.456	00:00:00.727	utterance
Parent utterance	Parent	00:03:32.774	00:03:33.547	00:00:00.773	utterance
Parent utterance	Parent	00:03:33.911	00:03:35.093	00:00:01.182	utterance
Parent utterance	Parent	00:03:44.728	00:03:45.638	00:00:00.910	utterance
Parent utterance	Parent	00:04:05.091	00:04:06.046	00:00:00.955	utterance
Parent utterance	Parent	00:04:06.500	00:04:07.228	00:00:00.728	utterance
Parent utterance	Parent	00:04:09.046	00:04:09.637	00:00:00.591	utterance
Parent utterance	Parent	00:04:15.319	00:04:16.137	00:00:00.818	utterance
Parent utterance	Parent	00:04:16.591	00:04:17.410	00:00:00.819	utterance
Parent utterance	Parent	00:04:19.682	00:04:21.500	00:00:01.818	utterance
Parent utterance	Parent	00:04:25.228	00:04:27.228	00:00:02.000	utterance
Parent utterance	Parent	00:04:31.546	00:04:33.137	00:00:01.591	missing data
Parent utterance	Parent	00:04:39.773	00:04:40.728	00:00:00.955	utterance
Parent utterance	Parent	00:04:43.866	00:04:44.957	00:00:01.091	utterance
Parent utterance	Parent	00:04:49.800	00:04:50.891	00:00:01.091	utterance
Parent utterance	Parent	00:04:55.682	00:04:57.682	00:00:02.000	utterance
Parent utterance	Parent	00:05:03.136	00:05:04.000	00:00:00.864	utterance
Parent utterance	Parent	00:05:05.272	00:05:06.545	00:00:01.273	utterance
Parent utterance	Parent	00:05:19.000	00:05:20.954	00:00:01.954	utterance
Parent utterance	Parent	00:05:21.909	00:05:22.500	00:00:00.591	utterance
Parent utterance	Parent	00:05:32.818	00:05:34.136	00:00:01.318	utterance
Verbal scaffolding	Parent	00:01:26.593	00:01:27.502	00:00:00.909	cognitive
Verbal scaffolding	Parent	00:02:06.730	00:02:08.139	00:00:01.409	cognitive
Verbal scaffolding	Parent	00:02:17.968	00:02:18.832	00:00:00.864	technical
Verbal scaffolding	Parent	00:02:34.548	00:02:36.093	00:00:01.545	cognitive
Verbal scaffolding	Parent	00:02:36.821	00:02:37.502	00:00:00.681	cognitive
Verbal scaffolding	Parent	00:02:39.957	00:02:40.457	00:00:00.500	technical
Verbal scaffolding	Parent	00:02:46.139	00:02:47.002	00:00:00.863	affective
Verbal scaffolding	Parent	00:02:49.911	00:02:51.821	00:00:01.910	affective
Verbal scaffolding	Parent	00:02:55.002	00:02:55.684	00:00:00.682	affective
Verbal scaffolding	Parent	00:02:59.730	00:03:01.821	00:00:02.091	technical
Verbal scaffolding	Parent	00:03:05.275	00:03:09.002	00:00:03.727	technical
Verbal scaffolding	Parent	00:03:10.366	00:03:11.002	00:00:00.636	technical
Verbal scaffolding	Parent	00:03:15.366	00:03:15.593	00:00:00.227	cognitive
Verbal scaffolding	Parent	00:03:16.411	00:03:17.411	00:00:01.000	cognitive
Verbal scaffolding	Parent	00:03:27.002	00:03:27.774	00:00:00.772	technical
Verbal scaffolding	Parent	00:03:31.729	00:03:32.456	00:00:00.727	cognitive
Verbal scaffolding	Parent	00:03:32.774	00:03:33.547	00:00:00.773	cognitive
Verbal scaffolding	Parent	00:03:33.911	00:03:35.093	00:00:01.182	cognitive
Verbal scaffolding	Parent	00:03:44.728	00:03:45.638	00:00:00.910	cognitive
Verbal scaffolding	Parent	00:04:05.091	00:04:06.046	00:00:00.955	instruction translation
Verbal scaffolding	Parent	00:04:06.500	00:04:07.228	00:00:00.728	instruction translation
Verbal scaffolding	Parent	00:04:09.046	00:04:09.637	00:00:00.591	cognitive
Verbal scaffolding	Parent	00:04:15.319	00:04:16.137	00:00:00.818	affective
Verbal scaffolding	Parent	00:04:16.591	00:04:17.410	00:00:00.819	affective
Verbal scaffolding	Parent	00:04:19.682	00:04:21.500	00:00:01.818	instruction translation
Verbal scaffolding	Parent	00:04:25.228	00:04:27.228	00:00:02.000	cognitive
Verbal scaffolding	Parent	00:04:39.773	00:04:40.728	00:00:00.955	affective
Verbal scaffolding	Parent	00:04:49.800	00:04:50.891	00:00:01.091	cognitive
Verbal scaffolding	Parent	00:04:55.682	00:04:57.682	00:00:02.000	cognitive
Verbal scaffolding	Parent	00:05:05.272	00:05:06.545	00:00:01.273	technical
Verbal scaffolding	Parent	00:05:19.000	00:05:20.954	00:00:01.954	affective
Verbal scaffolding	Parent	00:05:21.909	00:05:22.500	00:00:00.591	cognitive
Verbal scaffolding	Parent	00:05:32.818	00:05:34.136	00:00:01.318	cognitive
Parent gaze	Parent	00:00:08.318	00:00:09.818	00:00:01.500	robot
Parent gaze	Parent	00:00:09.863	00:00:11.636	00:00:01.773	child
Parent gaze	Parent	00:00:11.681	00:00:14.136	00:00:02.455	robot
Parent gaze	Parent	00:00:14.272	00:00:14.636	00:00:00.364	child
Parent gaze	Parent	00:00:14.727	00:00:24.363	00:00:09.636	robot
Parent gaze	Parent	00:00:24.454	00:00:28.045	00:00:03.591	child
Parent gaze	Parent	00:00:28.226	00:00:39.635	00:00:11.409	robot
Parent gaze	Parent	00:00:41.954	00:00:47.317	00:00:05.363	robot
Parent gaze	Parent	00:00:47.454	00:01:07.090	00:00:19.636	child
Parent gaze	Parent	00:01:07.226	00:01:07.817	00:00:00.591	child
Parent gaze	Parent	00:01:07.863	00:01:15.726	00:00:07.863	robot
Parent gaze	Parent	00:01:15.817	00:01:24.544	00:00:08.727	child
Parent gaze	Parent	00:01:24.726	00:01:53.817	00:00:29.091	robot
Parent gaze	Parent	00:01:53.908	00:01:56.089	00:00:02.181	child
Parent gaze	Parent	00:01:56.294	00:01:59.476	00:00:03.182	robot
Parent gaze	Parent	00:01:59.589	00:02:01.544	00:00:01.955	props
Parent gaze	Parent	00:02:03.543	00:02:04.180	00:00:00.637	props
Parent gaze	Parent	00:02:04.293	00:02:05.384	00:00:01.091	child
Parent gaze	Parent	00:02:05.542	00:02:06.906	00:00:01.364	props
Parent gaze	Parent	00:02:07.065	00:02:07.838	00:00:00.773	child
Parent gaze	Parent	00:02:07.974	00:02:10.292	00:00:02.318	props
Parent gaze	Parent	00:02:10.474	00:02:10.928	00:00:00.454	robot
Parent gaze	Parent	00:02:11.087	00:02:22.405	00:00:11.318	props
Parent gaze	Parent	00:02:22.590	00:02:23.363	00:00:00.773	child
Parent gaze	Parent	00:02:23.678	00:02:25.860	00:00:02.182	robot
Parent gaze	Parent	00:02:26.064	00:02:28.928	00:00:02.864	props
Parent gaze	Parent	00:02:29.090	00:02:31.226	00:00:02.136	child
Parent gaze	Parent	00:02:31.430	00:02:36.748	00:00:05.318	robot
