Child utterance	Child	00:03:40.870	00:03:41.130	00:00:00.260	utterance
Child utterance	Child	00:03:57.380	00:03:57.840	00:00:00.460	utterance
Child gaze	Child	00:00:06.530	00:00:16.730	00:00:10.200	robot
Child gaze	Child	00:00:18.840	00:00:40.800	00:00:21.960	robot
Child gaze	Child	00:00:42.140	00:00:49.500	00:00:07.360	props
Child gaze	Child	00:00:51.100	00:00:52.380	00:00:01.280	props
Child gaze	Child	00:00:52.460	00:00:53.900	00:00:01.440	robot
Child gaze	Child	00:00:54.060	00:01:03.260	00:00:09.200	props
Child gaze	Child	00:01:03.540	00:01:26.340	00:00:22.800	robot
Child gaze	Child	00:01:26.500	00:01:28.700	00:00:02.200	props
Child gaze	Child	00:01:28.800	00:01:31.480	00:00:02.680	robot
Child gaze	Child	00:01:31.580	00:01:37.860	00:00:06.280	props
Child gaze	Child	00:01:37.920	00:01:48.400	00:00:10.480	robot
Child gaze	Child	00:01:48.480	00:01:52.840	00:00:04.360	props
Child gaze	Child	00:01:52.940	00:01:56.660	00:00:03.720	robot
Child gaze	Child	00:02:07.240	00:02:10.480	00:00:03.240	props
Child gaze	Child	00:02:10.580	00:02:11.700	00:00:01.120	robot
Child gaze	Child	00:02:18.100	00:02:21.540	00:00:03.440	props
Child gaze	Child	00:02:21.620	00:02:23.620	00:00:02.000	parent
Child gaze	Child	00:02:23.740	00:02:25.020	00:00:01.280	robot
Child gaze	Child	00:02:25.100	00:02:31.820	00:00:06.720	props
Child gaze	Child	00:02:31.900	00:02:34.820	00:00:02.920	robot
Child gaze	Child	00:02:34.880	00:02:43.800	00:00:08.920	props
Child gaze	Child	00:02:43.900	00:02:45.260	00:00:01.360	parent
Child gaze	Child	00:02:46.580	00:03:00.180	00:00:13.600	props
Child gaze	Child	00:03:00.340	00:03:03.180	00:00:02.840	parent
Child gaze	Child	00:03:04.560	00:03:11.600	00:00:07.040	robot
Child gaze	Child	00:03:11.800	00:03:20.080	00:00:08.280	props
Child gaze	Child	00:03:20.300	00:03:21.580	00:00:01.280	parent
Child gaze	Child	00:03:21.780	00:03:30.620	00:00:08.840	props
Child gaze	Child	00:03:30.840	00:03:32.480	00:00:01.640	robot
Child gaze	Child	00:03:34.700	00:03:39.180	00:00:04.480	robot
Child gaze	Child	00:03:39.220	00:03:39.780	00:00:00.560	props
Child gaze	Child	00:03:39.860	00:03:42.740	00:00:02.880	parent
Child gaze	Child	00:03:42.940	00:03:50.580	00:00:07.640	props
Child gaze	Child	00:03:50.680	00:03:52.160	00:00:01.480	robot
Child gaze	Child	00:03:52.260	00:04:01.380	00:00:09.120	props
Child gaze	Child	00:04:01.540	00:04:02.620	00:00:01.080	parent
Child gaze	Child	00:04:02.720	00:04:05.400	00:00:02.680	robot
Child gaze	Child	00:04:12.100	00:04:12.460	00:00:00.360	robot
Child gaze	Child	00:04:14.880	00:04:19.000	00:00:04.120	robot
Child gaze	Child	00:04:19.180	00:04:26.740	00:00:07.560	props
Child gaze	Child	00:04:27.160	00:04:27.440	00:00:00.280	robot
Child gaze	Child	00:04:27.540	00:04:31.100	00:00:03.560	props
Child gaze	Child	00:04:31.120	00:04:31.760	00:00:00.640	robot
Child gaze	Child	00:04:36.960	00:04:44.400	00:00:07.440	props
