Child utterance	Child	00:00:12.020	00:00:12.820	00:00:00.800	utterance
Child utterance	Child	00:00:24.455	00:00:24.975	00:00:00.520	utterance
Child utterance	Child	00:00:37.835	00:00:38.185	00:00:00.350	utterance
Child utterance	Child	00:01:13.045	00:01:14.005	00:00:00.960	utterance
Child utterance	Child	00:01:15.695	00:01:15.995	00:00:00.300	utterance
Child utterance	Child	00:01:56.560	00:01:57.640	00:00:01.080	utterance
Child utterance	Child	00:02:01.270	00:02:02.710	00:00:01.440	utterance
Child utterance	Child	00:02:51.735	00:02:52.075	00:00:00.340	utterance
Child utterance	Child	00:02:52.970	00:02:53.340	00:00:00.370	utterance
Child utterance	Child	00:03:03.985	00:03:05.385	00:00:01.400	utterance
Child utterance	Child	00:03:15.850	00:03:17.380	00:00:01.530	utterance
Child utterance	Child	00:03:29.070	00:03:30.260	00:00:01.190	utterance
Child utterance	Child	00:03:30.505	00:03:30.905	00:00:00.400	utterance
Child utterance	Child	00:03:35.630	00:03:36.210	00:00:00.580	utterance
Child utterance	Child	00:03:40.295	00:03:41.945	00:00:01.650	utterance
Child utterance	Child	00:03:43.490	00:03:46.510	00:00:03.020	utterance
Child utterance	Child	00:03:53.652	00:03:54.672	00:00:01.020	utterance
Child utterance	Child	00:03:57.697	00:03:58.467	00:00:00.770	utterance
Child utterance	Child	00:04:07.797	00:04:08.257	00:00:00.460	utterance
Child utterance	Child	00:04:09.727	00:04:10.347	00:00:00.620	utterance
Child utterance	Child	00:04:24.577	00:04:26.427	00:00:01.850	utterance
Child utterance	Child	00:04:29.922	00:04:31.192	00:00:01.270	utterance
Child utterance	Child	00:04:41.170	00:04:41.830	00:00:00.660	utterance
Child utterance	Child	00:04:47.700	00:04:48.690	00:00:00.990	utterance
Child utterance	Child	00:04:58.405	00:04:59.685	00:00:01.280	utterance
Child gaze	Child	00:00:00.000	00:02:01.840	00:02:01.840	tablet
Child gaze	Child	00:02:02.980	00:03:29.450	00:01:26.470	tablet
Child gaze	Child	00:03:29.450	00:03:30.160	00:00:00.710	parent
Child gaze	Child	00:03:30.260	00:03:35.660	00:00:05.400	tablet
Child gaze	Child	00:03:39.850	00:04:49.770	00:01:09.920	tablet
Child affect	Child	00:00:12.380	00:00:12.910	00:00:00.530	positive 1
Child affect	Child	00:00:14.445	00:00:16.905	00:00:02.460	positive 1
