,action,who,s_time,e_time,t_time,sub_action,action:sub_action
80,Child gaze,Child,230.99,233.41,2.42,robot,Child gaze:robot
81,Child gaze,Child,233.46,244.0,10.54,props,Child gaze:props
82,Child gaze,Child,244.07,247.53,3.46,robot,Child gaze:robot
83,Child gaze,Child,247.6,248.96,1.36,props,Child gaze:props
84,Child gaze,Child,249.0,251.24,2.24,parent,Child gaze:parent
85,Child gaze,Child,251.26,261.48,10.22,props,Child gaze:props
86,Child gaze,Child,261.53,263.09,1.56,parent,Child gaze:parent
87,Child gaze,Child,266.85,272.47,5.62,parent,Child gaze:parent
88,Child gaze,Child,272.5,283.46,10.96,props,Child gaze:props
89,Child gaze,Child,283.5,301.4,17.9,robot,Child gaze:robot
90,Child gaze,Child,301.47,303.07,1.6,parent,Child gaze:parent
91,Child gaze,Child,303.13,309.45,6.32,robot,Child gaze:robot
92,Child gaze,Child,309.51,319.73,10.22,props,Child gaze:props
93,Child gaze,Child,319.76,321.02,1.26,parent,Child gaze:parent
94,Child gaze,Child,321.93,322.75,0.82,robot or prop,Child gaze:robot or prop
95,Child gaze,Child,323.06,324.58,1.52,parent,Child gaze:parent
96,Child gaze,Child,325.18,326.3,1.12,robot,Child gaze:robot
97,Child gaze,Child,326.42,331.9,5.48,parent,Child gaze:parent
98,Child gaze,Child,333.86,334.36,0.5,parent,Child gaze:parent
99,Child gaze,Child,334.45,335.75,1.3,robot,Child gaze:robot
100,Child gaze,Child,335.8,340.46,4.66,parent,Child gaze:parent
101,Child gaze,Child,349.08,351.82,2.74,robot,Child gaze:robot
102,Child gaze,Child,351.85,355.13,3.28,props,Child gaze:props
103,Child gaze,Child,355.19,356.47,1.28,robot,Child gaze:robot
104,Child gaze,Child,356.49,367.89,11.4,props,Child gaze:props
105,Child gaze,Child,367.93,372.03,4.1,robot,Child gaze:robot
106,Child gaze,Child,372.04,380.94,8.9,props,Child gaze:props
107,Child gaze,Child,381.01,382.61,1.6,robot,Child gaze:robot
108,Child gaze,Child,382.67,384.05,1.38,props,Child gaze:props
109,Child gaze,Child,384.08,390.44,6.36,robot,Child gaze:robot
110,Child gaze,Child,390.5,394.46,3.96,props,Child gaze:props
111,Child gaze,Child,394.78,400.32,5.54,robot,Child gaze:robot
112,Child gaze,Child,400.35,402.07,1.72,props,Child gaze:props
113,Child gaze,Child,402.09000000000003,403.85,1.76,robot,Child gaze:robot
114,Child gaze,Child,404.21,407.03,2.82,parent,Child gaze:parent
115,Child gaze,Child,407.06,409.26,2.2,robot,Child gaze:robot
116,Child gaze,Child,409.38,411.6,2.22,parent,Child gaze:parent
117,Child gaze,Child,411.65,414.37,2.72,robot,Child gaze:robot
118,Child affect,Child,5.1,5.7,0.6,positive 1,Child affect:positive 1
119,Child affect,Child,16.66,17.34,0.68,positive 1,Child affect:positive 1
120,Child affect,Child,36.64,39.44,2.8,positive 2,Child affect:positive 2
121,Child affect,Child,73.24,75.6,2.36,positive 2,Child affect:positive 2
122,Child affect,Child,80.08,89.42,9.34,positive 3,Child affect:positive 3
123,Child affect,Child,89.55,90.95,1.4,positive 1,Child affect:positive 1
124,Child affect,Child,90.99,93.13,2.14,positive 2,Child affect:positive 2
125,Child affect,Child,93.18,95.14,1.96,positive 1,Child affect:positive 1
126,Child affect,Child,104.52000000000001,105.92,1.4,positive 1,Child affect:positive 1
127,Child affect,Child,107.34,109.18,1.84,positive 2,Child affect:positive 2
128,Child affect,Child,119.24000000000001,121.56,2.32,positive 3,Child affect:positive 3
129,Child affect,Child,166.98,168.34,1.36,positive 1,Child affect:positive 1
130,Child affect,Child,289.94,291.9,1.96,positive 3,Child affect:positive 3
131,Child affect,Child,305.16,307.92,2.76,positive 2,Child affect:positive 2
132,Child affect,Child,325.1,326.58,1.48,positive 1,Child affect:positive 1
133,Child affect,Child,344.72,346.38,1.66,positive 1,Child affect:positive 1
134,Child affect,Child,407.27,409.21,1.94,positive 1,Child affect:positive 1
135,Child gesture,Child,86.1,88.14,2.04,point at prop,Child gesture:point at prop
136,Child gesture,Child,280.28,283.36,3.08,point at prop,Child gesture:point at prop
137,Child gesture,Child,305.19,306.29,1.1,point at prop,Child gesture:point at prop
138,Child gesture,Child,362.14,363.58,1.44,point at prop,Child gesture:point at prop
139,Child gesture,Child,373.75,380.75,7.0,point at prop,Child gesture:point at prop
140,Child gesture,Child,392.83,394.39,1.56,point at prop,Child gesture:point at prop
141,Child affective touch,Child,33.42,40.46,7.04,affective touch,Child affective touch:affective touch
142,Child affective touch,Child,213.18,223.48,10.3,affective touch,Child affective touch:affective touch
143,Child affective touch,Child,320.34,332.18,11.84,affective touch,Child affective touch:affective touch
144,Child affective touch,Child,337.84000000000003,346.68,8.84,affective touch,Child affective touch:affective touch
145,Child affective touch,Child,383.92,392.2,8.28,affective touch,Child affective touch:affective touch
146,Child affective touch,Child,394.87,400.27,5.4,affective touch,Child affective touch:affective touch
147,Child affective touch,Child,400.40999999999997,408.85,8.44,affective touch,Child affective touch:affective touch
148,Parent utterance,Parent,8.2,9.6,1.4,utterance,Parent utterance:utterance
149,Parent utterance,Parent,10.54,11.26,0.72,utterance,Parent utterance:utterance
150,Parent utterance,Parent,17.37,18.45,1.08,utterance,Parent utterance:utterance
151,Parent utterance,Parent,27.74,28.24,0.5,utterance,Parent utterance:utterance
152,Parent utterance,Parent,29.13,29.97,0.84,utterance,Parent utterance:utterance
153,Parent utterance,Parent,32.96,34.72,1.76,utterance,Parent utterance:utterance
154,Parent utterance,Parent,39.75,41.39,1.64,utterance,Parent utterance:utterance
155,Parent utterance,Parent,47.25,47.81,0.56,utterance,Parent utterance:utterance
156,Parent utterance,Parent,51.53,52.13,0.6,utterance,Parent utterance:utterance
157,Parent utterance,Parent,59.61,60.33,0.72,utterance,Parent utterance:utterance
158,Parent utterance,Parent,61.21,61.93,0.72,utterance,Parent utterance:utterance
159,Parent utterance,Parent,66.93,67.73,0.8,utterance,Parent utterance:utterance
160,Parent utterance,Parent,70.63,71.33,0.7,utterance,Parent utterance:utterance
161,Parent utterance,Parent,81.15,81.63,0.48,utterance,Parent utterance:utterance
162,Parent utterance,Parent,82.85,83.21000000000001,0.36,utterance,Parent utterance:utterance
163,Parent utterance,Parent,87.92,88.96000000000001,1.04,utterance,Parent utterance:utterance
164,Parent utterance,Parent,93.38,95.22,1.84,utterance,Parent utterance:utterance
165,Parent utterance,Parent,98.58,99.42,0.84,utterance,Parent utterance:utterance
166,Parent utterance,Parent,102.12,103.88,1.76,utterance,Parent utterance:utterance
167,Parent utterance,Parent,104.75999999999999,108.9,4.14,utterance,Parent utterance:utterance
168,Parent utterance,Parent,108.99000000000001,113.59,4.6,utterance,Parent utterance:utterance
169,Parent utterance,Parent,114.87,116.87,2.0,utterance,Parent utterance:utterance
170,Parent utterance,Parent,117.15,119.59,2.44,utterance,Parent utterance:utterance
171,Parent utterance,Parent,119.83,121.37,1.54,utterance,Parent utterance:utterance
172,Parent utterance,Parent,121.59,123.23,1.64,utterance,Parent utterance:utterance
173,Parent utterance,Parent,123.37,125.65,2.28,utterance,Parent utterance:utterance
174,Parent utterance,Parent,126.32,127.28,0.96,utterance,Parent utterance:utterance
175,Parent utterance,Parent,127.6,128.58,0.98,utterance,Parent utterance:utterance
176,Parent utterance,Parent,128.69,130.91,2.22,utterance,Parent utterance:utterance
177,Parent utterance,Parent,131.36,132.42,1.06,utterance,Parent utterance:utterance
178,Parent utterance,Parent,133.73,135.11,1.38,utterance,Parent utterance:utterance
179,Parent utterance,Parent,140.54,142.0,1.46,utterance,Parent utterance:utterance
180,Parent utterance,Parent,142.81,143.35,0.54,utterance,Parent utterance:utterance
181,Parent utterance,Parent,144.88,145.72,0.84,utterance,Parent utterance:utterance
182,Parent utterance,Parent,145.99,146.47,0.48,utterance,Parent utterance:utterance
183,Parent utterance,Parent,147.23,150.67000000000002,3.44,utterance,Parent utterance:utterance
184,Parent utterance,Parent,150.91,152.07,1.16,utterance,Parent utterance:utterance
185,Parent utterance,Parent,163.74,164.88,1.14,utterance,Parent utterance:utterance
186,Parent utterance,Parent,167.47,170.79,3.32,utterance,Parent utterance:utterance
187,Parent utterance,Parent,170.91,172.61,1.7,utterance,Parent utterance:utterance
188,Parent utterance,Parent,173.6,176.22,2.62,utterance,Parent utterance:utterance
189,Parent utterance,Parent,178.03,179.07,1.04,utterance,Parent utterance:utterance
190,Parent utterance,Parent,187.24,190.1,2.86,utterance,Parent utterance:utterance
191,Parent utterance,Parent,191.51,192.87,1.36,utterance,Parent utterance:utterance
192,Parent utterance,Parent,193.39,195.75,2.36,utterance,Parent utterance:utterance
193,Parent utterance,Parent,196.32999999999998,198.01,1.68,utterance,Parent utterance:utterance
194,Parent utterance,Parent,201.49,202.77,1.28,utterance,Parent utterance:utterance
195,Parent utterance,Parent,203.21,203.81,0.6,utterance,Parent utterance:utterance
196,Parent utterance,Parent,205.27,206.53,1.26,utterance,Parent utterance:utterance
197,Parent utterance,Parent,210.94,211.66,0.72,utterance,Parent utterance:utterance
198,Parent utterance,Parent,215.26,215.74,0.48,utterance,Parent utterance:utterance
199,Parent utterance,Parent,218.04,219.5,1.46,utterance,Parent utterance:utterance
200,Parent utterance,Parent,221.01,221.91,0.9,utterance,Parent utterance:utterance
201,Parent utterance,Parent,224.06,225.02,0.96,utterance,Parent utterance:utterance
202,Parent utterance,Parent,226.16,230.78,4.62,utterance,Parent utterance:utterance
203,Parent utterance,Parent,232.79,234.43,1.64,utterance,Parent utterance:utterance
204,Parent utterance,Parent,235.73,236.32999999999998,0.6,utterance,Parent utterance:utterance
205,Parent utterance,Parent,238.17000000000002,239.91,1.74,utterance,Parent utterance:utterance
206,Parent utterance,Parent,241.92,242.48,0.56,utterance,Parent utterance:utterance
207,Parent utterance,Parent,250.18,250.72,0.54,utterance,Parent utterance:utterance
208,Parent utterance,Parent,251.43,251.95,0.52,utterance,Parent utterance:utterance
209,Parent utterance,Parent,252.75,253.27,0.52,utterance,Parent utterance:utterance
210,Parent utterance,Parent,255.45,256.09,0.64,utterance,Parent utterance:utterance
211,Parent utterance,Parent,259.45,260.51,1.06,utterance,Parent utterance:utterance
212,Parent utterance,Parent,261.82,266.58,4.76,utterance,Parent utterance:utterance
213,Parent utterance,Parent,267.89,269.01,1.12,utterance,Parent utterance:utterance
214,Parent utterance,Parent,270.73,271.17,0.44,utterance,Parent utterance:utterance
215,Parent utterance,Parent,271.91,272.65,0.74,utterance,Parent utterance:utterance
216,Parent utterance,Parent,275.32,276.12,0.8,utterance,Parent utterance:utterance
217,Parent utterance,Parent,279.24,280.04,0.8,utterance,Parent utterance:utterance
218,Parent utterance,Parent,280.88,281.2,0.32,utterance,Parent utterance:utterance
219,Parent utterance,Parent,282.68,283.48,0.8,utterance,Parent utterance:utterance
220,Parent utterance,Parent,285.24,286.54,1.3,utterance,Parent utterance:utterance
221,Parent utterance,Parent,288.61,289.17,0.56,utterance,Parent utterance:utterance
222,Parent utterance,Parent,294.56,295.88,1.32,utterance,Parent utterance:utterance
223,Parent utterance,Parent,296.62,299.92,3.3,utterance,Parent utterance:utterance
224,Parent utterance,Parent,302.51,303.59,1.08,utterance,Parent utterance:utterance
225,Parent utterance,Parent,303.67,304.17,0.5,utterance,Parent utterance:utterance
226,Parent utterance,Parent,309.33,311.33,2.0,utterance,Parent utterance:utterance
227,Parent utterance,Parent,323.88,325.44,1.56,utterance,Parent utterance:utterance
228,Parent utterance,Parent,326.15,326.85,0.7,utterance,Parent utterance:utterance
229,Parent utterance,Parent,327.9,328.46,0.56,utterance,Parent utterance:utterance
230,Parent utterance,Parent,329.3,329.78,0.48,utterance,Parent utterance:utterance
231,Parent utterance,Parent,332.04,334.86,2.82,utterance,Parent utterance:utterance
232,Parent utterance,Parent,336.03,337.65,1.62,utterance,Parent utterance:utterance
233,Parent utterance,Parent,339.02,341.96,2.94,utterance,Parent utterance:utterance
234,Parent utterance,Parent,343.27,345.81,2.54,utterance,Parent utterance:utterance
235,Parent utterance,Parent,346.02,349.62,3.6,utterance,Parent utterance:utterance
236,Parent utterance,Parent,350.62,352.84000000000003,2.22,utterance,Parent utterance:utterance
237,Parent utterance,Parent,357.24,358.48,1.24,utterance,Parent utterance:utterance
238,Parent utterance,Parent,360.1,362.94,2.84,utterance,Parent utterance:utterance
239,Parent utterance,Parent,363.04,364.36,1.32,utterance,Parent utterance:utterance
240,Parent utterance,Parent,371.5,374.8,3.3,utterance,Parent utterance:utterance
241,Parent utterance,Parent,375.53,380.35,4.82,utterance,Parent utterance:utterance
242,Parent utterance,Parent,386.62,387.06,0.44,utterance,Parent utterance:utterance
243,Parent utterance,Parent,387.12,387.6,0.48,utterance,Parent utterance:utterance
244,Parent utterance,Parent,389.12,390.94,1.82,utterance,Parent utterance:utterance
245,Parent utterance,Parent,393.55,394.63,1.08,utterance,Parent utterance:utterance
246,Parent utterance,Parent,395.87,398.45,2.58,utterance,Parent utterance:utterance
247,Parent utterance,Parent,407.21,407.69,0.48,utterance,Parent utterance:utterance
248,Parent utterance,Parent,411.21,411.81,0.6,utterance,Parent utterance:utterance
249,Verbal scaffolding,Parent,8.2,9.6,1.4,cognitive,Verbal scaffolding:cognitive
250,Verbal scaffolding,Parent,27.74,28.24,0.5,cognitive,Verbal scaffolding:cognitive
251,Verbal scaffolding,Parent,29.13,29.97,0.84,cognitive,Verbal scaffolding:cognitive
252,Verbal scaffolding,Parent,39.75,41.39,1.64,cognitive,Verbal scaffolding:cognitive
253,Verbal scaffolding,Parent,47.25,47.81,0.56,cognitive,Verbal scaffolding:cognitive
254,Verbal scaffolding,Parent,51.53,52.13,0.6,cognitive,Verbal scaffolding:cognitive
255,Verbal scaffolding,Parent,59.61,60.33,0.72,cognitive,Verbal scaffolding:cognitive
256,Verbal scaffolding,Parent,61.21,61.93,0.72,cognitive,Verbal scaffolding:cognitive
257,Verbal scaffolding,Parent,66.93,67.73,0.8,cognitive,Verbal scaffolding:cognitive
258,Verbal scaffolding,Parent,70.63,71.33,0.7,cognitive,Verbal scaffolding:cognitive
259,Verbal scaffolding,Parent,81.15,81.63,0.48,cognitive,Verbal scaffolding:cognitive
260,Verbal scaffolding,Parent,82.85,83.21000000000001,0.36,cognitive,Verbal scaffolding:cognitive
261,Verbal scaffolding,Parent,93.38,95.22,1.84,cognitive,Verbal scaffolding:cognitive
262,Verbal scaffolding,Parent,98.58,99.42,0.84,cognitive,Verbal scaffolding:cognitive
263,Verbal scaffolding,Parent,102.12,103.88,1.76,technical,Verbal scaffolding:technical
264,Verbal scaffolding,Parent,104.75999999999999,108.9,4.14,cognitive,Verbal scaffolding:cognitive
265,Verbal scaffolding,Parent,108.99000000000001,113.59,4.6,cognitive,Verbal scaffolding:cognitive
266,Verbal scaffolding,Parent,114.87,116.87,2.0,cognitive,Verbal scaffolding:cognitive
267,Verbal scaffolding,Parent,121.59,123.23,1.64,cognitive,Verbal scaffolding:cognitive
268,Verbal scaffolding,Parent,123.37,125.65,2.28,cognitive,Verbal scaffolding:cognitive
269,Verbal scaffolding,Parent,126.32,127.28,0.96,instruction translation,Verbal scaffolding:instruction translation
270,Verbal scaffolding,Parent,127.6,128.58,0.98,cognitive,Verbal scaffolding:cognitive
271,Verbal scaffolding,Parent,128.69,130.91,2.22,cognitive,Verbal scaffolding:cognitive
272,Verbal scaffolding,Parent,131.36,132.42,1.06,cognitive,Verbal scaffolding:cognitive
273,Verbal scaffolding,Parent,133.73,135.11,1.38,cognitive,Verbal scaffolding:cognitive
274,Verbal scaffolding,Parent,147.23,150.67000000000002,3.44,cognitive,Verbal scaffolding:cognitive
275,Verbal scaffolding,Parent,150.91,152.07,1.16,instruction translation,Verbal scaffolding:instruction translation
276,Verbal scaffolding,Parent,163.74,164.88,1.14,cognitive,Verbal scaffolding:cognitive
277,Verbal scaffolding,Parent,167.47,170.79,3.32,cognitive,Verbal scaffolding:cognitive
278,Verbal scaffolding,Parent,170.91,172.61,1.7,cognitive,Verbal scaffolding:cognitive
279,Verbal scaffolding,Parent,173.6,176.22,2.62,technical,Verbal scaffolding:technical
280,Verbal scaffolding,Parent,187.24,190.1,2.86,affective,Verbal scaffolding:affective
281,Verbal scaffolding,Parent,191.51,192.87,1.36,cognitive,Verbal scaffolding:cognitive
282,Verbal scaffolding,Parent,193.39,195.75,2.36,cognitive,Verbal scaffolding:cognitive
283,Verbal scaffolding,Parent,196.32999999999998,198.01,1.68,cognitive,Verbal scaffolding:cognitive
284,Verbal scaffolding,Parent,201.49,202.77,1.28,cognitive,Verbal scaffolding:cognitive
285,Verbal scaffolding,Parent,203.21,203.81,0.6,cognitive,Verbal scaffolding:cognitive
286,Verbal scaffolding,Parent,205.27,206.53,1.26,cognitive,Verbal scaffolding:cognitive
287,Verbal scaffolding,Parent,210.94,211.66,0.72,cognitive,Verbal scaffolding:cognitive
288,Verbal scaffolding,Parent,215.26,215.74,0.48,cognitive,Verbal scaffolding:cognitive
289,Verbal scaffolding,Parent,218.04,219.5,1.46,cognitive,Verbal scaffolding:cognitive
290,Verbal scaffolding,Parent,221.01,221.91,0.9,cognitive,Verbal scaffolding:cognitive
291,Verbal scaffolding,Parent,226.16,230.78,4.62,cognitive,Verbal scaffolding:cognitive
292,Verbal scaffolding,Parent,232.79,234.43,1.64,cognitive,Verbal scaffolding:cognitive
293,Verbal scaffolding,Parent,235.73,236.32999999999998,0.6,instruction translation,Verbal scaffolding:instruction translation
294,Verbal scaffolding,Parent,238.17000000000002,239.91,1.74,affective,Verbal scaffolding:affective
295,Verbal scaffolding,Parent,241.92,242.48,0.56,cognitive,Verbal scaffolding:cognitive
296,Verbal scaffolding,Parent,251.43,251.95,0.52,cognitive,Verbal scaffolding:cognitive
297,Verbal scaffolding,Parent,252.75,253.27,0.52,cognitive,Verbal scaffolding:cognitive
298,Verbal scaffolding,Parent,255.45,256.09,0.64,cognitive,Verbal scaffolding:cognitive
299,Verbal scaffolding,Parent,259.45,260.51,1.06,cognitive,Verbal scaffolding:cognitive
300,Verbal scaffolding,Parent,261.82,266.58,4.76,cognitive,Verbal scaffolding:cognitive
301,Verbal scaffolding,Parent,270.73,271.17,0.44,affective,Verbal scaffolding:affective
302,Verbal scaffolding,Parent,271.91,272.65,0.74,cognitive,Verbal scaffolding:cognitive
303,Verbal scaffolding,Parent,275.32,276.12,0.8,cognitive,Verbal scaffolding:cognitive
304,Verbal scaffolding,Parent,279.24,280.04,0.8,cognitive,Verbal scaffolding:cognitive
305,Verbal scaffolding,Parent,280.88,281.2,0.32,cognitive,Verbal scaffolding:cognitive
306,Verbal scaffolding,Parent,285.24,286.54,1.3,cognitive,Verbal scaffolding:cognitive
307,Verbal scaffolding,Parent,294.56,295.88,1.32,cognitive,Verbal scaffolding:cognitive
308,Verbal scaffolding,Parent,296.62,299.92,3.3,cognitive,Verbal scaffolding:cognitive
309,Verbal scaffolding,Parent,302.51,303.59,1.08,cognitive,Verbal scaffolding:cognitive
310,Verbal scaffolding,Parent,303.67,304.17,0.5,cognitive,Verbal scaffolding:cognitive
311,Verbal scaffolding,Parent,309.33,311.33,2.0,cognitive,Verbal scaffolding:cognitive
312,Verbal scaffolding,Parent,332.04,334.86,2.82,cognitive,Verbal scaffolding:cognitive
313,Verbal scaffolding,Parent,336.03,337.65,1.62,cognitive,Verbal scaffolding:cognitive
314,Verbal scaffolding,Parent,346.02,349.62,3.6,affective,Verbal scaffolding:affective
315,Verbal scaffolding,Parent,350.62,352.84000000000003,2.22,cognitive,Verbal scaffolding:cognitive
316,Verbal scaffolding,Parent,360.1,362.94,2.84,cognitive,Verbal scaffolding:cognitive
317,Verbal scaffolding,Parent,363.04,364.36,1.32,affective,Verbal scaffolding:affective
318,Verbal scaffolding,Parent,371.5,374.8,3.3,cognitive,Verbal scaffolding:cognitive
319,Verbal scaffolding,Parent,375.53,380.35,4.82,cognitive,Verbal scaffolding:cognitive
320,Verbal scaffolding,Parent,387.12,387.6,0.48,cognitive,Verbal scaffolding:cognitive
321,Verbal scaffolding,Parent,389.12,390.94,1.82,cognitive,Verbal scaffolding:cognitive
322,Verbal scaffolding,Parent,393.55,394.63,1.08,cognitive,Verbal scaffolding:cognitive
323,Verbal scaffolding,Parent,411.21,411.81,0.6,cognitive,Verbal scaffolding:cognitive
324,Non-verbal scaffolding,Parent,29.08,29.54,0.46,cognitive,Non-verbal scaffolding:cognitive
325,Non-verbal scaffolding,Parent,41.68,42.46,0.78,cognitive,Non-verbal scaffolding:cognitive
326,Non-verbal scaffolding,Parent,58.78,60.18,1.4,cognitive,Non-verbal scaffolding:cognitive
327,Non-verbal scaffolding,Parent,102.47999999999999,107.02000000000001,4.54,technical,Non-verbal scaffolding:technical
328,Non-verbal scaffolding,Parent,174.78,176.38,1.6,technical,Non-verbal scaffolding:technical
329,Non-verbal scaffolding,Parent,189.28,190.56,1.28,affective,Non-verbal scaffolding:affective
330,Non-verbal scaffolding,Parent,388.9,389.58,0.68,cognitive,Non-verbal scaffolding:cognitive
331,Non-verbal scaffolding,Parent,389.64,390.38,0.74,cognitive,Non-verbal scaffolding:cognitive
332,Non-verbal scaffolding,Parent,411.15999999999997,411.93,0.77,cognitive,Non-verbal scaffolding:cognitive
333,Parent gaze,Parent,7.76,8.54,0.78,robot,Parent gaze:robot
334,Parent gaze,Parent,8.6,9.56,0.96,child,Parent gaze:child
335,Parent gaze,Parent,9.58,10.58,1.0,robot,Parent gaze:robot
336,Parent gaze,Parent,10.64,12.44,1.8,child,Parent gaze:child
337,Parent gaze,Parent,12.5,15.3,2.8,robot,Parent gaze:robot
338,Parent gaze,Parent,15.46,18.52,3.06,child,Parent gaze:child
339,Parent gaze,Parent,18.61,19.05,0.44,robot,Parent gaze:robot
340,Parent gaze,Parent,19.11,20.31,1.2,child,Parent gaze:child
341,Parent gaze,Parent,20.35,27.83,7.48,robot,Parent gaze:robot
342,Parent gaze,Parent,27.89,28.91,1.02,child,Parent gaze:child
343,Parent gaze,Parent,28.94,30.76,1.82,props,Parent gaze:props
344,Parent gaze,Parent,30.81,36.07,5.26,child,Parent gaze:child
