,action,who,s_time,e_time,t_time,sub_action,action:sub_action
30,Child gaze,Child,210.84,212.48,1.64,robot,Child gaze:robot
31,Child gaze,Child,214.7,219.18,4.48,robot,Child gaze:robot
32,Child gaze,Child,219.22,219.78,0.56,props,Child gaze:props
33,Child gaze,Child,219.86,222.74,2.88,parent,Child gaze:parent
34,Child gaze,Child,222.94,230.57999999999998,7.64,props,Child gaze:props
35,Child gaze,Child,230.68,232.16,1.48,robot,Child gaze:robot
36,Child gaze,Child,232.26,241.38,9.12,props,Child gaze:props
37,Child gaze,Child,241.54,242.62,1.08,parent,Child gaze:parent
38,Child gaze,Child,242.72,245.4,2.68,robot,Child gaze:robot
39,Child gaze,Child,252.1,252.46,0.36,robot,Child gaze:robot
40,Child gaze,Child,254.88,259.0,4.12,robot,Child gaze:robot
41,Child gaze,Child,259.18,266.74,7.56,props,Child gaze:props
42,Child gaze,Child,267.16,267.44,0.28,robot,Child gaze:robot
43,Child gaze,Child,267.54,271.1,3.56,props,Child gaze:props
44,Child gaze,Child,271.12,271.76,0.64,robot,Child gaze:robot
45,Child gaze,Child,276.96,284.4,7.44,props,Child gaze:props
46,Child gaze,Child,285.72,294.28,8.56,props,Child gaze:props
47,Child gaze,Child,294.32,296.36,2.04,robot,Child gaze:robot
48,Child gaze,Child,297.06,322.38,25.32,props,Child gaze:props
49,Child gaze,Child,322.52,324.68,2.16,robot,Child gaze:robot
50,Child gaze,Child,324.8,328.04,3.24,parent,Child gaze:parent
51,Child gaze,Child,328.86,330.94,2.08,robot,Child gaze:robot
52,Child gaze,Child,331.94,333.46,1.52,robot,Child gaze:robot
53,Child gaze,Child,333.65999999999997,351.58,17.92,props,Child gaze:props
54,Child gaze,Child,351.74,352.22,0.48,robot,Child gaze:robot
55,Child gaze,Child,352.94,356.65999999999997,3.72,props,Child gaze:props
56,Child gaze,Child,356.8,360.16,3.36,parent,Child gaze:parent
57,Child gaze,Child,360.24,363.48,3.24,props,Child gaze:props
58,Child gaze,Child,363.62,372.06,8.44,robot,Child gaze:robot
59,Child gaze,Child,375.68,393.44,17.76,props,Child gaze:props
60,Child gaze,Child,396.2,399.0,2.8,props,Child gaze:props
61,Child gaze,Child,403.0,417.6,14.6,props,Child gaze:props
62,Child gaze,Child,420.9,435.42,14.52,props,Child gaze:props
63,Child gaze,Child,436.48,438.24,1.76,parent,Child gaze:parent
64,Child gaze,Child,438.4,453.84000000000003,15.44,props,Child gaze:props
65,Child gaze,Child,453.88,460.15999999999997,6.28,robot,Child gaze:robot
66,Child affect,Child,8.56,12.96,4.4,positive 1,Child affect:positive 1
67,Child affect,Child,13.72,20.96,7.24,positive 1,Child affect:positive 1
68,Child affect,Child,79.44,94.12,14.68,positive 1,Child affect:positive 1
69,Child affect,Child,101.66,116.94,15.28,positive 1,Child affect:positive 1
70,Child affect,Child,129.8,131.84,2.04,positive 1,Child affect:positive 1
71,Child affect,Child,138.38,143.74,5.36,positive 1,Child affect:positive 1
72,Child affect,Child,157.38,159.94,2.56,positive 1,Child affect:positive 1
73,Child affect,Child,182.42,184.74,2.32,positive 3,Child affect:positive 3
74,Child affect,Child,190.18,191.1,0.92,positive 1,Child affect:positive 1
75,Child affect,Child,194.64,196.36,1.72,positive 1,Child affect:positive 1
76,Child affect,Child,206.92000000000002,208.92000000000002,2.0,positive 1,Child affect:positive 1
77,Child affect,Child,214.44,216.48,2.04,positive 1,Child affect:positive 1
78,Child affect,Child,218.94,225.86,6.92,positive 1,Child affect:positive 1
79,Child affect,Child,240.16,243.76,3.6,positive 2,Child affect:positive 2
80,Child affect,Child,263.24,266.88,3.64,positive 1,Child affect:positive 1
81,Child affect,Child,278.82,280.5,1.68,positive 1,Child affect:positive 1
82,Child affect,Child,284.86,285.58,0.72,positive 1,Child affect:positive 1
83,Child affect,Child,294.58,295.58,1.0,positive 1,Child affect:positive 1
84,Child affect,Child,306.88,313.32,6.44,positive 1,Child affect:positive 1
85,Child affect,Child,318.74,329.22,10.48,positive 1,Child affect:positive 1
86,Child affect,Child,334.02,336.14,2.12,positive 1,Child affect:positive 1
87,Child affect,Child,340.32,341.12,0.8,positive 1,Child affect:positive 1
88,Child affect,Child,352.4,354.04,1.64,positive 1,Child affect:positive 1
89,Child affect,Child,359.3,366.18,6.88,positive 2,Child affect:positive 2
90,Child affect,Child,366.5,367.62,1.12,positive 1,Child affect:positive 1
91,Child affect,Child,378.66,380.86,2.2,positive 1,Child affect:positive 1
92,Child affect,Child,383.96,386.0,2.04,positive 1,Child affect:positive 1
93,Child affect,Child,387.42,398.42,11.0,positive 1,Child affect:positive 1
94,Child affect,Child,403.04,404.56,1.52,positive 1,Child affect:positive 1
95,Child affect,Child,412.44,414.56,2.12,positive 1,Child affect:positive 1
96,Child affect,Child,417.26,419.46,2.2,positive 1,Child affect:positive 1
97,Child affect,Child,421.36,422.48,1.12,positive 1,Child affect:positive 1
98,Child affect,Child,443.92,453.68,9.76,positive 1,Child affect:positive 1
99,Child gesture,Child,93.2,93.84,0.64,point at prop,Child gesture:point at prop
100,Child gesture,Child,339.68,340.8,1.12,point at prop,Child gesture:point at prop
101,Child gesture,Child,404.8,406.88,2.08,point at prop,Child gesture:point at prop
102,Child affective touch,Child,108.24000000000001,109.8,1.56,affective touch,Child affective touch:affective touch
103,Child affective touch,Child,114.03999999999999,129.4,15.36,affective touch,Child affective touch:affective touch
104,Child affective touch,Child,141.82,143.27,1.45,affective touch,Child affective touch:affective touch
105,Child affective touch,Child,147.03,148.63,1.6,affective touch,Child affective touch:affective touch
106,Child affective touch,Child,180.95,184.04,3.09,affective touch,Child affective touch:affective touch
107,Child affective touch,Child,206.26,208.26,2.0,affective touch,Child affective touch:affective touch
108,Child affective touch,Child,216.98,228.12,11.14,affective touch,Child affective touch:affective touch
109,Child affective touch,Child,328.33,328.89,0.56,affective touch,Child affective touch:affective touch
110,Child affective touch,Child,363.56,364.41,0.85,affective touch,Child affective touch:affective touch
111,Child affective touch,Child,393.75,394.36,0.61,affective touch,Child affective touch:affective touch
112,Parent utterance,Parent,10.02,10.97,0.95,utterance,Parent utterance:utterance
113,Parent utterance,Parent,12.775,14.075,1.3,utterance,Parent utterance:utterance
114,Parent utterance,Parent,15.825,16.615,0.79,utterance,Parent utterance:utterance
115,Parent utterance,Parent,17.5,18.46,0.96,utterance,Parent utterance:utterance
116,Parent utterance,Parent,30.59,32.58,1.99,utterance,Parent utterance:utterance
117,Parent utterance,Parent,39.555,41.545,1.99,utterance,Parent utterance:utterance
118,Parent utterance,Parent,41.65,42.6,0.95,utterance,Parent utterance:utterance
119,Parent utterance,Parent,46.63,47.38,0.75,utterance,Parent utterance:utterance
120,Parent utterance,Parent,51.295,51.925,0.63,utterance,Parent utterance:utterance
121,Parent utterance,Parent,58.52,59.2,0.68,utterance,Parent utterance:utterance
122,Parent utterance,Parent,87.45,88.53999999999999,1.09,utterance,Parent utterance:utterance
123,Parent utterance,Parent,88.685,89.825,1.14,utterance,Parent utterance:utterance
124,Parent utterance,Parent,90.535,92.175,1.64,utterance,Parent utterance:utterance
125,Parent utterance,Parent,93.61500000000001,94.185,0.57,utterance,Parent utterance:utterance
126,Parent utterance,Parent,94.68,95.46000000000001,0.78,utterance,Parent utterance:utterance
127,Parent utterance,Parent,95.97,96.82,0.85,utterance,Parent utterance:utterance
128,Parent utterance,Parent,104.655,105.695,1.04,utterance,Parent utterance:utterance
129,Parent utterance,Parent,107.595,109.025,1.43,utterance,Parent utterance:utterance
130,Parent utterance,Parent,109.31,110.35,1.04,utterance,Parent utterance:utterance
131,Parent utterance,Parent,111.25,112.15,0.9,utterance,Parent utterance:utterance
132,Parent utterance,Parent,114.97999999999999,115.42,0.44,utterance,Parent utterance:utterance
133,Parent utterance,Parent,123.98,125.15,1.17,utterance,Parent utterance:utterance
134,Parent utterance,Parent,126.195,127.285,1.09,utterance,Parent utterance:utterance
135,Parent utterance,Parent,128.0,129.06,1.06,utterance,Parent utterance:utterance
136,Parent utterance,Parent,130.2,130.85,0.65,utterance,Parent utterance:utterance
137,Parent utterance,Parent,136.875,138.775,1.9,utterance,Parent utterance:utterance
138,Parent utterance,Parent,139.245,143.765,4.52,utterance,Parent utterance:utterance
139,Parent utterance,Parent,144.345,145.075,0.73,utterance,Parent utterance:utterance
140,Parent utterance,Parent,148.0,149.15,1.15,utterance,Parent utterance:utterance
141,Parent utterance,Parent,150.385,152.275,1.89,utterance,Parent utterance:utterance
142,Parent utterance,Parent,152.78,153.82999999999998,1.05,utterance,Parent utterance:utterance
143,Parent utterance,Parent,154.855,156.385,1.53,utterance,Parent utterance:utterance
144,Parent utterance,Parent,157.36,157.87,0.51,utterance,Parent utterance:utterance
145,Parent utterance,Parent,158.945,160.735,1.79,utterance,Parent utterance:utterance
146,Parent utterance,Parent,167.56,169.23,1.67,utterance,Parent utterance:utterance
147,Parent utterance,Parent,171.495,172.965,1.47,utterance,Parent utterance:utterance
148,Parent utterance,Parent,174.81,176.23,1.42,utterance,Parent utterance:utterance
149,Parent utterance,Parent,177.525,178.395,0.87,utterance,Parent utterance:utterance
150,Parent utterance,Parent,179.71,181.74,2.03,utterance,Parent utterance:utterance
151,Parent utterance,Parent,186.945,187.945,1.0,utterance,Parent utterance:utterance
152,Parent utterance,Parent,188.305,189.445,1.14,utterance,Parent utterance:utterance
153,Parent utterance,Parent,191.235,192.635,1.4,utterance,Parent utterance:utterance
154,Parent utterance,Parent,194.355,197.015,2.66,utterance,Parent utterance:utterance
155,Parent utterance,Parent,214.04500000000002,214.865,0.82,utterance,Parent utterance:utterance
156,Parent utterance,Parent,217.175,218.375,1.2,utterance,Parent utterance:utterance
157,Parent utterance,Parent,219.77,220.87,1.1,utterance,Parent utterance:utterance
158,Parent utterance,Parent,221.56,222.78,1.22,utterance,Parent utterance:utterance
159,Parent utterance,Parent,223.95499999999998,224.315,0.36,utterance,Parent utterance:utterance
160,Parent utterance,Parent,224.71,226.36,1.65,utterance,Parent utterance:utterance
161,Parent utterance,Parent,227.725,228.315,0.59,utterance,Parent utterance:utterance
162,Parent utterance,Parent,228.78,229.37,0.59,utterance,Parent utterance:utterance
163,Parent utterance,Parent,233.175,234.365,1.19,utterance,Parent utterance:utterance
164,Parent utterance,Parent,235.87,237.09,1.22,utterance,Parent utterance:utterance
165,Parent utterance,Parent,238.23,241.85,3.62,utterance,Parent utterance:utterance
166,Parent utterance,Parent,243.02,245.13,2.11,utterance,Parent utterance:utterance
167,Parent utterance,Parent,256.595,258.395,1.8,utterance,Parent utterance:utterance
168,Parent utterance,Parent,258.93,259.98,1.05,utterance,Parent utterance:utterance
169,Parent utterance,Parent,261.735,262.415,0.68,utterance,Parent utterance:utterance
170,Parent utterance,Parent,265.235,265.635,0.4,utterance,Parent utterance:utterance
171,Parent utterance,Parent,267.925,269.185,1.26,utterance,Parent utterance:utterance
172,Parent utterance,Parent,272.355,273.675,1.32,utterance,Parent utterance:utterance
173,Parent utterance,Parent,275.225,276.21500000000003,0.99,utterance,Parent utterance:utterance
174,Parent utterance,Parent,276.68,277.65,0.97,utterance,Parent utterance:utterance
175,Parent utterance,Parent,279.415,280.645,1.23,utterance,Parent utterance:utterance
176,Parent utterance,Parent,281.93,282.49,0.56,utterance,Parent utterance:utterance
177,Parent utterance,Parent,287.89,289.63,1.74,utterance,Parent utterance:utterance
178,Parent utterance,Parent,290.54,291.25,0.71,utterance,Parent utterance:utterance
179,Parent utterance,Parent,291.685,292.71500000000003,1.03,utterance,Parent utterance:utterance
180,Parent utterance,Parent,293.21,296.9,3.69,utterance,Parent utterance:utterance
181,Parent utterance,Parent,301.815,303.395,1.58,utterance,Parent utterance:utterance
182,Parent utterance,Parent,304.52,305.74,1.22,utterance,Parent utterance:utterance
183,Parent utterance,Parent,306.66,307.69,1.03,utterance,Parent utterance:utterance
184,Parent utterance,Parent,310.635,312.595,1.96,utterance,Parent utterance:utterance
185,Parent utterance,Parent,313.485,314.135,0.65,utterance,Parent utterance:utterance
186,Parent utterance,Parent,317.57,319.04,1.47,utterance,Parent utterance:utterance
187,Parent utterance,Parent,319.815,322.275,2.46,utterance,Parent utterance:utterance
188,Parent utterance,Parent,323.205,325.585,2.38,utterance,Parent utterance:utterance
189,Parent utterance,Parent,326.295,327.205,0.91,utterance,Parent utterance:utterance
190,Parent utterance,Parent,329.27,330.55,1.28,utterance,Parent utterance:utterance
191,Parent utterance,Parent,330.74,331.79,1.05,utterance,Parent utterance:utterance
192,Parent utterance,Parent,332.485,333.445,0.96,utterance,Parent utterance:utterance
193,Parent utterance,Parent,335.815,339.425,3.61,utterance,Parent utterance:utterance
194,Parent utterance,Parent,340.51,342.03,1.52,utterance,Parent utterance:utterance
195,Parent utterance,Parent,343.53,344.65,1.12,utterance,Parent utterance:utterance
196,Parent utterance,Parent,346.26,348.32,2.06,utterance,Parent utterance:utterance
197,Parent utterance,Parent,351.29,351.69,0.4,utterance,Parent utterance:utterance
198,Parent utterance,Parent,355.06,356.31,1.25,utterance,Parent utterance:utterance
199,Parent utterance,Parent,357.425,358.925,1.5,utterance,Parent utterance:utterance
200,Parent utterance,Parent,359.735,362.635,2.9,utterance,Parent utterance:utterance
201,Parent utterance,Parent,363.375,365.825,2.45,utterance,Parent utterance:utterance
202,Parent utterance,Parent,371.39,372.75,1.36,utterance,Parent utterance:utterance
203,Parent utterance,Parent,373.4,374.15,0.75,utterance,Parent utterance:utterance
204,Parent utterance,Parent,375.275,376.095,0.82,utterance,Parent utterance:utterance
205,Parent utterance,Parent,379.295,380.265,0.97,utterance,Parent utterance:utterance
206,Parent utterance,Parent,381.35,382.66,1.31,utterance,Parent utterance:utterance
207,Parent utterance,Parent,383.745,384.545,0.8,utterance,Parent utterance:utterance
208,Parent utterance,Parent,388.415,389.415,1.0,utterance,Parent utterance:utterance
209,Parent utterance,Parent,391.235,393.335,2.1,utterance,Parent utterance:utterance
210,Parent utterance,Parent,395.275,395.795,0.52,utterance,Parent utterance:utterance
211,Parent utterance,Parent,398.97,401.1,2.13,utterance,Parent utterance:utterance
212,Parent utterance,Parent,401.795,402.865,1.07,utterance,Parent utterance:utterance
213,Parent utterance,Parent,403.61,404.40999999999997,0.8,utterance,Parent utterance:utterance
214,Parent utterance,Parent,405.61,406.11,0.5,utterance,Parent utterance:utterance
215,Parent utterance,Parent,406.89,408.93,2.04,utterance,Parent utterance:utterance
216,Parent utterance,Parent,409.62,410.51,0.89,utterance,Parent utterance:utterance
217,Parent utterance,Parent,411.925,414.935,3.01,utterance,Parent utterance:utterance
218,Parent utterance,Parent,415.515,416.875,1.36,utterance,Parent utterance:utterance
219,Parent utterance,Parent,417.6,419.79,2.19,utterance,Parent utterance:utterance
220,Parent utterance,Parent,424.615,425.985,1.37,utterance,Parent utterance:utterance
221,Parent utterance,Parent,427.04,427.74,0.7,utterance,Parent utterance:utterance
222,Parent utterance,Parent,430.46,431.94,1.48,utterance,Parent utterance:utterance
223,Parent utterance,Parent,434.38,435.58,1.2,utterance,Parent utterance:utterance
224,Parent utterance,Parent,437.44,439.14,1.7,utterance,Parent utterance:utterance
225,Parent utterance,Parent,440.29,441.71,1.42,utterance,Parent utterance:utterance
226,Parent utterance,Parent,442.73,444.16,1.43,utterance,Parent utterance:utterance
227,Parent utterance,Parent,445.32,449.82,4.5,utterance,Parent utterance:utterance
228,Parent utterance,Parent,451.05,452.45,1.4,utterance,Parent utterance:utterance
229,Parent utterance,Parent,454.11,455.98,1.87,utterance,Parent utterance:utterance
230,Parent utterance,Parent,456.585,458.445,1.86,utterance,Parent utterance:utterance
231,Verbal scaffolding,Parent,15.825,16.615,0.79,instruction translation,Verbal scaffolding:instruction translation
232,Verbal scaffolding,Parent,30.59,32.58,1.99,instruction translation,Verbal scaffolding:instruction translation
233,Verbal scaffolding,Parent,39.555,41.545,1.99,cognitive,Verbal scaffolding:cognitive
234,Verbal scaffolding,Parent,41.65,42.6,0.95,instruction translation,Verbal scaffolding:instruction translation
235,Verbal scaffolding,Parent,46.63,47.38,0.75,cognitive,Verbal scaffolding:cognitive
236,Verbal scaffolding,Parent,51.295,51.925,0.63,cognitive,Verbal scaffolding:cognitive
237,Verbal scaffolding,Parent,58.52,59.2,0.68,cognitive,Verbal scaffolding:cognitive
238,Verbal scaffolding,Parent,87.45,88.53999999999999,1.09,cognitive,Verbal scaffolding:cognitive
239,Verbal scaffolding,Parent,88.685,89.825,1.14,instruction translation,Verbal scaffolding:instruction translation
240,Verbal scaffolding,Parent,90.535,92.175,1.64,cognitive,Verbal scaffolding:cognitive
241,Verbal scaffolding,Parent,93.61500000000001,94.185,0.57,affective,Verbal scaffolding:affective
242,Verbal scaffolding,Parent,94.68,95.46000000000001,0.78,affective,Verbal scaffolding:affective
243,Verbal scaffolding,Parent,95.97,96.82,0.85,affective,Verbal scaffolding:affective
244,Verbal scaffolding,Parent,104.655,105.695,1.04,cognitive,Verbal scaffolding:cognitive
245,Verbal scaffolding,Parent,107.595,109.025,1.43,instruction translation,Verbal scaffolding:instruction translation
246,Verbal scaffolding,Parent,109.31,110.35,1.04,technical,Verbal scaffolding:technical
247,Verbal scaffolding,Parent,111.25,112.15,0.9,affective,Verbal scaffolding:affective
248,Verbal scaffolding,Parent,114.97999999999999,115.42,0.44,affective,Verbal scaffolding:affective
249,Verbal scaffolding,Parent,123.98,125.15,1.17,cognitive,Verbal scaffolding:cognitive
250,Verbal scaffolding,Parent,126.195,127.285,1.09,cognitive,Verbal scaffolding:cognitive
251,Verbal scaffolding,Parent,128.0,129.06,1.06,instruction translation,Verbal scaffolding:instruction translation
252,Verbal scaffolding,Parent,130.2,130.85,0.65,affective,Verbal scaffolding:affective
253,Verbal scaffolding,Parent,136.875,138.775,1.9,instruction translation,Verbal scaffolding:instruction translation
254,Verbal scaffolding,Parent,139.245,143.765,4.52,affective,Verbal scaffolding:affective
255,Verbal scaffolding,Parent,144.345,145.075,0.73,affective,Verbal scaffolding:affective
256,Verbal scaffolding,Parent,148.0,149.15,1.15,cognitive,Verbal scaffolding:cognitive
257,Verbal scaffolding,Parent,150.385,152.275,1.89,cognitive,Verbal scaffolding:cognitive
258,Verbal scaffolding,Parent,152.78,153.82999999999998,1.05,cognitive,Verbal scaffolding:cognitive
259,Verbal scaffolding,Parent,154.855,156.385,1.53,instruction translation,Verbal scaffolding:instruction translation
260,Verbal scaffolding,Parent,157.36,157.87,0.51,affective,Verbal scaffolding:affective
261,Verbal scaffolding,Parent,158.945,160.735,1.79,affective,Verbal scaffolding:affective
262,Verbal scaffolding,Parent,167.56,169.23,1.67,cognitive,Verbal scaffolding:cognitive
263,Verbal scaffolding,Parent,171.495,172.965,1.47,cognitive,Verbal scaffolding:cognitive
264,Verbal scaffolding,Parent,174.81,176.23,1.42,instruction translation,Verbal scaffolding:instruction translation
265,Verbal scaffolding,Parent,177.525,178.395,0.87,affective,Verbal scaffolding:affective
266,Verbal scaffolding,Parent,179.71,181.74,2.03,affective,Verbal scaffolding:affective
267,Verbal scaffolding,Parent,186.945,187.945,1.0,cognitive,Verbal scaffolding:cognitive
268,Verbal scaffolding,Parent,188.305,189.445,1.14,cognitive,Verbal scaffolding:cognitive
269,Verbal scaffolding,Parent,191.235,192.635,1.4,instruction translation,Verbal scaffolding:instruction translation
270,Verbal scaffolding,Parent,194.355,197.015,2.66,affective,Verbal scaffolding:affective
271,Verbal scaffolding,Parent,214.04500000000002,214.865,0.82,cognitive,Verbal scaffolding:cognitive
272,Verbal scaffolding,Parent,217.175,218.375,1.2,cognitive,Verbal scaffolding:cognitive
273,Verbal scaffolding,Parent,219.77,220.87,1.1,cognitive,Verbal scaffolding:cognitive
274,Verbal scaffolding,Parent,221.56,222.78,1.22,instruction translation,Verbal scaffolding:instruction translation
275,Verbal scaffolding,Parent,223.95499999999998,224.315,0.36,affective,Verbal scaffolding:affective
276,Verbal scaffolding,Parent,224.71,226.36,1.65,affective,Verbal scaffolding:affective
277,Verbal scaffolding,Parent,227.725,228.315,0.59,affective,Verbal scaffolding:affective
278,Verbal scaffolding,Parent,228.78,229.37,0.59,affective,Verbal scaffolding:affective
279,Verbal scaffolding,Parent,233.175,234.365,1.19,cognitive,Verbal scaffolding:cognitive
280,Verbal scaffolding,Parent,235.87,237.09,1.22,cognitive,Verbal scaffolding:cognitive
281,Verbal scaffolding,Parent,238.23,241.85,3.62,cognitive,Verbal scaffolding:cognitive
282,Verbal scaffolding,Parent,243.02,245.13,2.11,affective,Verbal scaffolding:affective
283,Verbal scaffolding,Parent,256.595,258.395,1.8,cognitive,Verbal scaffolding:cognitive
284,Verbal scaffolding,Parent,258.93,259.98,1.05,cognitive,Verbal scaffolding:cognitive
285,Verbal scaffolding,Parent,261.735,262.415,0.68,cognitive,Verbal scaffolding:cognitive
286,Verbal scaffolding,Parent,265.235,265.635,0.4,cognitive,Verbal scaffolding:cognitive
287,Verbal scaffolding,Parent,267.925,269.185,1.26,cognitive,Verbal scaffolding:cognitive
288,Verbal scaffolding,Parent,272.355,273.675,1.32,cognitive,Verbal scaffolding:cognitive
289,Verbal scaffolding,Parent,275.225,276.21500000000003,0.99,cognitive,Verbal scaffolding:cognitive
290,Verbal scaffolding,Parent,276.68,277.65,0.97,instruction translation,Verbal scaffolding:instruction translation
291,Verbal scaffolding,Parent,279.415,280.645,1.23,affective,Verbal scaffolding:affective
292,Verbal scaffolding,Parent,281.93,282.49,0.56,affective,Verbal scaffolding:affective
293,Verbal scaffolding,Parent,287.89,289.63,1.74,cognitive,Verbal scaffolding:cognitive
294,Verbal scaffolding,Parent,290.54,291.25,0.71,cognitive,Verbal scaffolding:cognitive
295,Verbal scaffolding,Parent,291.685,292.71500000000003,1.03,cognitive,Verbal scaffolding:cognitive
296,Verbal scaffolding,Parent,293.21,296.9,3.69,affective,Verbal scaffolding:affective
297,Verbal scaffolding,Parent,301.815,303.395,1.58,cognitive,Verbal scaffolding:cognitive
298,Verbal scaffolding,Parent,304.52,305.74,1.22,cognitive,Verbal scaffolding:cognitive
299,Verbal scaffolding,Parent,306.66,307.69,1.03,cognitive,Verbal scaffolding:cognitive
300,Verbal scaffolding,Parent,310.635,312.595,1.96,affective,Verbal scaffolding:affective
301,Verbal scaffolding,Parent,313.485,314.135,0.65,affective,Verbal scaffolding:affective
302,Verbal scaffolding,Parent,317.57,319.04,1.47,cognitive,Verbal scaffolding:cognitive
303,Verbal scaffolding,Parent,319.815,322.275,2.46,affective,Verbal scaffolding:affective
304,Verbal scaffolding,Parent,323.205,325.585,2.38,affective,Verbal scaffolding:affective
305,Verbal scaffolding,Parent,326.295,327.205,0.91,affective,Verbal scaffolding:affective
306,Verbal scaffolding,Parent,329.27,330.55,1.28,cognitive,Verbal scaffolding:cognitive
307,Verbal scaffolding,Parent,330.74,331.79,1.05,cognitive,Verbal scaffolding:cognitive
308,Verbal scaffolding,Parent,332.485,333.445,0.96,instruction translation,Verbal scaffolding:instruction translation
309,Verbal scaffolding,Parent,335.815,339.425,3.61,cognitive,Verbal scaffolding:cognitive
310,Verbal scaffolding,Parent,340.51,342.03,1.52,affective,Verbal scaffolding:affective
311,Verbal scaffolding,Parent,343.53,344.65,1.12,affective,Verbal scaffolding:affective
312,Verbal scaffolding,Parent,351.29,351.69,0.4,cognitive,Verbal scaffolding:cognitive
313,Verbal scaffolding,Parent,355.06,356.31,1.25,cognitive,Verbal scaffolding:cognitive
314,Verbal scaffolding,Parent,357.425,358.925,1.5,cognitive,Verbal scaffolding:cognitive
315,Verbal scaffolding,Parent,359.735,362.635,2.9,affective,Verbal scaffolding:affective
316,Verbal scaffolding,Parent,363.375,365.825,2.45,affective,Verbal scaffolding:affective
317,Verbal scaffolding,Parent,371.39,372.75,1.36,cognitive,Verbal scaffolding:cognitive
318,Verbal scaffolding,Parent,373.4,374.15,0.75,cognitive,Verbal scaffolding:cognitive
319,Verbal scaffolding,Parent,375.275,376.095,0.82,cognitive,Verbal scaffolding:cognitive
320,Verbal scaffolding,Parent,379.295,380.265,0.97,cognitive,Verbal scaffolding:cognitive
321,Verbal scaffolding,Parent,381.35,382.66,1.31,affective,Verbal scaffolding:affective
322,Verbal scaffolding,Parent,383.745,384.545,0.8,affective,Verbal scaffolding:affective
323,Verbal scaffolding,Parent,388.415,389.415,1.0,cognitive,Verbal scaffolding:cognitive
324,Verbal scaffolding,Parent,391.235,393.335,2.1,affective,Verbal scaffolding:affective
325,Verbal scaffolding,Parent,395.275,395.795,0.52,affective,Verbal scaffolding:affective
326,Verbal scaffolding,Parent,398.97,401.1,2.13,cognitive,Verbal scaffolding:cognitive
327,Verbal scaffolding,Parent,401.795,402.865,1.07,cognitive,Verbal scaffolding:cognitive
328,Verbal scaffolding,Parent,403.61,404.40999999999997,0.8,cognitive,Verbal scaffolding:cognitive
329,Verbal scaffolding,Parent,405.61,406.11,0.5,technical,Verbal scaffolding:technical
330,Verbal scaffolding,Parent,406.89,408.93,2.04,cognitive,Verbal scaffolding:cognitive
331,Verbal scaffolding,Parent,409.62,410.51,0.89,cognitive,Verbal scaffolding:cognitive
332,Verbal scaffolding,Parent,411.925,414.935,3.01,cognitive,Verbal scaffolding:cognitive
333,Verbal scaffolding,Parent,415.515,416.875,1.36,cognitive,Verbal scaffolding:cognitive
334,Verbal scaffolding,Parent,417.6,419.79,2.19,cognitive,Verbal scaffolding:cognitive
335,Verbal scaffolding,Parent,424.615,425.985,1.37,affective,Verbal scaffolding:affective
336,Verbal scaffolding,Parent,427.04,427.74,0.7,affective,Verbal scaffolding:affective
337,Verbal scaffolding,Parent,430.46,431.94,1.48,affective,Verbal scaffolding:affective
