,col base,action base,col count,action count,hist,bins
0,action,Child affect,action,Child gaze,[2 0 2 2 1 1 1],[-3 -2 -1  0  1  2  3  4]
1,action,Child affect,action,Child gesture,[2 0 1 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
2,action,Child affect,action,Child prop manipulation,[9 3 4 3 1 5 3],[-3 -2 -1  0  1  2  3  4]
3,action,Child affect,action,Child utterance,[3 3 5 4 3 4 1],[-3 -2 -1  0  1  2  3  4]
4,action,Child affect,action,Conversational turns,[ 6  7 10 11  5 12  6],[-3 -2 -1  0  1  2  3  4]
5,action,Child affect,action,Joint attention,[4 4 5 3 3 4 3],[-3 -2 -1  0  1  2  3  4]
6,action,Child affect,action,Mutual gaze,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
7,action,Child affect,action,Parent affect,[0 2 2 2 2 1 2],[-3 -2 -1  0  1  2  3  4]
8,action,Child affect,action,Parent affective touch,[0 0 0 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
9,action,Child affect,action,Parent gaze,[ 5  7 10  4  6  5  6],[-3 -2 -1  0  1  2  3  4]
10,action,Child affect,action,Parent gesture,[1 2 3 1 4 2 0],[-3 -2 -1  0  1  2  3  4]
11,action,Child affect,action,Parent prop manipulation,[0 2 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
12,action,Child affect,action,Parent utterance,[ 8 12  7  5  8 10 17],[-3 -2 -1  0  1  2  3  4]
13,action,Child affect,action,Verbal scaffolding,[ 8 12  7  5  8 10 17],[-3 -2 -1  0  1  2  3  4]
14,action,Child affect,action,robot pointing,[1 0 3 2 1 1 1],[-3 -2 -1  0  1  2  3  4]
15,action,Child affect,action,robot text,[ 6  5  6 10  7  7  5],[-3 -2 -1  0  1  2  3  4]
16,action,Child affect,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
17,action,Child affect,sub_action,CP,[2 2 3 4 2 2 0],[-3 -2 -1  0  1  2  3  4]
18,action,Child affect,sub_action,CPC,[2 2 2 2 2 1 0],[-3 -2 -1  0  1  2  3  4]
19,action,Child affect,sub_action,MG,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
20,action,Child affect,sub_action,PC,[1 2 3 3 1 5 4],[-3 -2 -1  0  1  2  3  4]
21,action,Child affect,sub_action,PCP,[1 1 2 2 0 4 2],[-3 -2 -1  0  1  2  3  4]
22,action,Child affect,sub_action,affective,[1 2 1 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
23,action,Child affect,sub_action,affective touch,[0 0 0 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
24,action,Child affect,sub_action,child,[10  6  9  4  4  7  6],[-3 -2 -1  0  1  2  3  4]
25,action,Child affect,sub_action,cognitive,[3 7 3 2 3 8 9],[-3 -2 -1  0  1  2  3  4]
26,action,Child affect,sub_action,correction,[1 0 0 2 1 1 0],[-3 -2 -1  0  1  2  3  4]
27,action,Child affect,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
28,action,Child affect,sub_action,instruction translation,[1 1 3 1 2 2 4],[-3 -2 -1  0  1  2  3  4]
29,action,Child affect,sub_action,missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
30,action,Child affect,sub_action,other,[1 0 0 2 2 0 1],[-3 -2 -1  0  1  2  3  4]
31,action,Child affect,sub_action,parent,[0 2 1 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
32,action,Child affect,sub_action,pick up,[0 1 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
33,action,Child affect,sub_action,point at prop,[4 2 7 4 5 3 3],[-3 -2 -1  0  1  2  3  4]
34,action,Child affect,sub_action,positive 1,[7 7 6 8 3 2 1],[-3 -2 -1  0  1  2  3  4]
35,action,Child affect,sub_action,positive 2,[4 3 6 7 7 2 2],[-3 -2 -1  0  1  2  3  4]
36,action,Child affect,sub_action,positive 3,[0 0 1 3 0 1 1],[-3 -2 -1  0  1  2  3  4]
37,action,Child affect,sub_action,positive feedback,[1 2 2 3 1 3 2],[-3 -2 -1  0  1  2  3  4]
38,action,Child affect,sub_action,put down,[2 2 0 1 1 2 0],[-3 -2 -1  0  1  2  3  4]
39,action,Child affect,sub_action,scaffolding,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
40,action,Child affect,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
41,action,Child affect,sub_action,tablet,[10  8 11  7  7  8  7],[-3 -2 -1  0  1  2  3  4]
42,action,Child affect,sub_action,teach,[1 0 3 1 2 0 2],[-3 -2 -1  0  1  2  3  4]
43,action,Child affect,sub_action,technical,[3 1 0 1 3 0 2],[-3 -2 -1  0  1  2  3  4]
44,action,Child affect,sub_action,try again,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
45,action,Child affect,sub_action,utterance,[11 15 12  9 11 14 18],[-3 -2 -1  0  1  2  3  4]
46,action,Child affect,action:sub_action,Child affect:positive 1,[7 6 5 8 3 2 1],[-3 -2 -1  0  1  2  3  4]
47,action,Child affect,action:sub_action,Child affect:positive 2,[4 2 5 6 5 2 0],[-3 -2 -1  0  1  2  3  4]
48,action,Child affect,action:sub_action,Child affect:positive 3,[0 0 1 2 0 0 1],[-3 -2 -1  0  1  2  3  4]
49,action,Child affect,action:sub_action,Child gaze:parent,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
50,action,Child affect,action:sub_action,Child gaze:tablet,[2 0 1 1 1 1 1],[-3 -2 -1  0  1  2  3  4]
51,action,Child affect,action:sub_action,Child gesture:point at prop,[2 0 1 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
52,action,Child affect,action:sub_action,Child prop manipulation:child,[9 3 4 3 1 5 3],[-3 -2 -1  0  1  2  3  4]
53,action,Child affect,action:sub_action,Child utterance:utterance,[3 3 5 4 3 4 1],[-3 -2 -1  0  1  2  3  4]
54,action,Child affect,action:sub_action,Conversational turns:CP,[2 2 3 4 2 2 0],[-3 -2 -1  0  1  2  3  4]
55,action,Child affect,action:sub_action,Conversational turns:CPC,[2 2 2 2 2 1 0],[-3 -2 -1  0  1  2  3  4]
56,action,Child affect,action:sub_action,Conversational turns:PC,[1 2 3 3 1 5 4],[-3 -2 -1  0  1  2  3  4]
57,action,Child affect,action:sub_action,Conversational turns:PCP,[1 1 2 2 0 4 2],[-3 -2 -1  0  1  2  3  4]
58,action,Child affect,action:sub_action,Joint attention:tablet,[4 4 5 3 3 4 3],[-3 -2 -1  0  1  2  3  4]
59,action,Child affect,action:sub_action,Mutual gaze:MG,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
60,action,Child affect,action:sub_action,Parent affect:positive 1,[0 1 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
61,action,Child affect,action:sub_action,Parent affect:positive 2,[0 1 1 1 2 0 2],[-3 -2 -1  0  1  2  3  4]
62,action,Child affect,action:sub_action,Parent affect:positive 3,[0 0 0 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
63,action,Child affect,action:sub_action,Parent affective touch:affective touch,[0 0 0 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
64,action,Child affect,action:sub_action,Parent gaze:child,[1 3 5 1 3 2 3],[-3 -2 -1  0  1  2  3  4]
65,action,Child affect,action:sub_action,Parent gaze:tablet,[4 4 5 3 3 3 3],[-3 -2 -1  0  1  2  3  4]
66,action,Child affect,action:sub_action,Parent gesture:point at prop,[1 2 3 1 4 2 0],[-3 -2 -1  0  1  2  3  4]
67,action,Child affect,action:sub_action,Parent prop manipulation:parent,[0 2 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
68,action,Child affect,action:sub_action,Parent utterance:missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
69,action,Child affect,action:sub_action,Parent utterance:utterance,[ 8 12  7  5  8 10 17],[-3 -2 -1  0  1  2  3  4]
70,action,Child affect,action:sub_action,Verbal scaffolding:affective,[1 2 1 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
71,action,Child affect,action:sub_action,Verbal scaffolding:cognitive,[3 7 3 2 3 8 9],[-3 -2 -1  0  1  2  3  4]
72,action,Child affect,action:sub_action,Verbal scaffolding:instruction translation,[1 1 3 1 2 2 4],[-3 -2 -1  0  1  2  3  4]
73,action,Child affect,action:sub_action,Verbal scaffolding:scaffolding,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
74,action,Child affect,action:sub_action,Verbal scaffolding:technical,[3 1 0 1 3 0 2],[-3 -2 -1  0  1  2  3  4]
75,action,Child affect,action:sub_action,robot pointing:point at prop,[1 0 3 2 1 1 1],[-3 -2 -1  0  1  2  3  4]
76,action,Child affect,action:sub_action,robot text:correction,[1 0 0 2 1 1 0],[-3 -2 -1  0  1  2  3  4]
77,action,Child affect,action:sub_action,robot text:other,[1 0 0 2 2 0 1],[-3 -2 -1  0  1  2  3  4]
78,action,Child affect,action:sub_action,robot text:pick up,[0 1 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
79,action,Child affect,action:sub_action,robot text:positive feedback,[1 2 2 3 1 3 2],[-3 -2 -1  0  1  2  3  4]
80,action,Child affect,action:sub_action,robot text:put down,[2 2 0 1 1 2 0],[-3 -2 -1  0  1  2  3  4]
81,action,Child affect,action:sub_action,robot text:teach,[1 0 3 1 2 0 2],[-3 -2 -1  0  1  2  3  4]
82,action,Child affect,action:sub_action,robot text:try again,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
83,action,Child affect,action:sub_action,start-end:end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
84,action,Child affect,action:sub_action,start-end:start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
85,action,Child gaze,action,Child affect,[0 0 3 3 0 0 0],[-3 -2 -1  0  1  2  3  4]
86,action,Child gaze,action,Child gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
87,action,Child gaze,action,Child prop manipulation,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
88,action,Child gaze,action,Child utterance,[1 1 3 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
89,action,Child gaze,action,Conversational turns,[2 2 3 3 3 1 0],[-3 -2 -1  0  1  2  3  4]
90,action,Child gaze,action,Joint attention,[0 0 0 1 2 0 0],[-3 -2 -1  0  1  2  3  4]
91,action,Child gaze,action,Mutual gaze,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
92,action,Child gaze,action,Parent affect,[0 1 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
93,action,Child gaze,action,Parent affective touch,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
94,action,Child gaze,action,Parent gaze,[0 0 2 1 2 1 0],[-3 -2 -1  0  1  2  3  4]
95,action,Child gaze,action,Parent gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
96,action,Child gaze,action,Parent prop manipulation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
97,action,Child gaze,action,Parent utterance,[1 1 0 1 1 1 1],[-3 -2 -1  0  1  2  3  4]
98,action,Child gaze,action,Verbal scaffolding,[1 1 0 1 1 1 1],[-3 -2 -1  0  1  2  3  4]
99,action,Child gaze,action,robot pointing,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
100,action,Child gaze,action,robot text,[1 1 0 0 2 2 0],[-3 -2 -1  0  1  2  3  4]
101,action,Child gaze,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
102,action,Child gaze,sub_action,CP,[0 1 2 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
103,action,Child gaze,sub_action,CPC,[0 1 1 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
104,action,Child gaze,sub_action,MG,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
105,action,Child gaze,sub_action,PC,[1 0 0 1 1 1 0],[-3 -2 -1  0  1  2  3  4]
106,action,Child gaze,sub_action,PCP,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
107,action,Child gaze,sub_action,affective,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
108,action,Child gaze,sub_action,affective touch,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
109,action,Child gaze,sub_action,child,[0 0 2 0 1 2 0],[-3 -2 -1  0  1  2  3  4]
110,action,Child gaze,sub_action,cognitive,[0 1 0 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
111,action,Child gaze,sub_action,correction,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
112,action,Child gaze,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
113,action,Child gaze,sub_action,instruction translation,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
114,action,Child gaze,sub_action,missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
115,action,Child gaze,sub_action,other,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
116,action,Child gaze,sub_action,parent,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
117,action,Child gaze,sub_action,pick up,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
118,action,Child gaze,sub_action,point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
119,action,Child gaze,sub_action,positive 1,[0 1 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
120,action,Child gaze,sub_action,positive 2,[0 0 1 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
121,action,Child gaze,sub_action,positive 3,[0 0 2 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
122,action,Child gaze,sub_action,positive feedback,[0 0 0 0 0 2 0],[-3 -2 -1  0  1  2  3  4]
123,action,Child gaze,sub_action,put down,[1 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
124,action,Child gaze,sub_action,scaffolding,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
125,action,Child gaze,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
126,action,Child gaze,sub_action,tablet,[0 0 0 4 4 0 0],[-3 -2 -1  0  1  2  3  4]
127,action,Child gaze,sub_action,teach,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
128,action,Child gaze,sub_action,technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
129,action,Child gaze,sub_action,try again,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
130,action,Child gaze,sub_action,utterance,[2 2 3 2 2 1 1],[-3 -2 -1  0  1  2  3  4]
131,action,Child gaze,action:sub_action,Child affect:positive 1,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
132,action,Child gaze,action:sub_action,Child affect:positive 2,[0 0 1 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
133,action,Child gaze,action:sub_action,Child affect:positive 3,[0 0 2 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
134,action,Child gaze,action:sub_action,Child gaze:parent,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
135,action,Child gaze,action:sub_action,Child gaze:tablet,[0 0 0 2 1 0 0],[-3 -2 -1  0  1  2  3  4]
136,action,Child gaze,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
137,action,Child gaze,action:sub_action,Child prop manipulation:child,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
138,action,Child gaze,action:sub_action,Child utterance:utterance,[1 1 3 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
139,action,Child gaze,action:sub_action,Conversational turns:CP,[0 1 2 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
140,action,Child gaze,action:sub_action,Conversational turns:CPC,[0 1 1 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
141,action,Child gaze,action:sub_action,Conversational turns:PC,[1 0 0 1 1 1 0],[-3 -2 -1  0  1  2  3  4]
142,action,Child gaze,action:sub_action,Conversational turns:PCP,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
143,action,Child gaze,action:sub_action,Joint attention:tablet,[0 0 0 1 2 0 0],[-3 -2 -1  0  1  2  3  4]
144,action,Child gaze,action:sub_action,Mutual gaze:MG,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
145,action,Child gaze,action:sub_action,Parent affect:positive 1,[0 1 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
146,action,Child gaze,action:sub_action,Parent affect:positive 2,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
147,action,Child gaze,action:sub_action,Parent affect:positive 3,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
148,action,Child gaze,action:sub_action,Parent affective touch:affective touch,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
149,action,Child gaze,action:sub_action,Parent gaze:child,[0 0 2 0 1 1 0],[-3 -2 -1  0  1  2  3  4]
150,action,Child gaze,action:sub_action,Parent gaze:tablet,[0 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
151,action,Child gaze,action:sub_action,Parent gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
152,action,Child gaze,action:sub_action,Parent prop manipulation:parent,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
153,action,Child gaze,action:sub_action,Parent utterance:missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
154,action,Child gaze,action:sub_action,Parent utterance:utterance,[1 1 0 1 1 1 1],[-3 -2 -1  0  1  2  3  4]
155,action,Child gaze,action:sub_action,Verbal scaffolding:affective,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
156,action,Child gaze,action:sub_action,Verbal scaffolding:cognitive,[0 1 0 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
157,action,Child gaze,action:sub_action,Verbal scaffolding:instruction translation,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
158,action,Child gaze,action:sub_action,Verbal scaffolding:scaffolding,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
159,action,Child gaze,action:sub_action,Verbal scaffolding:technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
160,action,Child gaze,action:sub_action,robot pointing:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
161,action,Child gaze,action:sub_action,robot text:correction,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
162,action,Child gaze,action:sub_action,robot text:other,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
163,action,Child gaze,action:sub_action,robot text:pick up,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
164,action,Child gaze,action:sub_action,robot text:positive feedback,[0 0 0 0 0 2 0],[-3 -2 -1  0  1  2  3  4]
165,action,Child gaze,action:sub_action,robot text:put down,[1 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
166,action,Child gaze,action:sub_action,robot text:teach,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
167,action,Child gaze,action:sub_action,robot text:try again,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
168,action,Child gaze,action:sub_action,start-end:end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
169,action,Child gaze,action:sub_action,start-end:start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
170,action,Child gesture,action,Child affect,[1 0 2 3 0 1 0],[-3 -2 -1  0  1  2  3  4]
171,action,Child gesture,action,Child gaze,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
172,action,Child gesture,action,Child prop manipulation,[0 0 0 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
173,action,Child gesture,action,Child utterance,[1 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
174,action,Child gesture,action,Conversational turns,[3 0 2 2 0 2 0],[-3 -2 -1  0  1  2  3  4]
175,action,Child gesture,action,Joint attention,[1 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
176,action,Child gesture,action,Mutual gaze,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
177,action,Child gesture,action,Parent affect,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
178,action,Child gesture,action,Parent affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
179,action,Child gesture,action,Parent gaze,[1 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
180,action,Child gesture,action,Parent gesture,[0 1 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
181,action,Child gesture,action,Parent prop manipulation,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
182,action,Child gesture,action,Parent utterance,[2 1 0 1 1 2 0],[-3 -2 -1  0  1  2  3  4]
183,action,Child gesture,action,Verbal scaffolding,[2 1 0 1 1 2 0],[-3 -2 -1  0  1  2  3  4]
184,action,Child gesture,action,robot pointing,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
185,action,Child gesture,action,robot text,[0 0 1 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
186,action,Child gesture,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
187,action,Child gesture,sub_action,CP,[1 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
188,action,Child gesture,sub_action,CPC,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
189,action,Child gesture,sub_action,MG,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
190,action,Child gesture,sub_action,PC,[1 0 0 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
191,action,Child gesture,sub_action,PCP,[1 0 0 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
192,action,Child gesture,sub_action,affective,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
193,action,Child gesture,sub_action,affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
194,action,Child gesture,sub_action,child,[0 0 0 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
195,action,Child gesture,sub_action,cognitive,[1 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
196,action,Child gesture,sub_action,correction,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
197,action,Child gesture,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
198,action,Child gesture,sub_action,instruction translation,[0 1 0 0 1 1 0],[-3 -2 -1  0  1  2  3  4]
199,action,Child gesture,sub_action,missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
200,action,Child gesture,sub_action,other,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
201,action,Child gesture,sub_action,parent,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
202,action,Child gesture,sub_action,pick up,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
203,action,Child gesture,sub_action,point at prop,[0 3 2 0 0 2 0],[-3 -2 -1  0  1  2  3  4]
204,action,Child gesture,sub_action,positive 1,[1 0 1 3 0 1 0],[-3 -2 -1  0  1  2  3  4]
205,action,Child gesture,sub_action,positive 2,[1 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
206,action,Child gesture,sub_action,positive 3,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
207,action,Child gesture,sub_action,positive feedback,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
208,action,Child gesture,sub_action,put down,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
209,action,Child gesture,sub_action,scaffolding,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
210,action,Child gesture,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
211,action,Child gesture,sub_action,tablet,[2 0 2 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
212,action,Child gesture,sub_action,teach,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
213,action,Child gesture,sub_action,technical,[1 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
214,action,Child gesture,sub_action,try again,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
215,action,Child gesture,sub_action,utterance,[3 1 1 1 1 2 0],[-3 -2 -1  0  1  2  3  4]
216,action,Child gesture,action:sub_action,Child affect:positive 1,[1 0 1 3 0 1 0],[-3 -2 -1  0  1  2  3  4]
217,action,Child gesture,action:sub_action,Child affect:positive 2,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
218,action,Child gesture,action:sub_action,Child affect:positive 3,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
219,action,Child gesture,action:sub_action,Child gaze:parent,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
220,action,Child gesture,action:sub_action,Child gaze:tablet,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
221,action,Child gesture,action:sub_action,Child gesture:point at prop,[0 2 2 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
222,action,Child gesture,action:sub_action,Child prop manipulation:child,[0 0 0 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
223,action,Child gesture,action:sub_action,Child utterance:utterance,[1 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
224,action,Child gesture,action:sub_action,Conversational turns:CP,[1 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
225,action,Child gesture,action:sub_action,Conversational turns:CPC,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
226,action,Child gesture,action:sub_action,Conversational turns:PC,[1 0 0 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
227,action,Child gesture,action:sub_action,Conversational turns:PCP,[1 0 0 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
228,action,Child gesture,action:sub_action,Joint attention:tablet,[1 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
229,action,Child gesture,action:sub_action,Mutual gaze:MG,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
230,action,Child gesture,action:sub_action,Parent affect:positive 1,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
231,action,Child gesture,action:sub_action,Parent affect:positive 2,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
232,action,Child gesture,action:sub_action,Parent affect:positive 3,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
233,action,Child gesture,action:sub_action,Parent affective touch:affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
234,action,Child gesture,action:sub_action,Parent gaze:child,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
235,action,Child gesture,action:sub_action,Parent gaze:tablet,[1 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
236,action,Child gesture,action:sub_action,Parent gesture:point at prop,[0 1 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
237,action,Child gesture,action:sub_action,Parent prop manipulation:parent,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
238,action,Child gesture,action:sub_action,Parent utterance:missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
239,action,Child gesture,action:sub_action,Parent utterance:utterance,[2 1 0 1 1 2 0],[-3 -2 -1  0  1  2  3  4]
