,action,who,s_time,e_time,t_time,sub_action,action:sub_action
377,Conversational turns,"Parent,Child",37.835,40.73,2.894999999999996,CP,Conversational turns:CP
378,Conversational turns,"Parent,Child",73.045,75.205,2.1599999999999966,CP,Conversational turns:CP
379,Conversational turns,"Parent,Child",116.56,120.7,4.140000000000001,CP,Conversational turns:CP
380,Conversational turns,"Parent,Child",121.27,126.94,5.670000000000002,CP,Conversational turns:CP
381,Conversational turns,"Parent,Child",171.735,174.235,2.5,CP,Conversational turns:CP
382,Conversational turns,"Parent,Child",172.97,176.98,4.009999999999991,CP,Conversational turns:CP
383,Conversational turns,"Parent,Child",183.985,187.535,3.549999999999983,CP,Conversational turns:CP
384,Conversational turns,"Parent,Child",195.85,198.385,2.5349999999999966,CP,Conversational turns:CP
385,Conversational turns,"Parent,Child",209.07,213.265,4.194999999999993,CP,Conversational turns:CP
386,Conversational turns,"Parent,Child",210.505,213.265,2.759999999999991,CP,Conversational turns:CP
387,Conversational turns,"Parent,Child",233.652,240.822,7.170000000000016,CP,Conversational turns:CP
388,Conversational turns,"Parent,Child",237.697,243.312,5.615000000000009,CP,Conversational turns:CP
389,Conversational turns,"Parent,Child",264.577,268.022,3.444999999999993,CP,Conversational turns:CP
390,Conversational turns,"Parent,Child",269.922,275.37,5.447999999999979,CP,Conversational turns:CP
391,Conversational turns,"Parent,Child",0.76,17.19,16.43,PCP,Conversational turns:PCP
392,Conversational turns,"Parent,Child",22.41,28.75,6.34,PCP,Conversational turns:PCP
393,Conversational turns,"Parent,Child",32.64,40.73,8.089999999999996,PCP,Conversational turns:PCP
394,Conversational turns,"Parent,Child",34.91,40.73,5.82,PCP,Conversational turns:PCP
395,Conversational turns,"Parent,Child",66.8,75.205,8.405000000000001,PCP,Conversational turns:PCP
396,Conversational turns,"Parent,Child",68.32,75.205,6.885000000000005,PCP,Conversational turns:PCP
397,Conversational turns,"Parent,Child",71.125,75.205,4.079999999999998,PCP,Conversational turns:PCP
398,Conversational turns,"Parent,Child",114.74000000000001,120.7,5.959999999999994,PCP,Conversational turns:PCP
399,Conversational turns,"Parent,Child",119.72,126.94,7.219999999999999,PCP,Conversational turns:PCP
400,Conversational turns,"Parent,Child",165.61,174.235,8.625,PCP,Conversational turns:PCP
401,Conversational turns,"Parent,Child",170.895,176.98,6.0849999999999795,PCP,Conversational turns:PCP
402,Conversational turns,"Parent,Child",191.735,198.385,6.649999999999977,PCP,Conversational turns:PCP
403,Conversational turns,"Parent,Child",194.24,198.385,4.144999999999982,PCP,Conversational turns:PCP
404,Conversational turns,"Parent,Child",204.875,213.265,8.389999999999986,PCP,Conversational turns:PCP
405,Conversational turns,"Parent,Child",231.75,240.822,9.072000000000003,PCP,Conversational turns:PCP
406,Conversational turns,"Parent,Child",234.502,243.312,8.810000000000002,PCP,Conversational turns:PCP
407,Conversational turns,"Parent,Child",261.577,268.022,6.444999999999993,PCP,Conversational turns:PCP
408,Conversational turns,"Parent,Child",266.502,275.37,8.867999999999995,PCP,Conversational turns:PCP
409,Conversational turns,"Parent,Child",24.455,38.185,13.730000000000004,CPC,Conversational turns:CPC
410,Conversational turns,"Parent,Child",73.045,75.995,2.950000000000003,CPC,Conversational turns:CPC
411,Conversational turns,"Parent,Child",116.56,122.71,6.1499999999999915,CPC,Conversational turns:CPC
412,Conversational turns,"Parent,Child",183.985,197.38,13.394999999999982,CPC,Conversational turns:CPC
413,Conversational turns,"Parent,Child",209.07,216.21,7.140000000000015,CPC,Conversational turns:CPC
414,Conversational turns,"Parent,Child",210.505,216.21,5.7050000000000125,CPC,Conversational turns:CPC
415,Conversational turns,"Parent,Child",233.652,248.257,14.605000000000018,CPC,Conversational turns:CPC
416,Conversational turns,"Parent,Child",237.697,248.257,10.560000000000002,CPC,Conversational turns:CPC
417,Conversational turns,"Parent,Child",264.577,271.192,6.615000000000009,CPC,Conversational turns:CPC
418,Conversational turns,"Parent,Child",269.922,281.83,11.907999999999959,CPC,Conversational turns:CPC
419,Joint attention,"Parent,Child",14.66,58.65,43.989999999999995,tablet,Joint attention:tablet
420,Joint attention,"Parent,Child",58.67,60.99,2.3200000000000003,tablet,Joint attention:tablet
421,Joint attention,"Parent,Child",62.32,103.39,41.07,tablet,Joint attention:tablet
422,Joint attention,"Parent,Child",104.35,105.49000000000001,1.1400000000000148,tablet,Joint attention:tablet
423,Joint attention,"Parent,Child",106.77000000000001,109.86,3.089999999999989,tablet,Joint attention:tablet
424,Joint attention,"Parent,Child",112.86500000000001,121.84,8.974999999999994,tablet,Joint attention:tablet
425,Joint attention,"Parent,Child",122.98,130.085,7.105000000000004,tablet,Joint attention:tablet
426,Joint attention,"Parent,Child",130.7,139.38,8.680000000000007,tablet,Joint attention:tablet
427,Joint attention,"Parent,Child",140.11,146.52,6.409999999999997,tablet,Joint attention:tablet
428,Joint attention,"Parent,Child",147.025,155.365,8.340000000000003,tablet,Joint attention:tablet
429,Joint attention,"Parent,Child",157.28,165.82,8.539999999999992,tablet,Joint attention:tablet
430,Joint attention,"Parent,Child",167.75,194.84,27.090000000000003,tablet,Joint attention:tablet
431,Joint attention,"Parent,Child",198.23,204.85,6.6200000000000045,tablet,Joint attention:tablet
432,Joint attention,"Parent,Child",205.55,209.2,3.6499999999999773,tablet,Joint attention:tablet
433,Joint attention,"Parent,Child",210.535,211.775,1.240000000000009,tablet,Joint attention:tablet
434,Joint attention,"Parent,Child",220.14,222.61,2.4700000000000273,tablet,Joint attention:tablet
435,Joint attention,"Parent,Child",224.115,266.415,42.30000000000001,tablet,Joint attention:tablet
436,Joint attention,"Parent,Child",266.88,289.77,22.889999999999986,tablet,Joint attention:tablet
437,Mutual gaze,"Parent,Child",209.45,210.16,0.710000000000008,MG,Mutual gaze:MG
