,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gesture,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,start-end,Conversational turns,time
396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202.05
397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202.55
398,0,1,0,0,0,0,0,0,0,0,0,1,0,0,203.05
399,0,1,0,0,0,0,0,0,0,0,0,1,0,0,203.55
400,0,1,0,0,0,0,0,0,0,0,0,1,0,0,204.05
401,0,1,0,0,1,1,0,0,0,0,0,1,0,0,204.55
402,0,1,0,0,1,1,0,0,0,0,0,1,0,0,205.05
403,0,1,0,0,1,1,0,0,0,0,0,1,0,0,205.55
404,0,1,0,0,1,1,0,0,0,0,0,0,0,0,206.05
405,0,1,0,0,1,1,0,0,0,0,0,0,0,0,206.55
406,0,1,0,0,1,1,0,0,0,0,0,0,0,0,207.05
407,0,1,0,0,1,1,0,0,1,0,0,0,0,0,207.55
408,0,1,0,0,1,1,0,0,1,0,0,0,0,0,208.05
409,0,1,0,0,1,1,0,0,1,0,0,0,0,0,208.55
410,0,1,0,0,1,1,0,0,1,0,0,0,0,0,209.05
411,0,1,0,0,1,1,0,0,1,0,0,0,0,0,209.55
412,0,1,0,0,1,1,0,0,1,0,0,0,0,0,210.05
413,0,1,0,0,0,0,0,0,1,0,0,0,0,0,210.55
414,0,1,0,0,0,0,0,0,1,0,0,1,0,0,211.05
415,0,1,0,0,0,0,0,0,0,0,0,1,0,0,211.55
416,0,1,0,0,0,0,0,0,0,0,0,1,0,0,212.05
417,0,1,0,0,0,0,0,0,0,0,0,1,0,0,212.55
418,0,1,0,0,0,0,0,0,0,0,0,1,0,0,213.05
419,0,1,0,0,0,0,0,0,0,0,0,1,0,0,213.55
420,0,1,0,0,0,0,0,0,0,0,0,1,0,0,214.05
421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,214.55
422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,215.05
423,0,1,0,0,0,0,0,0,0,0,0,1,0,0,215.55
424,0,1,0,0,0,0,0,0,0,0,0,1,0,0,216.05
425,0,1,0,0,0,0,0,0,0,0,0,1,0,0,216.55
426,0,1,0,0,0,0,0,0,0,0,0,1,0,0,217.05
427,0,1,0,0,0,0,0,0,0,0,0,1,0,0,217.55
428,0,1,0,0,0,0,0,0,0,0,0,1,0,0,218.05
429,0,1,0,0,0,0,0,0,0,0,0,1,0,0,218.55
430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,219.05
431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,219.55
432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,220.05
433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,220.55
434,0,1,0,0,0,0,0,0,1,0,0,0,0,0,221.05
435,0,1,0,0,0,0,0,0,1,0,0,0,0,0,221.55
436,0,1,0,0,1,1,0,0,0,0,0,1,0,0,222.05
437,0,1,0,0,1,1,0,0,0,0,0,1,0,0,222.55
438,0,1,0,0,1,1,0,0,0,0,0,1,0,0,223.05
439,0,1,0,0,0,0,0,0,0,0,0,1,0,0,223.55
440,0,1,0,0,0,0,0,0,0,0,0,1,0,0,224.05
441,0,1,0,0,0,0,0,0,0,0,0,1,0,0,224.55
442,0,1,0,0,0,0,0,0,0,0,0,1,0,0,225.05
443,0,1,0,0,0,0,0,0,0,0,0,1,0,0,225.55
444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,226.05
445,0,1,0,0,0,0,0,0,0,0,0,1,0,0,226.55
446,0,1,0,0,0,0,0,0,0,0,0,1,0,0,227.05
447,0,1,0,0,0,0,0,0,0,0,0,1,0,0,227.55
448,0,1,0,0,0,0,0,0,0,0,0,1,0,0,228.05
449,0,1,0,0,0,0,0,0,0,0,0,1,0,0,228.55
450,0,1,0,0,0,0,0,0,0,0,0,1,0,0,229.05
451,0,1,0,0,0,0,0,0,0,0,0,1,0,0,229.55
452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,230.05
453,0,1,1,0,1,1,0,0,0,0,0,0,0,1,230.55
454,0,1,1,0,1,1,0,0,0,0,0,0,0,1,231.05
455,0,1,0,0,1,1,0,0,0,0,0,1,0,1,231.55
456,1,1,0,0,1,1,0,0,0,0,0,1,0,1,232.05
457,1,1,0,0,0,0,0,0,0,0,0,1,0,1,232.55
458,1,1,0,0,1,1,0,0,0,0,0,1,0,1,233.05
459,0,1,0,0,1,1,0,0,0,0,0,1,0,0,233.55
460,0,1,0,0,1,1,0,0,0,0,0,1,0,0,234.05
461,0,1,0,0,1,1,0,0,0,0,0,0,0,0,234.55
462,0,1,0,0,1,1,0,0,0,0,0,0,0,0,235.05
463,0,1,0,0,1,1,0,1,0,0,0,0,0,0,235.55
464,0,1,0,0,1,1,0,1,0,0,0,0,0,0,236.05
465,0,1,0,0,1,1,0,1,0,0,0,0,0,0,236.55
466,0,1,0,0,1,1,0,1,0,0,0,0,0,0,237.05
467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,237.55
468,0,1,0,0,0,0,0,0,1,0,0,0,0,0,238.05
469,0,1,0,0,1,1,0,0,1,0,0,0,0,0,238.55
470,0,1,0,0,1,1,0,0,1,1,0,0,0,0,239.05
471,0,1,0,0,1,1,0,0,0,1,0,0,0,0,239.55
472,0,1,0,0,1,1,0,0,0,1,0,0,0,0,240.05
473,0,1,0,0,0,0,0,0,0,0,0,1,0,0,240.55
474,0,1,0,0,0,0,0,0,0,0,0,1,0,0,241.05
475,0,1,0,0,0,0,0,0,0,0,0,1,0,0,241.55
476,0,1,0,0,0,0,0,0,0,0,0,1,0,0,242.05
477,0,1,0,0,0,0,0,0,0,0,0,1,0,0,242.55
478,0,1,0,0,0,0,0,0,0,0,0,1,0,0,243.05
479,0,1,0,0,0,0,0,0,0,0,0,1,0,0,243.55
480,0,1,0,0,0,0,0,0,0,0,0,1,0,0,244.05
481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,244.55
482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,245.05
483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,245.55
484,0,1,0,0,0,0,0,0,0,0,0,1,0,0,246.05
485,0,1,0,0,0,0,0,0,0,0,0,1,0,0,246.55
486,0,1,0,0,0,0,0,0,0,0,0,1,0,0,247.05
487,0,1,0,0,0,0,0,0,0,0,0,1,0,0,247.55
488,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248.05
489,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248.55
490,0,1,0,0,0,0,0,0,0,0,0,1,0,0,249.05
491,0,1,0,0,1,1,0,0,0,0,0,0,0,0,249.55
492,0,1,0,0,1,1,0,0,0,0,0,0,0,0,250.05
493,0,1,0,0,0,0,0,0,1,0,0,0,0,0,250.55
494,0,1,0,0,0,0,0,0,1,0,0,0,0,0,251.05
495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,251.55
496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,252.05
497,0,1,0,0,0,0,1,0,0,1,0,0,0,0,252.55
498,0,1,0,0,0,0,1,0,0,1,0,0,0,0,253.05
499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,253.55
500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,254.05
501,0,1,0,0,0,0,0,0,0,0,0,1,0,0,254.55
502,1,1,1,0,0,0,0,0,0,0,0,1,0,0,255.05
503,1,1,1,0,0,0,0,0,0,0,0,1,0,0,255.55
504,1,1,1,0,0,0,0,0,0,0,0,1,0,0,256.05
505,1,1,1,0,0,0,0,0,0,0,0,1,0,0,256.55
506,0,1,1,0,0,0,0,0,0,0,0,1,0,0,257.05
507,0,1,1,0,0,0,0,0,0,0,0,1,0,0,257.55
508,0,1,1,0,0,0,0,0,0,0,0,0,0,0,258.05
509,0,1,1,0,0,0,0,0,0,0,0,0,0,0,258.55
510,0,1,1,0,0,0,0,0,0,0,0,1,0,0,259.05
511,0,1,0,0,0,0,0,0,0,0,0,1,0,0,259.55
512,0,1,0,0,0,0,0,0,0,0,0,1,0,0,260.05
513,0,1,0,0,0,0,0,0,0,0,0,1,0,0,260.55
514,0,1,0,0,0,0,0,0,0,0,0,1,0,0,261.05
515,0,1,0,0,0,0,0,0,0,0,0,1,0,0,261.55
516,0,1,0,0,1,1,0,0,0,0,0,0,0,0,262.05
517,0,1,0,0,1,1,0,0,0,0,0,0,0,0,262.55
518,0,1,0,0,1,1,0,0,0,0,0,0,0,0,263.05
519,0,1,0,0,1,1,0,0,0,0,0,0,0,0,263.55
520,0,1,0,0,0,0,0,0,0,0,1,0,0,0,264.05
521,0,1,0,0,0,0,0,0,0,0,1,1,0,0,264.55
522,0,1,0,0,0,0,0,0,0,0,1,1,0,0,265.05
523,0,1,0,0,0,0,0,0,0,0,1,1,0,0,265.55
524,0,1,0,0,0,0,0,0,0,0,1,1,0,0,266.05
525,0,1,0,0,0,0,0,0,0,0,1,1,0,0,266.55
526,0,1,0,0,1,1,0,0,0,0,0,1,0,0,267.05
527,0,1,0,0,1,1,0,0,0,0,0,1,0,0,267.55
528,0,1,0,0,1,1,0,0,0,0,0,0,0,0,268.05
529,0,1,0,0,1,1,0,0,0,0,1,1,0,0,268.55
530,0,1,0,0,0,0,0,0,0,0,1,1,0,0,269.05
531,0,1,0,0,0,0,0,0,0,0,1,1,0,0,269.55
532,0,1,0,0,0,0,0,0,0,0,1,1,0,0,270.05
533,0,1,0,0,0,0,0,0,1,0,1,1,0,0,270.55
534,0,1,0,0,0,0,0,0,1,0,0,1,0,0,271.05
535,0,1,0,0,1,1,0,0,1,0,0,1,0,0,271.55
536,0,1,0,0,1,1,0,0,1,0,0,0,0,0,272.05
537,0,1,0,0,1,1,0,0,1,0,0,0,0,0,272.55
538,0,1,0,0,1,1,0,0,0,0,0,0,0,0,273.05
539,0,1,0,0,1,1,0,0,0,0,1,1,0,0,273.55
540,0,1,0,0,0,0,0,0,1,0,1,1,0,0,274.05
541,0,1,0,0,0,0,0,0,1,0,1,1,0,0,274.55
542,0,1,0,0,0,0,0,0,1,0,1,1,0,0,275.05
543,0,1,0,0,1,1,0,0,1,0,1,1,0,0,275.55
544,0,1,0,0,1,1,0,0,0,1,0,1,0,0,276.05
545,0,1,0,0,1,1,0,0,0,1,0,0,0,0,276.55
546,0,1,0,0,1,1,0,0,0,1,0,0,0,0,277.05
547,0,1,0,0,1,1,0,0,1,0,0,0,0,0,277.55
548,0,1,0,0,0,0,0,0,1,0,0,0,0,0,278.05
549,0,1,0,0,0,0,0,0,1,0,1,1,0,0,278.55
550,0,1,0,0,0,0,0,0,0,0,1,1,0,0,279.05
551,0,1,0,0,0,0,0,0,0,0,1,1,0,0,279.55
552,0,1,0,0,0,0,0,0,0,0,1,1,0,0,280.05
553,0,1,0,0,0,0,0,0,0,0,1,1,0,0,280.55
554,0,1,0,0,1,1,0,0,0,0,0,1,0,0,281.05
555,0,1,0,0,1,1,0,0,1,0,0,0,0,0,281.55
556,0,1,0,0,1,1,0,0,1,0,0,0,0,0,282.05
557,0,1,0,0,1,1,0,0,1,0,0,0,0,0,282.55
558,0,1,0,0,0,0,0,0,0,0,0,0,0,0,283.05
559,0,1,0,0,0,0,0,0,0,0,1,0,0,0,283.55
560,0,1,0,0,0,0,0,0,0,0,1,1,0,0,284.05
561,0,1,0,0,0,0,0,0,0,0,1,1,0,0,284.55
562,0,1,0,0,0,0,0,0,1,0,1,1,0,0,285.05
563,0,1,0,0,0,0,0,0,1,0,1,1,0,0,285.55
564,0,1,0,0,1,1,0,0,0,0,1,1,0,1,286.05
565,0,1,0,0,1,1,0,0,0,0,0,1,0,1,286.55
566,0,1,0,0,1,1,0,0,0,0,0,0,0,1,287.05
567,0,1,0,0,1,1,0,0,0,0,0,0,0,1,287.55
568,0,1,0,0,1,1,0,0,1,0,0,1,0,1,288.05
569,0,1,0,0,0,0,0,0,1,0,0,1,0,1,288.55
570,0,1,0,0,0,0,0,0,1,0,0,1,0,1,289.05
571,0,1,0,0,0,0,0,0,1,0,0,1,0,1,289.55
572,0,1,0,0,0,0,0,0,1,0,0,1,0,1,290.05
573,0,1,0,0,0,0,0,0,0,0,0,1,0,1,290.55
574,1,1,0,0,0,0,0,0,0,1,0,0,0,1,291.05
575,1,1,0,0,0,0,0,0,0,1,0,0,0,1,291.55
576,0,1,0,0,0,0,0,0,0,1,0,0,0,1,292.05
577,0,1,0,0,1,1,0,0,0,1,0,0,0,1,292.55
578,0,1,0,0,1,1,0,0,0,0,0,0,0,1,293.05
579,0,1,0,0,1,1,0,0,0,0,1,1,0,1,293.55
580,0,1,0,0,1,1,0,0,0,0,1,1,0,1,294.05
581,0,1,0,0,0,0,0,0,0,0,1,1,0,1,294.55
582,1,1,1,0,0,0,0,0,0,0,1,1,0,1,295.05
583,1,1,1,0,0,0,0,0,0,0,1,1,0,1,295.55
584,1,1,1,0,0,0,0,0,0,0,1,1,0,1,296.05
585,0,1,1,0,0,0,0,0,0,0,0,0,0,1,296.55
586,0,1,0,0,0,0,0,0,0,0,0,0,0,1,297.05
587,0,1,0,0,1,1,0,0,0,0,0,0,0,1,297.55
588,0,1,0,0,1,1,0,0,0,0,0,1,0,1,298.05
589,0,1,0,0,0,0,0,0,0,0,0,1,0,0,298.55
590,0,1,0,0,0,0,0,0,0,0,0,1,0,0,299.05
591,0,1,0,0,0,0,0,0,0,0,0,1,0,0,299.55
592,0,1,0,0,0,0,0,0,0,0,0,1,0,0,300.05
593,0,1,0,0,0,0,0,0,0,0,0,1,0,0,300.55
594,0,0,0,0,0,0,0,0,0,0,0,1,0,0,301.05
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.55
596,0,0,0,0,0,0,0,0,0,0,0,1,0,0,302.05
597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,302.55
598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,303.05
599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,303.55
600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,304.05
601,0,0,0,0,1,1,0,0,0,0,0,1,0,0,304.55
602,0,0,0,0,1,1,0,0,0,0,0,0,0,0,305.05
603,0,0,0,0,1,1,0,0,0,0,0,0,0,0,305.55
604,0,0,0,0,1,1,0,0,0,0,0,0,0,0,306.05
605,0,0,0,0,1,1,0,0,0,0,0,0,0,0,306.55
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.05
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.55
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.05
609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.55
610,0,0,0,0,1,1,0,0,0,0,0,0,0,0,309.05
611,0,0,0,0,1,1,0,0,0,0,0,0,0,0,309.55
612,0,0,0,0,1,1,0,0,0,0,0,0,0,0,310.05
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.55
614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,311.05
615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,311.55
616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,312.05
617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,312.55
618,0,0,0,0,0,0,0,0,0,0,0,1,0,0,313.05
619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,313.55
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.05
621,0,0,0,0,1,1,0,0,0,0,0,0,0,0,314.55
622,0,0,0,0,1,1,0,0,0,0,0,0,0,0,315.05
623,0,0,0,0,1,1,0,0,0,0,0,0,0,0,315.55
624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,316.05
625,0,0,0,0,1,1,0,0,0,0,0,1,0,0,316.55
626,0,0,0,0,1,1,0,0,0,0,0,1,0,0,317.05
627,0,0,0,0,1,1,0,0,0,0,0,1,0,0,317.55
628,0,0,0,0,1,1,0,0,0,0,0,1,0,0,318.05
629,0,0,0,0,1,1,0,0,0,0,0,1,0,0,318.55
630,0,0,0,0,1,1,0,0,0,0,0,0,0,0,319.05
631,0,0,0,0,1,1,0,0,0,0,0,0,0,0,319.55
632,0,0,0,0,1,1,0,0,0,0,0,0,0,0,320.05
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.55
634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.05
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.55
636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,322.05
637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,322.55
638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,323.05
639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,323.55
640,0,0,0,0,0,0,0,0,0,0,0,1,0,0,324.05
641,0,0,0,0,0,0,0,0,0,0,0,1,0,0,324.55
642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.05
643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.55
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.05
645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,326.55
646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,327.05
647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,327.55
648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,328.05
649,0,0,0,0,0,0,0,0,0,0,0,1,0,0,328.55
650,0,0,0,0,0,0,0,0,0,0,0,1,0,0,329.05
651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,329.55
652,0,0,0,0,1,1,0,0,0,0,0,0,0,0,330.05
653,0,0,0,0,1,1,0,0,0,0,0,0,0,0,330.55
654,0,0,0,0,1,1,0,0,0,0,0,0,0,0,331.05
655,0,0,0,0,1,1,0,0,0,0,0,0,0,0,331.55
656,0,0,0,0,1,1,0,0,0,0,0,0,0,0,332.05
657,0,0,0,0,1,1,0,0,0,0,0,0,0,0,332.55
658,0,0,0,0,1,1,0,0,0,0,0,0,0,0,333.05
659,0,0,0,0,1,1,0,0,0,0,0,0,0,0,333.55
660,0,0,0,0,1,1,0,0,0,0,0,0,0,0,334.05
661,0,0,0,0,1,1,0,0,0,0,0,0,0,0,334.55
662,0,0,0,0,1,1,0,0,0,0,0,0,0,0,335.05
663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.55
664,0,0,0,0,1,1,0,0,0,0,0,0,0,0,336.05
665,0,0,0,0,1,1,0,0,0,0,0,0,0,0,336.55
666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.05
667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.55
668,0,0,0,0,1,1,0,0,0,0,0,0,0,0,338.05
669,0,0,0,0,1,1,0,0,0,0,0,0,0,0,338.55
670,0,0,0,0,1,1,0,0,0,0,0,0,0,0,339.05
671,0,0,0,0,1,1,0,0,0,0,0,0,0,0,339.55
672,0,0,0,0,1,1,0,0,0,0,0,0,0,0,340.05
673,0,0,0,0,1,1,0,0,0,0,0,0,0,0,340.55
674,0,0,0,0,1,1,0,0,0,0,0,1,0,0,341.05
675,0,0,0,0,1,0,0,0,0,0,0,1,0,0,341.55
676,0,0,0,0,0,0,0,0,0,0,0,1,0,0,342.05
677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,342.55
678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,343.05
679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,343.55
680,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344.05
681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.55
682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.05
683,0,0,0,0,0,0,0,0,0,0,0,1,0,0,345.55
684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,346.05
685,0,0,0,0,0,0,0,0,0,0,0,1,0,0,346.55
686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,347.05
687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,347.55
688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,348.05
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.55
690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.05
691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.55
692,0,0,0,0,0,0,0,0,0,0,0,1,0,0,350.05
693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,350.55
694,1,0,0,0,0,0,0,0,0,0,0,1,0,1,351.05
695,1,0,0,0,0,0,0,0,0,0,0,1,0,1,351.55
696,0,0,0,0,0,0,0,0,0,0,0,1,0,1,352.05
697,0,0,0,0,0,0,0,0,0,0,0,1,0,1,352.55
698,0,0,0,0,1,1,0,0,0,0,0,1,0,1,353.05
699,0,0,0,0,1,1,0,0,0,0,0,0,0,1,353.55
700,0,0,0,0,1,1,0,0,0,0,0,0,0,1,354.05
701,0,0,0,0,1,1,0,0,0,0,0,0,0,1,354.55
702,0,0,0,0,1,1,0,0,0,0,0,0,0,1,355.05
703,0,0,0,0,1,1,0,0,0,0,0,0,0,1,355.55
704,0,0,0,0,1,1,0,0,0,0,0,0,0,1,356.05
705,0,0,0,0,1,1,0,0,0,0,0,0,0,1,356.55
706,0,0,0,0,1,1,0,0,0,0,0,0,0,1,357.05
707,0,0,0,0,1,1,0,0,0,0,0,0,0,1,357.55
708,0,0,0,0,1,1,0,0,0,0,0,0,0,1,358.05
709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.55
710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.05
711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.55
712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,360.05
713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,360.55
714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,361.05
715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,361.55
716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,362.05
717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,362.55
718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,363.05
719,0,0,0,0,0,0,0,0,0,0,0,1,0,0,363.55
720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.05
721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,364.55
722,0,0,0,0,1,0,0,0,0,0,0,0,0,0,365.05
723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,365.55
724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,366.05
725,0,0,0,0,0,0,0,0,0,0,0,1,0,0,366.55
726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,367.05
727,0,0,0,0,1,1,0,0,0,0,0,1,0,0,367.55
728,0,0,0,0,1,1,0,0,0,0,0,0,0,0,368.05
729,0,0,0,0,1,1,0,0,0,0,0,0,0,0,368.55
730,0,0,0,0,1,1,0,0,0,0,0,0,0,0,369.05
731,0,0,0,0,1,1,0,0,0,0,0,0,0,0,369.55
732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.05
733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.55
734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.05
735,0,0,0,0,1,1,0,0,0,0,0,0,0,0,371.55
736,0,0,0,0,1,1,0,0,0,0,0,0,0,0,372.05
737,0,0,0,0,1,1,0,0,0,0,0,0,0,0,372.55
738,0,0,0,0,1,1,0,0,0,0,0,0,0,0,373.05
739,0,0,0,0,1,1,0,0,0,0,0,0,0,0,373.55
740,0,0,0,0,1,1,0,0,0,0,0,0,0,0,374.05
741,0,0,0,0,1,1,0,0,0,0,0,0,0,0,374.55
742,0,0,0,0,1,1,0,0,0,0,0,0,0,0,375.05
743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.55
744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.05
745,0,0,0,0,1,1,0,0,0,0,0,0,0,1,376.55
746,0,0,0,0,1,1,0,0,0,0,0,0,0,1,377.05
747,0,0,0,0,1,1,0,0,0,0,0,0,0,1,377.55
748,0,0,0,0,1,1,0,0,0,0,0,0,0,1,378.05
749,0,0,0,0,1,1,0,0,0,0,0,0,0,1,378.55
750,0,0,0,0,1,1,0,0,0,0,0,0,0,1,379.05
751,0,0,0,0,1,1,0,0,0,0,0,1,0,1,379.55
752,0,0,0,0,0,0,0,0,0,0,0,1,0,1,380.05
753,0,0,0,0,0,0,0,0,0,0,0,1,0,1,380.55
754,0,0,0,0,0,0,0,0,0,0,0,1,0,1,381.05
755,0,0,0,0,0,0,0,0,0,0,0,1,0,1,381.55
756,0,0,0,0,0,0,0,0,0,0,0,1,0,1,382.05
757,0,0,0,0,0,0,0,0,0,0,0,1,0,1,382.55
758,0,0,0,0,1,1,0,0,0,0,0,0,0,1,383.05
759,0,0,0,0,1,1,0,0,0,0,0,0,0,1,383.55
760,1,0,0,0,1,1,0,0,0,0,0,0,0,1,384.05
761,1,0,0,0,1,0,0,0,0,0,0,0,0,1,384.55
762,0,0,0,0,1,0,0,0,0,0,0,0,0,1,385.05
763,1,0,0,0,1,0,0,0,0,0,0,0,0,1,385.55
764,1,0,0,0,1,0,0,0,0,0,0,0,0,1,386.05
765,0,0,0,0,1,0,0,0,0,0,0,0,0,1,386.55
766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387.05
767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387.55
768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,388.05
769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,388.55
770,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389.05
771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389.55
772,0,0,0,0,1,0,0,0,0,0,0,0,0,1,390.05
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.55
774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,391.05
775,0,1,0,0,1,0,0,0,0,0,0,0,0,0,391.55
776,0,1,0,0,1,0,0,0,0,0,0,0,0,0,392.05
777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,392.55
778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,393.05
779,0,1,0,0,1,0,0,0,0,0,0,0,0,0,393.55
780,0,1,0,0,1,0,0,0,0,0,0,0,0,0,394.05
781,0,1,0,0,1,0,0,0,0,0,0,0,0,0,394.55
782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,395.05
783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,395.55
784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,396.05
785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,396.55
786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,397.05
787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,397.55
788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,398.05
789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,398.55
790,0,1,0,0,0,0,0,0,0,0,0,0,0,0,399.05
791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,399.55
792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400.05
793,0,1,1,0,0,0,0,0,0,0,0,0,0,0,400.55
794,0,1,1,0,0,0,0,0,0,0,0,0,0,0,401.05
795,0,1,1,0,0,0,0,0,0,0,0,0,0,0,401.55
796,0,1,1,0,0,0,0,0,0,0,0,0,0,0,402.05
797,0,1,1,0,0,0,0,0,0,0,0,0,0,0,402.55
798,0,1,1,0,0,0,0,0,0,0,0,0,0,0,403.05
799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,403.55
800,0,1,0,0,1,1,0,0,0,0,0,0,0,0,404.05
801,0,1,0,0,1,1,0,0,0,0,0,0,0,0,404.55
802,0,1,0,0,1,1,0,0,0,0,0,0,0,0,405.05
803,0,1,0,0,1,1,0,0,0,0,0,0,0,0,405.55
