,action,who,s_time,e_time,t_time,sub_action,action:sub_action
0,Child utterance,Child,14.318,14.818,0.5,utterance,Child utterance:utterance
1,Child utterance,Child,47.182,47.864,0.682,utterance,Child utterance:utterance
2,Child utterance,Child,51.597,52.643,1.046,utterance,Child utterance:utterance
3,Child utterance,Child,65.857,67.357,1.5,utterance,Child utterance:utterance
4,Child utterance,Child,83.096,83.82300000000001,0.727,utterance,Child utterance:utterance
5,Child utterance,Child,112.77600000000001,113.821,1.045,utterance,Child utterance:utterance
6,Child utterance,Child,114.549,115.821,1.272,utterance,Child utterance:utterance
7,Child utterance,Child,136.994,137.721,0.727,utterance,Child utterance:utterance
8,Child utterance,Child,142.355,142.719,0.364,other vocalization,Child utterance:other vocalization
9,Child utterance,Child,282.381,283.609,1.228,utterance,Child utterance:utterance
10,Child utterance,Child,287.903,289.676,1.773,utterance,Child utterance:utterance
11,Child utterance,Child,302.772,303.591,0.819,utterance,Child utterance:utterance
12,Child utterance,Child,334.136,335.272,1.136,utterance,Child utterance:utterance
13,Child gaze,Child,8.409,10.454,2.045,robot,Child gaze:robot
14,Child gaze,Child,10.454,11.454,1.0,parent,Child gaze:parent
15,Child gaze,Child,11.545,13.454,1.909,robot,Child gaze:robot
16,Child gaze,Child,13.999,14.863,0.864,parent,Child gaze:parent
17,Child gaze,Child,15.227,46.954,31.727,robot,Child gaze:robot
18,Child gaze,Child,47.044,49.726,2.682,parent,Child gaze:parent
19,Child gaze,Child,57.226,64.999,7.773,robot,Child gaze:robot
20,Child gaze,Child,65.454,68.81700000000001,3.363,parent,Child gaze:parent
21,Child gaze,Child,69.135,81.59,12.455,robot,Child gaze:robot
22,Child gaze,Child,81.77199999999999,85.95400000000001,4.182,parent,Child gaze:parent
23,Child gaze,Child,86.135,114.453,28.318,robot,Child gaze:robot
24,Child gaze,Child,114.589,116.18,1.591,parent,Child gaze:parent
25,Child gaze,Child,116.56700000000001,120.93,4.363,robot,Child gaze:robot
26,Child gaze,Child,121.089,121.907,0.818,props,Child gaze:props
27,Child gaze,Child,122.021,122.657,0.636,robot,Child gaze:robot
28,Child gaze,Child,122.771,123.953,1.182,props,Child gaze:props
29,Child gaze,Child,124.135,124.408,0.273,robot,Child gaze:robot
30,Child gaze,Child,124.522,125.794,1.272,parent,Child gaze:parent
31,Child gaze,Child,125.885,126.975,1.09,props,Child gaze:props
32,Child gaze,Child,127.134,127.953,0.819,robot,Child gaze:robot
33,Child gaze,Child,128.136,128.681,0.545,props,Child gaze:props
34,Child gaze,Child,128.885,132.02100000000002,3.136,robot,Child gaze:robot
35,Child gaze,Child,132.248,141.976,9.728,props,Child gaze:props
36,Child gaze,Child,142.044,143.499,1.455,parent,Child gaze:parent
37,Child gaze,Child,143.589,143.998,0.409,robot,Child gaze:robot
38,Child gaze,Child,144.13400000000001,146.679,2.545,props,Child gaze:props
39,Child gaze,Child,146.792,147.247,0.455,parent,Child gaze:parent
40,Child gaze,Child,147.451,148.996,1.545,props,Child gaze:props
41,Child gaze,Child,149.135,151.499,2.364,parent,Child gaze:parent
42,Child gaze,Child,151.564,152.337,0.773,robot,Child gaze:robot
43,Child gaze,Child,152.473,154.2,1.727,props,Child gaze:props
44,Child gaze,Child,154.586,155.677,1.091,parent,Child gaze:parent
45,Child gaze,Child,155.835,156.29,0.455,props,Child gaze:props
46,Child gaze,Child,156.403,157.857,1.454,robot,Child gaze:robot
47,Child gaze,Child,157.925,161.471,3.546,props,Child gaze:props
48,Child gaze,Child,161.584,166.402,4.818,robot,Child gaze:robot
49,Child gaze,Child,166.454,167.506,1.052,parent,Child gaze:parent
50,Child gaze,Child,167.68,170.04399999999998,2.364,props,Child gaze:props
51,Child gaze,Child,170.15699999999998,175.339,5.182,robot,Child gaze:robot
52,Child gaze,Child,175.452,179.362,3.91,props,Child gaze:props
53,Child gaze,Child,179.475,180.657,1.182,robot,Child gaze:robot
54,Child gaze,Child,180.77,181.998,1.228,props,Child gaze:props
55,Child gaze,Child,182.225,183.407,1.182,robot,Child gaze:robot
56,Child gaze,Child,183.52,187.339,3.819,props,Child gaze:props
57,Child gaze,Child,187.543,188.133,0.59,robot,Child gaze:robot
58,Child gaze,Child,188.27,191.679,3.409,props,Child gaze:props
59,Child gaze,Child,191.769,193.088,1.319,robot,Child gaze:robot
60,Child gaze,Child,193.314,195.405,2.091,props,Child gaze:props
61,Child gaze,Child,195.473,197.563,2.09,robot,Child gaze:robot
62,Child gaze,Child,197.677,201.132,3.455,props,Child gaze:props
