,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,robot pointing,robot text,start-end,Conversational turns,Joint attention,Mutual gaze,time
122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,68.92
123,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,69.42
124,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,69.92
125,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,70.42
126,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,70.92
127,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,71.42
128,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,71.92
129,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,72.42
130,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,72.92
131,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,73.42
132,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,73.92
133,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,74.42
134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.92
135,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.42
136,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,75.92
137,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,76.42
138,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,76.92
139,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,77.42
140,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,77.92
141,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,78.42
142,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,78.92
143,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,79.42
144,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,79.92
145,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,80.42
146,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,80.92
147,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,81.42
148,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,81.92
149,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,82.42
150,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,82.92
151,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,83.42
152,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,83.92
153,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.42
154,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.92
155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.42
156,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.92
157,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,86.42
158,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,86.92
159,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,87.42
160,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,87.92
161,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,88.42
162,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,88.92
163,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,89.42
164,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,89.92
165,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90.42
166,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90.92
167,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,91.42
168,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,91.92
169,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,92.42
170,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,92.92
171,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,93.42
172,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,93.92
173,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,94.42
174,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,94.92
175,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,95.42
176,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,95.92
177,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,96.42
178,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,96.92
179,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,97.42
180,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,97.92
181,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,98.42
182,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,98.92
183,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,99.42
184,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,99.92
185,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,100.42
186,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,100.92
187,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,101.42
188,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,101.92
189,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,102.42
190,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,102.92
191,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,103.42
192,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,103.92
193,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,104.42
194,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,104.92
195,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,105.42
196,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,105.92
197,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,106.42
198,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,106.92
199,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,107.42
200,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,107.92
201,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,108.42
202,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,108.92
203,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,109.42
204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,109.92
205,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,110.42
206,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,110.92
207,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,111.42
208,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,111.92
209,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,112.42
210,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,112.92
211,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,113.42
212,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,113.92
213,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,114.42
214,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,114.92
215,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,115.42
216,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,115.92
217,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,116.42
218,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,116.92
219,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,117.42
220,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,117.92
221,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,118.42
222,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,118.92
223,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,119.42
224,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,119.92
225,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,120.42
226,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,120.92
227,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,121.42
228,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,121.92
229,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,122.42
230,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,122.92
231,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,123.42
232,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,123.92
233,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,124.42
234,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,124.92
235,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,125.42
236,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,125.92
237,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,126.42
238,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,126.92
239,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,127.42
240,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,127.92
241,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,128.42
242,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,128.92
243,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,129.42
244,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,129.92
245,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,130.42
246,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,130.92
247,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,131.42
248,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,131.92
249,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,132.42
250,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,132.92
251,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,133.42
252,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,133.92
253,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,134.42
254,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,134.92
255,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,135.42
256,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,135.92
257,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,136.42
258,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,136.92
259,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,137.42
260,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,137.92
261,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,138.42
262,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,138.92
263,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,139.42
264,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,139.92
265,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,140.42
266,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,140.92
267,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,141.42
268,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,141.92
269,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,142.42
270,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,142.92
271,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,143.42
272,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,143.92
273,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,144.42
274,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,144.92
275,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,145.42
276,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,145.92
277,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,146.42
278,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,146.92
279,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,147.42
280,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,147.92
281,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,148.42
282,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,148.92
283,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,149.42
284,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,149.92
285,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,150.42
286,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,150.92
287,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,151.42
288,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,151.92
289,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,152.42
290,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,152.92
291,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,153.42
292,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,153.92
293,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,154.42
294,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,154.92
295,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,155.42
296,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,155.92
297,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,156.42
298,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,156.92
299,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,157.42
300,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,157.92
301,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,158.42
302,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,158.92
