,action,who,s_time,e_time,t_time,sub_action,action:sub_action
32,Child gaze,Child,73.76,74.9,1.14,tablet,Child gaze:tablet
33,Child gaze,Child,74.97,76.73,1.76,robot,Child gaze:robot
34,Child gaze,Child,76.78999999999999,116.17,39.38,tablet,Child gaze:tablet
35,Child gaze,Child,117.42,162.34,44.92,tablet,Child gaze:tablet
36,Child gaze,Child,162.4,163.66,1.26,parent,Child gaze:parent
37,Child gaze,Child,163.75,164.35,0.6,tablet,Child gaze:tablet
38,Child gaze,Child,164.39,165.01,0.62,parent,Child gaze:parent
39,Child gaze,Child,165.06,225.06,60.0,tablet,Child gaze:tablet
40,Child gaze,Child,226.02,230.42000000000002,4.4,tablet,Child gaze:tablet
41,Child gaze,Child,234.57999999999998,250.58,16.0,tablet,Child gaze:tablet
42,Child gaze,Child,250.62,251.9,1.28,parent,Child gaze:parent
43,Child gaze,Child,253.22,292.82,39.6,tablet,Child gaze:tablet
44,Child gaze,Child,292.98,295.84000000000003,2.86,robot,Child gaze:robot
45,Child gaze,Child,295.89,297.37,1.48,tablet,Child gaze:tablet
46,Child gaze,Child,297.40999999999997,298.15,0.74,robot,Child gaze:robot
47,Child gaze,Child,298.2,301.22,3.02,tablet,Child gaze:tablet
48,Child gaze,Child,301.27,302.75,1.48,parent,Child gaze:parent
49,Child gaze,Child,302.81,315.69,12.88,tablet,Child gaze:tablet
50,Child gaze,Child,317.29,324.63,7.34,tablet,Child gaze:tablet
51,Child gaze,Child,324.72,326.22,1.5,parent,Child gaze:parent
52,Child gaze,Child,326.31,326.79,0.48,tablet,Child gaze:tablet
53,Child gaze,Child,326.83,327.55,0.72,robot,Child gaze:robot
54,Child gaze,Child,327.57,331.19,3.62,tablet,Child gaze:tablet
55,Child gaze,Child,331.54,332.94,1.4,robot,Child gaze:robot
56,Child gaze,Child,332.98,334.46,1.48,tablet,Child gaze:tablet
57,Child gaze,Child,335.04,337.68,2.64,parent,Child gaze:parent
58,Child gaze,Child,337.72,373.546,35.826,tablet,Child gaze:tablet
59,Child affect,Child,31.09,35.55,4.46,positive 1,Child affect:positive 1
60,Child affect,Child,36.96,40.0,3.04,positive 2,Child affect:positive 2
61,Child affect,Child,52.04,54.54,2.5,positive 2,Child affect:positive 2
62,Child affect,Child,69.71000000000001,72.21000000000001,2.5,positive 1,Child affect:positive 1
63,Child gesture,Child,22.01,23.47,1.46,point at prop,Child gesture:point at prop
64,Child gesture,Child,26.59,27.29,0.7,point at prop,Child gesture:point at prop
65,Child gesture,Child,31.28,31.84,0.56,point at prop,Child gesture:point at prop
66,Child gesture,Child,33.38,34.1,0.72,point at prop,Child gesture:point at prop
67,Child gesture,Child,35.94,36.94,1.0,point at prop,Child gesture:point at prop
68,Child gesture,Child,41.58,44.04,2.46,point at prop,Child gesture:point at prop
69,Child gesture,Child,78.91,79.59,0.68,point at prop,Child gesture:point at prop
70,Child gesture,Child,82.51,83.17,0.66,point at prop,Child gesture:point at prop
71,Child gesture,Child,141.97,142.59,0.62,point at prop,Child gesture:point at prop
72,Child gesture,Child,150.8,154.04,3.24,point at prop,Child gesture:point at prop
73,Child gesture,Child,163.75,166.11,2.36,point at prop,Child gesture:point at prop
74,Child gesture,Child,168.46,169.74,1.28,point at prop,Child gesture:point at prop
75,Child gesture,Child,180.46,188.38,7.92,point at prop,Child gesture:point at prop
76,Child gesture,Child,189.56,190.98,1.42,point at prop,Child gesture:point at prop
77,Child gesture,Child,289.86,290.26,0.4,point at prop,Child gesture:point at prop
78,Parent utterance,Parent,11.43,12.19,0.76,utterance,Parent utterance:utterance
79,Parent utterance,Parent,18.95,19.76,0.81,utterance,Parent utterance:utterance
80,Parent utterance,Parent,26.16,26.58,0.42,utterance,Parent utterance:utterance
81,Parent utterance,Parent,28.07,29.45,1.38,utterance,Parent utterance:utterance
82,Parent utterance,Parent,44.24,44.66,0.42,utterance,Parent utterance:utterance
83,Parent utterance,Parent,52.34,53.92,1.58,utterance,Parent utterance:utterance
84,Parent utterance,Parent,56.51,57.05,0.54,utterance,Parent utterance:utterance
85,Parent utterance,Parent,61.96,63.06,1.1,utterance,Parent utterance:utterance
86,Parent utterance,Parent,64.43,66.73,2.3,utterance,Parent utterance:utterance
87,Parent utterance,Parent,73.39,74.65,1.26,utterance,Parent utterance:utterance
88,Parent utterance,Parent,84.24,84.94,0.7,utterance,Parent utterance:utterance
89,Parent utterance,Parent,89.19,90.28999999999999,1.1,utterance,Parent utterance:utterance
90,Parent utterance,Parent,93.2,94.0,0.8,utterance,Parent utterance:utterance
91,Parent utterance,Parent,99.24000000000001,100.03999999999999,0.8,utterance,Parent utterance:utterance
92,Parent utterance,Parent,100.42,103.64,3.22,utterance,Parent utterance:utterance
93,Parent utterance,Parent,106.33,106.83,0.5,utterance,Parent utterance:utterance
94,Parent utterance,Parent,115.08,116.24000000000001,1.16,utterance,Parent utterance:utterance
95,Parent utterance,Parent,118.7,119.9,1.2,utterance,Parent utterance:utterance
96,Parent utterance,Parent,120.22,120.62,0.4,utterance,Parent utterance:utterance
97,Parent utterance,Parent,128.66,129.66,1.0,utterance,Parent utterance:utterance
98,Parent utterance,Parent,130.68,132.1,1.42,utterance,Parent utterance:utterance
99,Parent utterance,Parent,132.65,132.93,0.28,utterance,Parent utterance:utterance
100,Parent utterance,Parent,140.85,141.81,0.96,utterance,Parent utterance:utterance
101,Parent utterance,Parent,142.87,143.29,0.42,utterance,Parent utterance:utterance
102,Parent utterance,Parent,143.7,144.12,0.42,utterance,Parent utterance:utterance
103,Parent utterance,Parent,145.79,146.35,0.56,utterance,Parent utterance:utterance
104,Parent utterance,Parent,156.92000000000002,157.6,0.68,utterance,Parent utterance:utterance
105,Parent utterance,Parent,167.45,167.85,0.4,utterance,Parent utterance:utterance
106,Parent utterance,Parent,170.09,170.85,0.76,utterance,Parent utterance:utterance
107,Parent utterance,Parent,182.34,183.48,1.14,utterance,Parent utterance:utterance
108,Parent utterance,Parent,183.63,184.33,0.7,utterance,Parent utterance:utterance
109,Parent utterance,Parent,190.14,190.62,0.48,utterance,Parent utterance:utterance
110,Parent utterance,Parent,199.52,199.98,0.46,utterance,Parent utterance:utterance
111,Parent utterance,Parent,202.05,202.93,0.88,utterance,Parent utterance:utterance
112,Parent utterance,Parent,209.91,210.41,0.5,utterance,Parent utterance:utterance
113,Parent utterance,Parent,220.957,221.373,0.416,utterance,Parent utterance:utterance
114,Parent utterance,Parent,221.68099999999998,222.165,0.484,utterance,Parent utterance:utterance
115,Parent utterance,Parent,234.24,235.24,1.0,utterance,Parent utterance:utterance
116,Parent utterance,Parent,239.915,240.848,0.933,utterance,Parent utterance:utterance
117,Parent utterance,Parent,252.214,253.281,1.067,utterance,Parent utterance:utterance
118,Parent utterance,Parent,264.414,265.997,1.583,utterance,Parent utterance:utterance
119,Parent utterance,Parent,294.649,295.533,0.884,utterance,Parent utterance:utterance
120,Parent utterance,Parent,296.791,297.558,0.767,utterance,Parent utterance:utterance
121,Parent utterance,Parent,317.174,317.724,0.55,utterance,Parent utterance:utterance
122,Parent utterance,Parent,318.899,319.683,0.784,utterance,Parent utterance:utterance
123,Parent utterance,Parent,321.541,322.191,0.65,utterance,Parent utterance:utterance
124,Parent utterance,Parent,325.683,325.983,0.3,utterance,Parent utterance:utterance
125,Parent utterance,Parent,337.216,337.683,0.467,utterance,Parent utterance:utterance
126,Parent utterance,Parent,341.549,343.649,2.1,utterance,Parent utterance:utterance
127,Parent utterance,Parent,344.899,345.633,0.734,utterance,Parent utterance:utterance
128,Parent utterance,Parent,347.166,347.83299999999997,0.667,utterance,Parent utterance:utterance
129,Verbal scaffolding,Parent,26.16,26.58,0.42,cognitive,Verbal scaffolding:cognitive
130,Verbal scaffolding,Parent,84.24,84.94,0.7,cognitive,Verbal scaffolding:cognitive
131,Verbal scaffolding,Parent,89.19,90.28999999999999,1.1,cognitive,Verbal scaffolding:cognitive
132,Verbal scaffolding,Parent,93.2,94.0,0.8,affective,Verbal scaffolding:affective
133,Verbal scaffolding,Parent,99.24000000000001,100.03999999999999,0.8,cognitive,Verbal scaffolding:cognitive
134,Verbal scaffolding,Parent,100.42,103.64,3.22,cognitive,Verbal scaffolding:cognitive
135,Verbal scaffolding,Parent,106.33,106.83,0.5,affective,Verbal scaffolding:affective
136,Verbal scaffolding,Parent,115.08,116.24000000000001,1.16,cognitive,Verbal scaffolding:cognitive
137,Verbal scaffolding,Parent,118.7,119.9,1.2,cognitive,Verbal scaffolding:cognitive
138,Verbal scaffolding,Parent,120.22,120.62,0.4,affective,Verbal scaffolding:affective
139,Verbal scaffolding,Parent,128.66,129.66,1.0,cognitive,Verbal scaffolding:cognitive
140,Verbal scaffolding,Parent,130.68,132.1,1.42,technical,Verbal scaffolding:technical
141,Verbal scaffolding,Parent,140.85,141.81,0.96,cognitive,Verbal scaffolding:cognitive
142,Verbal scaffolding,Parent,145.79,146.35,0.56,cognitive,Verbal scaffolding:cognitive
143,Verbal scaffolding,Parent,156.92000000000002,157.6,0.68,affective,Verbal scaffolding:affective
144,Verbal scaffolding,Parent,167.45,167.85,0.4,cognitive,Verbal scaffolding:cognitive
145,Verbal scaffolding,Parent,170.09,170.85,0.76,cognitive,Verbal scaffolding:cognitive
146,Verbal scaffolding,Parent,190.14,190.62,0.48,cognitive,Verbal scaffolding:cognitive
147,Verbal scaffolding,Parent,202.05,202.93,0.88,cognitive,Verbal scaffolding:cognitive
148,Verbal scaffolding,Parent,220.957,221.373,0.416,cognitive,Verbal scaffolding:cognitive
149,Verbal scaffolding,Parent,221.68099999999998,222.165,0.484,cognitive,Verbal scaffolding:cognitive
150,Verbal scaffolding,Parent,234.24,235.24,1.0,cognitive,Verbal scaffolding:cognitive
151,Verbal scaffolding,Parent,239.915,240.848,0.933,cognitive,Verbal scaffolding:cognitive
152,Verbal scaffolding,Parent,264.414,265.997,1.583,cognitive,Verbal scaffolding:cognitive
153,Verbal scaffolding,Parent,317.174,317.724,0.55,cognitive,Verbal scaffolding:cognitive
154,Verbal scaffolding,Parent,318.899,319.683,0.784,cognitive,Verbal scaffolding:cognitive
155,Verbal scaffolding,Parent,321.541,322.191,0.65,affective,Verbal scaffolding:affective
156,Verbal scaffolding,Parent,337.216,337.683,0.467,cognitive,Verbal scaffolding:cognitive
157,Verbal scaffolding,Parent,341.549,343.649,2.1,cognitive,Verbal scaffolding:cognitive
158,Verbal scaffolding,Parent,344.899,345.633,0.734,cognitive,Verbal scaffolding:cognitive
159,Verbal scaffolding,Parent,347.166,347.83299999999997,0.667,cognitive,Verbal scaffolding:cognitive
160,Non-verbal scaffolding,Parent,11.72,12.3,0.58,cognitive,Non-verbal scaffolding:cognitive
161,Non-verbal scaffolding,Parent,26.16,26.9,0.74,cognitive,Non-verbal scaffolding:cognitive
162,Non-verbal scaffolding,Parent,27.4,28.18,0.78,technical,Non-verbal scaffolding:technical
163,Non-verbal scaffolding,Parent,28.9,31.06,2.16,cognitive,Non-verbal scaffolding:cognitive
164,Non-verbal scaffolding,Parent,32.7,37.38,4.68,cognitive,Non-verbal scaffolding:cognitive
165,Non-verbal scaffolding,Parent,82.7,83.82,1.12,technical,Non-verbal scaffolding:technical
166,Non-verbal scaffolding,Parent,88.72,90.22,1.5,cognitive,Non-verbal scaffolding:cognitive
167,Non-verbal scaffolding,Parent,93.74000000000001,95.22,1.48,technical,Non-verbal scaffolding:technical
168,Non-verbal scaffolding,Parent,97.50999999999999,98.63,1.12,cognitive,Non-verbal scaffolding:cognitive
169,Non-verbal scaffolding,Parent,99.27000000000001,99.69,0.42,cognitive,Non-verbal scaffolding:cognitive
170,Non-verbal scaffolding,Parent,100.52000000000001,101.36,0.84,technical,Non-verbal scaffolding:technical
171,Non-verbal scaffolding,Parent,101.52000000000001,101.94,0.42,cognitive,Non-verbal scaffolding:cognitive
172,Non-verbal scaffolding,Parent,102.38,103.08,0.7,technical,Non-verbal scaffolding:technical
173,Non-verbal scaffolding,Parent,103.08,104.13,1.05,cognitive,Non-verbal scaffolding:cognitive
174,Non-verbal scaffolding,Parent,112.16,113.47999999999999,1.32,cognitive,Non-verbal scaffolding:cognitive
175,Non-verbal scaffolding,Parent,113.64,114.88,1.24,technical,Non-verbal scaffolding:technical
176,Non-verbal scaffolding,Parent,115.08,116.12,1.04,cognitive,Non-verbal scaffolding:cognitive
177,Non-verbal scaffolding,Parent,123.98,125.78,1.8,technical,Non-verbal scaffolding:technical
178,Non-verbal scaffolding,Parent,132.04,133.44,1.4,technical,Non-verbal scaffolding:technical
179,Non-verbal scaffolding,Parent,139.8,141.94,2.14,cognitive,Non-verbal scaffolding:cognitive
180,Non-verbal scaffolding,Parent,143.48,144.42000000000002,0.94,cognitive,Non-verbal scaffolding:cognitive
181,Non-verbal scaffolding,Parent,164.79,165.73,0.94,cognitive,Non-verbal scaffolding:cognitive
182,Non-verbal scaffolding,Parent,165.8,166.82,1.02,technical,Non-verbal scaffolding:technical
183,Non-verbal scaffolding,Parent,183.88,184.88,1.0,cognitive,Non-verbal scaffolding:cognitive
184,Non-verbal scaffolding,Parent,199.85,201.17000000000002,1.32,technical,Non-verbal scaffolding:technical
185,Non-verbal scaffolding,Parent,202.25,202.47,0.22,cognitive,Non-verbal scaffolding:cognitive
186,Non-verbal scaffolding,Parent,208.32,210.14,1.82,technical,Non-verbal scaffolding:technical
187,Non-verbal scaffolding,Parent,219.24,220.2,0.96,technical,Non-verbal scaffolding:technical
188,Non-verbal scaffolding,Parent,220.96,222.44,1.48,cognitive,Non-verbal scaffolding:cognitive
189,Non-verbal scaffolding,Parent,234.9,236.6,1.7,cognitive,Non-verbal scaffolding:cognitive
190,Non-verbal scaffolding,Parent,312.02,312.92,0.9,technical,Non-verbal scaffolding:technical
191,Non-verbal scaffolding,Parent,317.23,317.89,0.66,cognitive,Non-verbal scaffolding:cognitive
192,Non-verbal scaffolding,Parent,318.94,320.32,1.38,cognitive,Non-verbal scaffolding:cognitive
193,Non-verbal scaffolding,Parent,352.97,353.69,0.72,technical,Non-verbal scaffolding:technical
194,Non-verbal scaffolding,Parent,363.1,365.54,2.44,technical,Non-verbal scaffolding:technical
195,Parent gaze,Parent,7.92,9.34,1.42,tablet,Parent gaze:tablet
196,Parent gaze,Parent,9.4,11.08,1.68,child,Parent gaze:child
197,Parent gaze,Parent,11.12,11.88,0.76,tablet,Parent gaze:tablet
198,Parent gaze,Parent,11.94,13.64,1.7,child,Parent gaze:child
199,Parent gaze,Parent,13.71,18.67,4.96,tablet,Parent gaze:tablet
200,Parent gaze,Parent,18.71,20.91,2.2,child,Parent gaze:child
201,Parent gaze,Parent,23.11,36.69,13.58,tablet,Parent gaze:tablet
202,Parent gaze,Parent,36.76,38.14,1.38,child,Parent gaze:child
203,Parent gaze,Parent,38.21,42.49,4.28,tablet,Parent gaze:tablet
204,Parent gaze,Parent,42.53,43.23,0.7,child,Parent gaze:child
205,Parent gaze,Parent,43.28,44.1,0.82,tablet,Parent gaze:tablet
206,Parent gaze,Parent,44.19,45.13,0.94,child,Parent gaze:child
207,Parent gaze,Parent,45.62,47.84,2.22,tablet,Parent gaze:tablet
208,Parent gaze,Parent,49.09,51.51,2.42,tablet,Parent gaze:tablet
209,Parent gaze,Parent,51.54,52.5,0.96,child,Parent gaze:child
210,Parent gaze,Parent,52.58,53.28,0.7,tablet,Parent gaze:tablet
211,Parent gaze,Parent,53.35,55.25,1.9,child,Parent gaze:child
212,Parent gaze,Parent,55.34,56.74,1.4,robot,Parent gaze:robot
213,Parent gaze,Parent,56.8,57.5,0.7,tablet,Parent gaze:tablet
214,Parent gaze,Parent,57.57,59.81,2.24,child,Parent gaze:child
215,Parent gaze,Parent,59.89,60.81,0.92,robot,Parent gaze:robot
216,Parent gaze,Parent,60.87,61.29,0.42,tablet,Parent gaze:tablet
217,Parent gaze,Parent,61.32,63.12,1.8,child,Parent gaze:child
218,Parent gaze,Parent,63.18,64.96,1.78,tablet,Parent gaze:tablet
219,Parent gaze,Parent,65.01,65.87,0.86,robot,Parent gaze:robot
220,Parent gaze,Parent,65.92,68.1,2.18,child,Parent gaze:child
221,Parent gaze,Parent,69.61,83.53,13.92,tablet,Parent gaze:tablet
222,Parent gaze,Parent,83.8,83.88,0.08,child,Parent gaze:child
223,Parent gaze,Parent,86.88,92.8,5.92,tablet,Parent gaze:tablet
224,Parent gaze,Parent,92.84,93.8,0.96,child,Parent gaze:child
225,Parent gaze,Parent,93.82,94.92,1.1,tablet,Parent gaze:tablet
226,Parent gaze,Parent,95.21000000000001,97.77000000000001,2.56,tablet,Parent gaze:tablet
227,Parent gaze,Parent,97.81,98.50999999999999,0.7,child,Parent gaze:child
228,Parent gaze,Parent,98.56,101.28,2.72,tablet,Parent gaze:tablet
229,Parent gaze,Parent,101.32,101.8,0.48,child,Parent gaze:child
230,Parent gaze,Parent,101.82,109.53999999999999,7.72,tablet,Parent gaze:tablet
231,Parent gaze,Parent,110.75999999999999,117.75999999999999,7.0,tablet,Parent gaze:tablet
232,Parent gaze,Parent,118.00999999999999,119.87,1.86,child,Parent gaze:child
233,Parent gaze,Parent,119.92,121.34,1.42,tablet,Parent gaze:tablet
234,Parent gaze,Parent,123.74,136.5,12.76,tablet,Parent gaze:tablet
235,Parent gaze,Parent,137.52,139.2,1.68,tablet,Parent gaze:tablet
236,Parent gaze,Parent,139.74,153.48,13.74,tablet,Parent gaze:tablet
237,Parent gaze,Parent,153.53,155.65,2.12,child,Parent gaze:child
238,Parent gaze,Parent,155.67000000000002,157.03,1.36,tablet,Parent gaze:tablet
239,Parent gaze,Parent,157.05,157.47,0.42,child,Parent gaze:child
240,Parent gaze,Parent,157.48,161.96,4.48,tablet,Parent gaze:tablet
241,Parent gaze,Parent,162.0,163.8,1.8,child,Parent gaze:child
242,Parent gaze,Parent,163.84,178.76,14.92,tablet,Parent gaze:tablet
243,Parent gaze,Parent,178.86,180.42,1.56,child,Parent gaze:child
244,Parent gaze,Parent,180.52,202.24,21.72,tablet,Parent gaze:tablet
245,Parent gaze,Parent,202.32,202.96,0.64,child,Parent gaze:child
246,Parent gaze,Parent,202.98,209.7,6.72,tablet,Parent gaze:tablet
247,Parent gaze,Parent,209.74,210.24,0.5,child,Parent gaze:child
248,Parent gaze,Parent,210.29,216.39,6.1,tablet,Parent gaze:tablet
249,Parent gaze,Parent,216.44,217.57999999999998,1.14,child,Parent gaze:child
250,Parent gaze,Parent,217.65,231.81,14.16,tablet,Parent gaze:tablet
251,Parent gaze,Parent,231.85,233.69,1.84,child,Parent gaze:child
252,Parent gaze,Parent,233.73,239.71,5.98,tablet,Parent gaze:tablet
253,Parent gaze,Parent,239.74,240.24,0.5,child,Parent gaze:child
254,Parent gaze,Parent,240.31,243.57,3.26,tablet,Parent gaze:tablet
255,Parent gaze,Parent,245.68,246.6,0.92,tablet,Parent gaze:tablet
256,Parent gaze,Parent,247.3,248.56,1.26,tablet,Parent gaze:tablet
257,Parent gaze,Parent,250.89,251.05,0.16,tablet,Parent gaze:tablet
258,Parent gaze,Parent,251.07,252.85,1.78,child,Parent gaze:child
259,Parent gaze,Parent,252.88,258.56,5.68,tablet,Parent gaze:tablet
260,Parent gaze,Parent,258.64,260.04,1.4,child,Parent gaze:child
261,Parent gaze,Parent,260.1,261.7,1.6,tablet,Parent gaze:tablet
262,Parent gaze,Parent,261.74,263.62,1.88,child,Parent gaze:child
263,Parent gaze,Parent,264.48,273.48,9.0,tablet,Parent gaze:tablet
264,Parent gaze,Parent,273.7,274.46,0.76,child,Parent gaze:child
265,Parent gaze,Parent,274.5,275.82,1.32,tablet,Parent gaze:tablet
266,Parent gaze,Parent,275.9,276.65999999999997,0.76,child,Parent gaze:child
267,Parent gaze,Parent,278.84000000000003,279.52,0.68,tablet,Parent gaze:tablet
268,Parent gaze,Parent,285.18,287.65999999999997,2.48,tablet,Parent gaze:tablet
269,Parent gaze,Parent,289.14,289.94,0.8,child,Parent gaze:child
270,Parent gaze,Parent,290.04,290.36,0.32,tablet,Parent gaze:tablet
271,Parent gaze,Parent,291.64,293.64,2.0,child,Parent gaze:child
272,Parent gaze,Parent,293.65999999999997,294.6,0.94,robot,Parent gaze:robot
273,Parent gaze,Parent,294.65,295.19,0.54,child,Parent gaze:child
274,Parent gaze,Parent,295.2,296.42,1.22,tablet,Parent gaze:tablet
275,Parent gaze,Parent,296.49,296.73,0.24,robot,Parent gaze:robot
276,Parent gaze,Parent,298.77,303.21,4.44,tablet,Parent gaze:tablet
277,Parent gaze,Parent,309.47,317.49,8.02,tablet,Parent gaze:tablet
278,Parent gaze,Parent,317.58,318.64,1.06,child,Parent gaze:child
279,Parent gaze,Parent,318.75,319.73,0.98,tablet,Parent gaze:tablet
280,Parent gaze,Parent,319.8,320.28,0.48,child,Parent gaze:child
281,Parent gaze,Parent,320.36,321.78,1.42,tablet,Parent gaze:tablet
282,Parent gaze,Parent,321.91,326.17,4.26,child,Parent gaze:child
283,Parent gaze,Parent,327.72,332.74,5.02,tablet,Parent gaze:tablet
284,Parent gaze,Parent,332.89,337.09000000000003,4.2,child,Parent gaze:child
285,Parent gaze,Parent,337.17,346.83,9.66,tablet,Parent gaze:tablet
286,Parent gaze,Parent,347.12,347.36,0.24,child,Parent gaze:child
287,Parent gaze,Parent,347.58,348.12,0.54,child,Parent gaze:child
288,Parent gaze,Parent,348.23,351.40999999999997,3.18,tablet,Parent gaze:tablet
289,Parent gaze,Parent,351.44,352.06,0.62,child,Parent gaze:child
290,Parent gaze,Parent,352.21,355.31,3.1,tablet,Parent gaze:tablet
291,Parent gaze,Parent,360.56,365.96,5.4,tablet,Parent gaze:tablet
292,Parent affect,Parent,9.2,14.8,5.6,positive 2,Parent affect:positive 2
293,Parent affect,Parent,22.08,27.94,5.86,positive 1,Parent affect:positive 1
294,Parent affect,Parent,41.92,47.44,5.52,positive 2,Parent affect:positive 2
295,Parent affect,Parent,92.92,95.1,2.18,positive 1,Parent affect:positive 1
296,Parent affect,Parent,162.57,167.39,4.82,positive 1,Parent affect:positive 1
297,Parent affect,Parent,179.94,181.54,1.6,positive 1,Parent affect:positive 1
298,Parent affect,Parent,184.06,186.42,2.36,positive 1,Parent affect:positive 1
299,Parent affect,Parent,249.38,254.36,4.98,positive 1,Parent affect:positive 1
300,Parent affect,Parent,287.49,294.45,6.96,positive 2,Parent affect:positive 2
301,Parent affect,Parent,309.5,311.9,2.4,positive 1,Parent affect:positive 1
302,Parent affect,Parent,321.62,325.94,4.32,positive 1,Parent affect:positive 1
303,Parent affect,Parent,327.0,329.0,2.0,positive 1,Parent affect:positive 1
304,Parent gesture,Parent,11.72,12.3,0.58,point at prop,Parent gesture:point at prop
305,Parent gesture,Parent,26.16,26.9,0.74,point at prop,Parent gesture:point at prop
306,Parent gesture,Parent,28.9,31.06,2.16,point at prop,Parent gesture:point at prop
307,Parent gesture,Parent,32.7,37.38,4.68,point at prop,Parent gesture:point at prop
308,Parent gesture,Parent,88.72,90.22,1.5,point at prop,Parent gesture:point at prop
309,Parent gesture,Parent,99.27000000000001,99.69,0.42,point at prop,Parent gesture:point at prop
310,Parent gesture,Parent,101.52000000000001,101.94,0.42,point at prop,Parent gesture:point at prop
311,Parent gesture,Parent,103.07,104.13,1.06,point at prop,Parent gesture:point at prop
312,Parent gesture,Parent,112.16,113.47999999999999,1.32,point at prop,Parent gesture:point at prop
313,Parent gesture,Parent,139.8,141.94,2.14,point at prop,Parent gesture:point at prop
314,Parent gesture,Parent,164.79,165.73,0.94,point at prop,Parent gesture:point at prop
315,Parent gesture,Parent,183.88,184.88,1.0,point at prop,Parent gesture:point at prop
316,Parent gesture,Parent,202.25,202.47,0.22,point at prop,Parent gesture:point at prop
317,Parent gesture,Parent,220.96,222.44,1.48,point at prop,Parent gesture:point at prop
318,Parent gesture,Parent,234.9,236.6,1.7,point at prop,Parent gesture:point at prop
319,Parent gesture,Parent,317.23,317.89,0.66,point at prop,Parent gesture:point at prop
320,Parent gesture,Parent,318.94,320.32,1.38,point at prop,Parent gesture:point at prop
321,Parent affective touch,Parent,292.12,293.84000000000003,1.72,affective touch,Parent affective touch:affective touch
322,Child prop manipulation,Child,89.78999999999999,91.55,1.76,child,Child prop manipulation:child
323,Child prop manipulation,Child,104.84,106.03999999999999,1.2,child,Child prop manipulation:child
324,Child prop manipulation,Child,120.06,120.9,0.84,child,Child prop manipulation:child
325,Child prop manipulation,Child,129.28,129.98,0.7,child,Child prop manipulation:child
326,Child prop manipulation,Child,130.67,131.33,0.66,child,Child prop manipulation:child
327,Child prop manipulation,Child,146.35,147.27,0.92,child,Child prop manipulation:child
328,Child prop manipulation,Child,156.01,156.45,0.44,child,Child prop manipulation:child
329,Child prop manipulation,Child,171.1,171.86,0.76,child,Child prop manipulation:child
330,Child prop manipulation,Child,176.1,176.66,0.56,child,Child prop manipulation:child
331,Child prop manipulation,Child,188.58,189.5,0.92,child,Child prop manipulation:child
332,Child prop manipulation,Child,194.11,194.91,0.8,child,Child prop manipulation:child
333,Child prop manipulation,Child,195.27,195.57,0.3,child,Child prop manipulation:child
334,Child prop manipulation,Child,195.78,196.04,0.26,child,Child prop manipulation:child
335,Child prop manipulation,Child,196.35,196.67000000000002,0.32,child,Child prop manipulation:child
336,Child prop manipulation,Child,196.79,197.09,0.3,child,Child prop manipulation:child
337,Child prop manipulation,Child,197.14,198.14,1.0,child,Child prop manipulation:child
