,action,who,s_time,e_time,t_time,sub_action,action:sub_action
84,Child gaze,Child,101.75999999999999,108.4,6.64,props,Child gaze:props
85,Child gaze,Child,108.47999999999999,109.72,1.24,robot,Child gaze:robot
86,Child gaze,Child,109.82,115.78,5.96,props,Child gaze:props
87,Child gaze,Child,115.8,116.47999999999999,0.68,parent,Child gaze:parent
88,Child gaze,Child,116.53999999999999,119.25999999999999,2.72,props,Child gaze:props
89,Child gaze,Child,119.3,122.58,3.28,robot,Child gaze:robot
90,Child gaze,Child,122.7,127.5,4.8,props,Child gaze:props
91,Child gaze,Child,127.58,129.78,2.2,robot,Child gaze:robot
92,Child gaze,Child,129.84,140.56,10.72,props,Child gaze:props
93,Child gaze,Child,142.44,144.04,1.6,props,Child gaze:props
94,Child gaze,Child,144.07999999999998,145.16,1.08,robot,Child gaze:robot
95,Child gaze,Child,145.22,146.02,0.8,props,Child gaze:props
96,Child gaze,Child,146.06,150.02,3.96,robot,Child gaze:robot
97,Child gaze,Child,150.07999999999998,151.48,1.4,props,Child gaze:props
98,Child gaze,Child,152.22,152.82,0.6,robot,Child gaze:robot
99,Child gaze,Child,152.88,155.28,2.4,parent,Child gaze:parent
100,Child gaze,Child,155.32,161.56,6.24,robot,Child gaze:robot
101,Child gaze,Child,161.64,171.56,9.92,props,Child gaze:props
102,Child gaze,Child,173.64,174.92000000000002,1.28,parent,Child gaze:parent
103,Child gaze,Child,174.96,182.32,7.36,props,Child gaze:props
104,Child gaze,Child,182.4,183.36,0.96,parent,Child gaze:parent
105,Child gaze,Child,183.44,187.12,3.68,props,Child gaze:props
106,Child gaze,Child,188.56,189.92,1.36,parent,Child gaze:parent
107,Child gaze,Child,190.04,191.32,1.28,props,Child gaze:props
108,Child gaze,Child,191.32,191.76,0.44,robot,Child gaze:robot
109,Child gaze,Child,191.86,195.66,3.8,props,Child gaze:props
110,Child gaze,Child,195.76,196.68,0.92,robot,Child gaze:robot
111,Child gaze,Child,196.78,198.57999999999998,1.8,parent,Child gaze:parent
112,Child gaze,Child,199.32,199.92000000000002,0.6,robot,Child gaze:robot
113,Child gaze,Child,199.98,201.3,1.32,props,Child gaze:props
114,Child gaze,Child,201.36,202.24,0.88,parent,Child gaze:parent
115,Child gaze,Child,202.32,202.8,0.48,props,Child gaze:props
116,Child gaze,Child,202.88,203.2,0.32,parent,Child gaze:parent
117,Child gaze,Child,209.2,209.76,0.56,robot,Child gaze:robot
118,Child gaze,Child,209.84,211.07999999999998,1.24,parent,Child gaze:parent
119,Child gaze,Child,211.18,217.02,5.84,robot,Child gaze:robot
120,Child gaze,Child,217.14,218.74,1.6,props,Child gaze:props
121,Child gaze,Child,219.5,220.9,1.4,parent,Child gaze:parent
122,Child gaze,Child,221.0,226.84,5.84,props,Child gaze:props
123,Child gaze,Child,226.92000000000002,227.88,0.96,parent,Child gaze:parent
124,Child gaze,Child,227.96,228.64,0.68,robot,Child gaze:robot
125,Child gaze,Child,228.78,231.1,2.32,parent,Child gaze:parent
126,Child gaze,Child,233.22,237.86,4.64,props,Child gaze:props
127,Child gaze,Child,237.9,238.42000000000002,0.52,parent,Child gaze:parent
128,Child gaze,Child,238.44,250.4,11.96,props,Child gaze:props
129,Child gaze,Child,252.02,255.06,3.04,props,Child gaze:props
130,Child gaze,Child,256.9,257.54,0.64,robot,Child gaze:robot
131,Child gaze,Child,257.58,258.5,0.92,props,Child gaze:props
132,Child gaze,Child,275.88,276.52,0.64,robot,Child gaze:robot
133,Child gaze,Child,277.12,277.44,0.32,robot,Child gaze:robot
134,Child gaze,Child,279.2,281.04,1.84,parent,Child gaze:parent
135,Child gaze,Child,281.08,287.08,6.0,props,Child gaze:props
136,Child gaze,Child,287.2,289.36,2.16,robot,Child gaze:robot
137,Child gaze,Child,289.44,292.44,3.0,parent,Child gaze:parent
138,Child affect,Child,23.92,26.48,2.56,positive 2,Child affect:positive 2
139,Child affect,Child,44.16,46.8,2.64,positive 1,Child affect:positive 1
140,Child affect,Child,60.76,66.16,5.4,positive 2,Child affect:positive 2
141,Child affect,Child,81.58,83.42,1.84,positive 1,Child affect:positive 1
142,Child affect,Child,95.34,96.58,1.24,positive 1,Child affect:positive 1
143,Child affect,Child,159.04,160.04,1.0,positive 1,Child affect:positive 1
144,Child affect,Child,233.24,234.44,1.2,positive 1,Child affect:positive 1
145,Child affect,Child,257.92,266.6,8.68,positive 3,Child affect:positive 3
146,Child gesture,Child,91.27,91.87,0.6,point at prop,Child gesture:point at prop
147,Child gesture,Child,131.68,132.76,1.08,point at prop,Child gesture:point at prop
148,Child gesture,Child,253.68,254.48,0.8,point at prop,Child gesture:point at prop
149,Parent utterance,Parent,3.56,4.16,0.6,utterance,Parent utterance:utterance
150,Parent utterance,Parent,9.4,9.84,0.44,utterance,Parent utterance:utterance
151,Parent utterance,Parent,11.72,14.0,2.28,utterance,Parent utterance:utterance
152,Parent utterance,Parent,18.61,19.61,1.0,utterance,Parent utterance:utterance
153,Parent utterance,Parent,20.85,22.11,1.26,utterance,Parent utterance:utterance
154,Parent utterance,Parent,22.16,23.04,0.88,utterance,Parent utterance:utterance
155,Parent utterance,Parent,62.42,63.12,0.7,utterance,Parent utterance:utterance
156,Parent utterance,Parent,69.02,69.8,0.78,utterance,Parent utterance:utterance
157,Parent utterance,Parent,70.09,71.93,1.84,utterance,Parent utterance:utterance
158,Parent utterance,Parent,76.89,77.97,1.08,utterance,Parent utterance:utterance
159,Parent utterance,Parent,78.99,79.47,0.48,utterance,Parent utterance:utterance
160,Parent utterance,Parent,80.89,81.55,0.66,utterance,Parent utterance:utterance
161,Parent utterance,Parent,83.06,83.36,0.3,utterance,Parent utterance:utterance
162,Parent utterance,Parent,85.22,85.78,0.56,utterance,Parent utterance:utterance
163,Parent utterance,Parent,89.77,90.28999999999999,0.52,utterance,Parent utterance:utterance
164,Parent utterance,Parent,90.41,90.85,0.44,utterance,Parent utterance:utterance
165,Parent utterance,Parent,92.72999999999999,93.17,0.44,utterance,Parent utterance:utterance
166,Parent utterance,Parent,101.49000000000001,101.89,0.4,utterance,Parent utterance:utterance
167,Parent utterance,Parent,103.56,103.97999999999999,0.42,utterance,Parent utterance:utterance
168,Parent utterance,Parent,107.74000000000001,109.68,1.94,utterance,Parent utterance:utterance
169,Parent utterance,Parent,110.11,111.45,1.34,utterance,Parent utterance:utterance
170,Parent utterance,Parent,111.66,112.75999999999999,1.1,utterance,Parent utterance:utterance
171,Parent utterance,Parent,114.5,115.02000000000001,0.52,utterance,Parent utterance:utterance
172,Parent utterance,Parent,116.14,117.0,0.86,utterance,Parent utterance:utterance
173,Parent utterance,Parent,125.24,126.64,1.4,utterance,Parent utterance:utterance
174,Parent utterance,Parent,129.24,129.98,0.74,utterance,Parent utterance:utterance
175,Parent utterance,Parent,133.25,133.87,0.62,utterance,Parent utterance:utterance
176,Parent utterance,Parent,136.16,138.36,2.2,utterance,Parent utterance:utterance
177,Parent utterance,Parent,140.7,142.28,1.58,utterance,Parent utterance:utterance
178,Parent utterance,Parent,142.67000000000002,143.35,0.68,utterance,Parent utterance:utterance
179,Parent utterance,Parent,149.31,150.87,1.56,utterance,Parent utterance:utterance
180,Parent utterance,Parent,153.98,156.5,2.52,utterance,Parent utterance:utterance
181,Parent utterance,Parent,159.42000000000002,161.14,1.72,utterance,Parent utterance:utterance
182,Parent utterance,Parent,162.79,164.99,2.2,utterance,Parent utterance:utterance
183,Parent utterance,Parent,167.55,168.47,0.92,utterance,Parent utterance:utterance
184,Parent utterance,Parent,174.2,174.72,0.52,utterance,Parent utterance:utterance
185,Parent utterance,Parent,177.01,177.87,0.86,utterance,Parent utterance:utterance
186,Parent utterance,Parent,178.3,180.6,2.3,utterance,Parent utterance:utterance
187,Parent utterance,Parent,181.2,182.02,0.82,utterance,Parent utterance:utterance
188,Parent utterance,Parent,182.89,183.17,0.28,utterance,Parent utterance:utterance
189,Parent utterance,Parent,184.5,185.22,0.72,utterance,Parent utterance:utterance
190,Parent utterance,Parent,185.92,186.74,0.82,utterance,Parent utterance:utterance
191,Parent utterance,Parent,188.92,189.78,0.86,utterance,Parent utterance:utterance
192,Parent utterance,Parent,191.51,192.03,0.52,utterance,Parent utterance:utterance
193,Parent utterance,Parent,192.45,192.89,0.44,utterance,Parent utterance:utterance
194,Parent utterance,Parent,198.67000000000002,199.73,1.06,utterance,Parent utterance:utterance
195,Parent utterance,Parent,200.42000000000002,201.22,0.8,utterance,Parent utterance:utterance
196,Parent utterance,Parent,204.35,206.63,2.28,utterance,Parent utterance:utterance
197,Parent utterance,Parent,211.05,213.37,2.32,utterance,Parent utterance:utterance
198,Parent utterance,Parent,215.09,216.15,1.06,utterance,Parent utterance:utterance
199,Parent utterance,Parent,216.98,219.82,2.84,utterance,Parent utterance:utterance
200,Parent utterance,Parent,220.25,220.69,0.44,utterance,Parent utterance:utterance
201,Parent utterance,Parent,220.93,221.97,1.04,utterance,Parent utterance:utterance
202,Parent utterance,Parent,223.25,223.99,0.74,utterance,Parent utterance:utterance
203,Parent utterance,Parent,227.1,228.86,1.76,utterance,Parent utterance:utterance
204,Parent utterance,Parent,231.22,232.12,0.9,utterance,Parent utterance:utterance
205,Parent utterance,Parent,234.82999999999998,237.77,2.94,utterance,Parent utterance:utterance
206,Parent utterance,Parent,237.9,239.44,1.54,utterance,Parent utterance:utterance
207,Parent utterance,Parent,241.41,242.93,1.52,utterance,Parent utterance:utterance
208,Parent utterance,Parent,246.61,248.01,1.4,utterance,Parent utterance:utterance
209,Parent utterance,Parent,254.81,255.47,0.66,utterance,Parent utterance:utterance
210,Parent utterance,Parent,255.62,256.54,0.92,utterance,Parent utterance:utterance
211,Parent utterance,Parent,258.63,260.27,1.64,utterance,Parent utterance:utterance
212,Parent utterance,Parent,260.45,261.53,1.08,utterance,Parent utterance:utterance
213,Parent utterance,Parent,261.95,263.09,1.14,utterance,Parent utterance:utterance
214,Parent utterance,Parent,267.79,270.59,2.8,utterance,Parent utterance:utterance
215,Parent utterance,Parent,273.59000000000003,273.90999999999997,0.32,utterance,Parent utterance:utterance
216,Parent utterance,Parent,282.78,284.96,2.18,utterance,Parent utterance:utterance
217,Parent utterance,Parent,285.67,286.27,0.6,utterance,Parent utterance:utterance
218,Parent utterance,Parent,290.48,291.2,0.72,utterance,Parent utterance:utterance
219,Parent utterance,Parent,292.69,293.23,0.54,other vocalization,Parent utterance:other vocalization
220,Parent utterance,Parent,392.64,394.88,2.24,utterance,Parent utterance:utterance
221,Parent utterance,Parent,404.12,404.82,0.7,utterance,Parent utterance:utterance
222,Parent utterance,Parent,405.56,407.4,1.84,utterance,Parent utterance:utterance
223,Parent utterance,Parent,408.92,411.04,2.12,utterance,Parent utterance:utterance
224,Parent utterance,Parent,411.34000000000003,411.76,0.42,utterance,Parent utterance:utterance
225,Parent utterance,Parent,413.62,414.02,0.4,utterance,Parent utterance:utterance
226,Parent utterance,Parent,419.68,421.72,2.04,utterance,Parent utterance:utterance
227,Parent utterance,Parent,422.99,424.55,1.56,utterance,Parent utterance:utterance
228,Parent utterance,Parent,431.95,433.41,1.46,utterance,Parent utterance:utterance
229,Verbal scaffolding,Parent,20.85,22.11,1.26,cognitive,Verbal scaffolding:cognitive
230,Verbal scaffolding,Parent,22.16,23.04,0.88,cognitive,Verbal scaffolding:cognitive
231,Verbal scaffolding,Parent,76.89,77.97,1.08,cognitive,Verbal scaffolding:cognitive
232,Verbal scaffolding,Parent,78.99,79.47,0.48,cognitive,Verbal scaffolding:cognitive
233,Verbal scaffolding,Parent,80.89,81.55,0.66,cognitive,Verbal scaffolding:cognitive
234,Verbal scaffolding,Parent,83.06,83.36,0.3,cognitive,Verbal scaffolding:cognitive
235,Verbal scaffolding,Parent,85.22,85.78,0.56,cognitive,Verbal scaffolding:cognitive
236,Verbal scaffolding,Parent,89.77,90.28999999999999,0.52,affective,Verbal scaffolding:affective
237,Verbal scaffolding,Parent,90.41,90.85,0.44,cognitive,Verbal scaffolding:cognitive
238,Verbal scaffolding,Parent,92.72999999999999,93.17,0.44,cognitive,Verbal scaffolding:cognitive
239,Verbal scaffolding,Parent,101.49000000000001,101.89,0.4,cognitive,Verbal scaffolding:cognitive
240,Verbal scaffolding,Parent,103.56,103.97999999999999,0.42,cognitive,Verbal scaffolding:cognitive
241,Verbal scaffolding,Parent,107.74000000000001,109.68,1.94,cognitive,Verbal scaffolding:cognitive
242,Verbal scaffolding,Parent,110.11,111.45,1.34,cognitive,Verbal scaffolding:cognitive
243,Verbal scaffolding,Parent,111.66,112.75999999999999,1.1,cognitive,Verbal scaffolding:cognitive
244,Verbal scaffolding,Parent,114.5,115.02000000000001,0.52,cognitive,Verbal scaffolding:cognitive
245,Verbal scaffolding,Parent,116.14,117.0,0.86,instruction translation,Verbal scaffolding:instruction translation
246,Verbal scaffolding,Parent,125.24,126.64,1.4,cognitive,Verbal scaffolding:cognitive
247,Verbal scaffolding,Parent,129.24,129.98,0.74,cognitive,Verbal scaffolding:cognitive
248,Verbal scaffolding,Parent,133.25,133.87,0.62,cognitive,Verbal scaffolding:cognitive
249,Verbal scaffolding,Parent,136.16,138.36,2.2,cognitive,Verbal scaffolding:cognitive
250,Verbal scaffolding,Parent,140.7,142.28,1.58,affective,Verbal scaffolding:affective
251,Verbal scaffolding,Parent,142.67000000000002,143.35,0.68,affective,Verbal scaffolding:affective
252,Verbal scaffolding,Parent,149.31,150.87,1.56,cognitive,Verbal scaffolding:cognitive
253,Verbal scaffolding,Parent,159.42000000000002,161.14,1.72,cognitive,Verbal scaffolding:cognitive
254,Verbal scaffolding,Parent,162.79,164.99,2.2,cognitive,Verbal scaffolding:cognitive
255,Verbal scaffolding,Parent,167.55,168.47,0.92,affective,Verbal scaffolding:affective
256,Verbal scaffolding,Parent,177.01,177.87,0.86,cognitive,Verbal scaffolding:cognitive
257,Verbal scaffolding,Parent,178.3,180.6,2.3,cognitive,Verbal scaffolding:cognitive
258,Verbal scaffolding,Parent,181.2,182.02,0.82,cognitive,Verbal scaffolding:cognitive
259,Verbal scaffolding,Parent,184.5,185.22,0.72,cognitive,Verbal scaffolding:cognitive
260,Verbal scaffolding,Parent,185.92,186.74,0.82,cognitive,Verbal scaffolding:cognitive
261,Verbal scaffolding,Parent,188.92,189.78,0.86,affective,Verbal scaffolding:affective
262,Verbal scaffolding,Parent,191.51,192.03,0.52,cognitive,Verbal scaffolding:cognitive
263,Verbal scaffolding,Parent,192.45,192.89,0.44,cognitive,Verbal scaffolding:cognitive
264,Verbal scaffolding,Parent,198.67000000000002,199.73,1.06,cognitive,Verbal scaffolding:cognitive
265,Verbal scaffolding,Parent,200.42000000000002,201.22,0.8,cognitive,Verbal scaffolding:cognitive
266,Verbal scaffolding,Parent,204.35,206.63,2.28,cognitive,Verbal scaffolding:cognitive
267,Verbal scaffolding,Parent,211.05,213.37,2.32,cognitive,Verbal scaffolding:cognitive
268,Verbal scaffolding,Parent,215.09,216.15,1.06,cognitive,Verbal scaffolding:cognitive
269,Verbal scaffolding,Parent,216.98,219.82,2.84,cognitive,Verbal scaffolding:cognitive
270,Verbal scaffolding,Parent,220.93,221.97,1.04,cognitive,Verbal scaffolding:cognitive
271,Verbal scaffolding,Parent,223.25,223.99,0.74,cognitive,Verbal scaffolding:cognitive
272,Verbal scaffolding,Parent,227.1,228.86,1.76,affective,Verbal scaffolding:affective
273,Verbal scaffolding,Parent,231.22,232.12,0.9,cognitive,Verbal scaffolding:cognitive
274,Verbal scaffolding,Parent,234.82999999999998,237.77,2.94,cognitive,Verbal scaffolding:cognitive
275,Verbal scaffolding,Parent,237.9,239.44,1.54,affective,Verbal scaffolding:affective
276,Verbal scaffolding,Parent,241.41,242.93,1.52,affective,Verbal scaffolding:affective
277,Verbal scaffolding,Parent,246.61,248.01,1.4,cognitive,Verbal scaffolding:cognitive
278,Verbal scaffolding,Parent,254.81,255.47,0.66,cognitive,Verbal scaffolding:cognitive
279,Verbal scaffolding,Parent,255.62,256.54,0.92,cognitive,Verbal scaffolding:cognitive
280,Verbal scaffolding,Parent,258.63,260.27,1.64,cognitive,Verbal scaffolding:cognitive
281,Verbal scaffolding,Parent,405.56,407.4,1.84,cognitive,Verbal scaffolding:cognitive
282,Verbal scaffolding,Parent,408.92,411.04,2.12,cognitive,Verbal scaffolding:cognitive
283,Verbal scaffolding,Parent,411.34000000000003,411.76,0.42,cognitive,Verbal scaffolding:cognitive
284,Verbal scaffolding,Parent,413.62,414.02,0.4,cognitive,Verbal scaffolding:cognitive
285,Non-verbal scaffolding,Parent,3.6,4.2,0.6,cognitive,Non-verbal scaffolding:cognitive
286,Non-verbal scaffolding,Parent,77.1,77.82,0.72,cognitive,Non-verbal scaffolding:cognitive
287,Non-verbal scaffolding,Parent,79.18,79.72,0.54,cognitive,Non-verbal scaffolding:cognitive
288,Non-verbal scaffolding,Parent,80.93,81.73,0.8,cognitive,Non-verbal scaffolding:cognitive
289,Non-verbal scaffolding,Parent,82.89,83.41,0.52,cognitive,Non-verbal scaffolding:cognitive
290,Non-verbal scaffolding,Parent,85.31,85.95,0.64,cognitive,Non-verbal scaffolding:cognitive
291,Non-verbal scaffolding,Parent,92.61,93.33,0.72,cognitive,Non-verbal scaffolding:cognitive
292,Non-verbal scaffolding,Parent,108.77000000000001,110.55,1.78,cognitive,Non-verbal scaffolding:cognitive
293,Non-verbal scaffolding,Parent,111.9,112.74000000000001,0.84,cognitive,Non-verbal scaffolding:cognitive
294,Non-verbal scaffolding,Parent,116.07,117.03,0.96,cognitive,Non-verbal scaffolding:cognitive
295,Non-verbal scaffolding,Parent,125.53,127.29,1.76,technical,Non-verbal scaffolding:technical
296,Non-verbal scaffolding,Parent,127.33,127.87,0.54,cognitive,Non-verbal scaffolding:cognitive
297,Non-verbal scaffolding,Parent,129.08,129.78,0.7,cognitive,Non-verbal scaffolding:cognitive
298,Non-verbal scaffolding,Parent,133.7,134.3,0.6,cognitive,Non-verbal scaffolding:cognitive
299,Non-verbal scaffolding,Parent,159.4,160.07999999999998,0.68,cognitive,Non-verbal scaffolding:cognitive
300,Non-verbal scaffolding,Parent,192.28,193.12,0.84,cognitive,Non-verbal scaffolding:cognitive
301,Non-verbal scaffolding,Parent,194.26,194.7,0.44,technical,Non-verbal scaffolding:technical
302,Non-verbal scaffolding,Parent,198.76,199.52,0.76,affective,Non-verbal scaffolding:affective
303,Non-verbal scaffolding,Parent,199.62,200.02,0.4,cognitive,Non-verbal scaffolding:cognitive
304,Non-verbal scaffolding,Parent,204.26,205.42000000000002,1.16,affective,Non-verbal scaffolding:affective
305,Non-verbal scaffolding,Parent,205.48,205.84,0.36,cognitive,Non-verbal scaffolding:cognitive
306,Non-verbal scaffolding,Parent,210.66,211.26,0.6,cognitive,Non-verbal scaffolding:cognitive
307,Non-verbal scaffolding,Parent,211.76,212.56,0.8,cognitive,Non-verbal scaffolding:cognitive
308,Non-verbal scaffolding,Parent,217.32,219.4,2.08,cognitive,Non-verbal scaffolding:cognitive
309,Non-verbal scaffolding,Parent,227.46,230.06,2.6,affective,Non-verbal scaffolding:affective
310,Non-verbal scaffolding,Parent,235.74,236.22,0.48,cognitive,Non-verbal scaffolding:cognitive
311,Non-verbal scaffolding,Parent,237.94,241.86,3.92,affective,Non-verbal scaffolding:affective
312,Non-verbal scaffolding,Parent,247.52,248.04,0.52,cognitive,Non-verbal scaffolding:cognitive
313,Non-verbal scaffolding,Parent,251.82,252.1,0.28,technical,Non-verbal scaffolding:technical
314,Non-verbal scaffolding,Parent,264.94,265.7,0.76,technical,Non-verbal scaffolding:technical
315,Parent gaze,Parent,7.92,9.84,1.92,child,Parent gaze:child
316,Parent gaze,Parent,10.96,12.4,1.44,props,Parent gaze:props
317,Parent gaze,Parent,12.48,13.84,1.36,child,Parent gaze:child
318,Parent gaze,Parent,13.92,14.4,0.48,robot,Parent gaze:robot
319,Parent gaze,Parent,14.44,15.2,0.76,child,Parent gaze:child
320,Parent gaze,Parent,15.28,15.6,0.32,robot,Parent gaze:robot
321,Parent gaze,Parent,17.16,18.12,0.96,robot,Parent gaze:robot
322,Parent gaze,Parent,18.2,19.08,0.88,child,Parent gaze:child
323,Parent gaze,Parent,19.12,20.72,1.6,robot,Parent gaze:robot
324,Parent gaze,Parent,20.8,21.76,0.96,child,Parent gaze:child
325,Parent gaze,Parent,21.84,23.36,1.52,robot,Parent gaze:robot
326,Parent gaze,Parent,23.4,23.68,0.28,child,Parent gaze:child
327,Parent gaze,Parent,23.74,24.1,0.36,robot,Parent gaze:robot
328,Parent gaze,Parent,24.12,24.68,0.56,child,Parent gaze:child
329,Parent gaze,Parent,25.64,26.8,1.16,child,Parent gaze:child
330,Parent gaze,Parent,27.9,32.7,4.8,child,Parent gaze:child
331,Parent gaze,Parent,32.74,33.54,0.8,robot,Parent gaze:robot
332,Parent gaze,Parent,33.62,41.62,8.0,child,Parent gaze:child
333,Parent gaze,Parent,41.7,42.7,1.0,robot or prop,Parent gaze:robot or prop
334,Parent gaze,Parent,42.8,50.8,8.0,child,Parent gaze:child
335,Parent gaze,Parent,50.88,51.92,1.04,robot,Parent gaze:robot
336,Parent gaze,Parent,52.04,53.24,1.2,props,Parent gaze:props
337,Parent gaze,Parent,53.36,55.6,2.24,child,Parent gaze:child
338,Parent gaze,Parent,55.76,56.88,1.12,props,Parent gaze:props
339,Parent gaze,Parent,56.96,57.64,0.68,child,Parent gaze:child
340,Parent gaze,Parent,57.78,59.06,1.28,robot,Parent gaze:robot
341,Parent gaze,Parent,59.18,62.9,3.72,child,Parent gaze:child
