"","model 1","model 2","model 3"
"292",0.185452765355825,0.225157434986447,0.226100087276222
"293",0.25689847718297,0.251088621305119,0.205040909917647
"294",0.228334674890718,0.25827167480067,0.226100087276222
"295",0.202796572557906,0.238822902640323,0.226100087276222
"296",0.23518010816621,0.241013730810912,0.205040909917647
"297",0.242219302713153,0.244327905803457,0.205040909917647
"298",0.297544912400848,0.236491883369366,0.296495583491102
"299",0.196850228510243,0.222020566272224,0.205040909917647
"300",0.205833526419476,0.226628840783547,0.205040909917647
"301",0.205833526419476,0.226628840783547,0.205040909917647
"302",0.245813073692511,0.246001433221768,0.205040909917647
"303",0.280494642781701,0.261569198184889,0.205040909917647
"304",0.221678237726102,0.253273401967757,0.226100087276222
"305",0.218419427678719,0.250808762494172,0.226100087276222
"306",0.212037742790077,0.245947518478197,0.226100087276222
"307",0.23173347125905,0.239372943843074,0.205040909917647
"308",0.27241208177491,0.290276096327653,0.226100087276222
"309",0.2926732155815,0.250808762494172,0.296495583491101
"310",0.215206119659041,0.24836686481842,0.226100087276222
"311",0.283208751186617,0.281941207103262,0.296495583491101
"312",0.305034800005426,0.210169192732987,0.29393200707054
"313",0.199802321104815,0.223546527052782,0.205040909917647
"314",0.276425670183551,0.29310563422301,0.226100087276222
"315",0.294286543509066,0.245947518478197,0.296495583491102
"316",0.193939756651871,0.220504650470006,0.205040909917647
"317",0.191070372819692,0.218998715858625,0.205040909917647
"318",0.268453218837873,0.256277221241109,0.205040909917647
"319",0.218419427678719,0.232916861248401,0.205040909917647
"320",0.221678237726103,0.253273401967756,0.226100087276222
"321",0.260697061659322,0.281941207103262,0.226100087276222
"322",0.256898477182971,0.279213453672563,0.226100087276222
"323",0.218419427678719,0.2329168612484,0.205040909917647
"324",0.212037742790077,0.229752110347095,0.205040909917647
"325",0.260697061659322,0.281941207103262,0.226100087276222
"326",0.212037742790077,0.229752110347095,0.205040909917647
"327",0.305880886796981,0.214341011386186,0.296495583491101
"328",0.191070372819692,0.218998715858625,0.205040909917647
"329",0.196850228510243,0.222020566272224,0.205040909917647
"330",0.199802321104815,0.223546527052782,0.205040909917647
"331",0.179993252034236,0.220769936297842,0.226100087276222
"332",0.199802321104815,0.236491883369366,0.226100087276222
"333",0.196850228510243,0.234182482834934,0.226100087276222
"334",0.286323193665509,0.246001433221768,0.29393200707054
"335",0.23173347125905,0.260805695744589,0.226100087276221
"336",0.242219302713153,0.268549650425365,0.226100087276221
"337",0.218419427678719,0.250808762494172,0.226100087276221
"338",0.199802321104815,0.236491883369366,0.226100087276221
"339",0.264548428081627,0.284694093021102,0.226100087276221
"340",0.29347856915198,0.231329267517082,0.29393200707054
"341",0.27241208177491,0.290276096327652,0.226100087276222
"342",0.188241549699586,0.227382173906239,0.226100087276222
"343",0.242219302713153,0.244327905803457,0.205040909917647
"344",0.27241208177491,0.290276096327652,0.226100087276222
"345",0.276425670183551,0.29310563422301,0.226100087276222
"346",0.25315203773644,0.276510625969735,0.226100087276222
"347",0.245813073692511,0.246001433221768,0.205040909917647
"348",0.215206119659041,0.24836686481842,0.226100087276222
"349",0.300016859316121,0.229627808792878,0.296495583491101
"350",0.272412081774911,0.258029629035498,0.205040909917647
"351",0.238675184012999,0.242665361642416,0.205040909917647
"352",0.264548428081628,0.254536299452141,0.205040909917647
"353",0.295910407108323,0.226628840783547,0.29393200707054
"354",0.205833526419477,0.241175724558386,0.226100087276222
"355",0.283983643681511,0.279213453672563,0.296495583491101
"356",0.291870469786159,0.234514958312756,0.29393200707054
"357",0.199802321104815,0.223546527052782,0.205040909917647
"358",0.188241549699586,0.217502699063583,0.205040909917647
"359",0.191070372819692,0.218998715858625,0.205040909917647
"360",0.276425670183551,0.29310563422301,0.226100087276222
"361",0.212037742790077,0.229752110347095,0.205040909917647
"362",0.280898779211993,0.290276096327652,0.296495583491101
"363",0.228334674890718,0.25827167480067,0.226100087276222
"364",0.218419427678719,0.250808762494172,0.226100087276222
"365",0.289477750353946,0.26080569574459,0.296495583491101
"366",0.297544912400848,0.223546527052782,0.29393200707054
"367",0.215206119659041,0.24836686481842,0.226100087276222
"368",0.272412081774911,0.258029629035498,0.205040909917647
"369",0.242219302713153,0.268549650425365,0.226100087276222
"370",0.268453218837873,0.256277221241109,0.205040909917647
"371",0.202796572557906,0.225082597015449,0.205040909917647
"372",0.202796572557906,0.225082597015449,0.205040909917647
"373",0.23173347125905,0.26080569574459,0.226100087276222
"374",0.162071968610276,0.20604622953789,0.226100087276222
"375",0.221678237726103,0.234514958312756,0.205040909917647
"376",0.242219302713153,0.244327905803457,0.205040909917647
"377",0.215206119659041,0.24836686481842,0.226100087276222
"378",0.295910407108323,0.226628840783547,0.29393200707054
"379",0.191070372819692,0.218998715858625,0.205040909917647
"380",0.287108041494561,0.268549650425365,0.296495583491101
"381",0.182703503212548,0.214540167470238,0.205040909917647
"382",0.191070372819692,0.229627808792878,0.226100087276222
"383",0.299190166981733,0.220504650470006,0.29393200707054
"384",0.182703503212548,0.214540167470238,0.205040909917646
"385",0.2804946427817,0.2959611456292,0.226100087276222
"386",0.2804946427817,0.261569198184889,0.205040909917646
"387",0.29347856915198,0.231329267517082,0.29393200707054
"388",0.238675184013,0.265944485723183,0.226100087276221
"389",4.93564092718017,4.53752329668671,4.47307636980802
"390",4.48188576895684,4.24069650437876,4.47307636980802
"391",0.279370935116794,0.261569198184889,0.29393200707054
"392",0.245813073692511,0.246001433221768,0.205040909917647
"393",0.298366189243302,0.222020566272224,0.29393200707054
"394",0.218419427678719,0.2329168612484,0.205040909917647
"395",0.228334674890718,0.237742931731168,0.205040909917647
"396",0.199802321104815,0.223546527052782,0.205040909917647
"397",0.268453218837873,0.256277221241109,0.205040909917647
"398",0.179993252034236,0.213073527959119,0.205040909917647
"399",0.293478569151981,0.24836686481842,0.296495583491101
"400",0.218419427678719,0.232916861248401,0.205040909917647
"401",0.25315203773644,0.249381719873133,0.205040909917647
"402",0.238675184013,0.242665361642416,0.205040909917647
"403",0.185452765355825,0.225157434986447,0.226100087276222
"404",0.291870469786159,0.253273401967756,0.296495583491101
"405",0.199802321104815,0.223546527052782,0.205040909917647
"406",0.2926732155815,0.250808762494172,0.296495583491101
"407",0.25315203773644,0.249381719873133,0.205040909917647
"408",0.208913731681321,0.243550534332992,0.226100087276222
"409",0.199802321104815,0.223546527052782,0.205040909917647
"410",0.218419427678719,0.250808762494172,0.226100087276222
"411",0.215206119659041,0.231329267517082,0.205040909917646
"412",0.264548428081628,0.254536299452141,0.205040909917646
"413",0.182703503212548,0.214540167470238,0.205040909917646
"414",0.27241208177491,0.258029629035499,0.205040909917646
"415",0.228334674890718,0.25827167480067,0.226100087276222
"416",0.249457111886579,0.273832518623621,0.226100087276222
"417",0.20891373168132,0.243550534332992,0.226100087276222
"418",0.23518010816621,0.241013730810912,0.205040909917647
"419",0.174687764208317,0.216463907831953,0.226100087276222
"420",0.299190166981733,0.231894518419517,0.296495583491101
"421",0.272412081774911,0.290276096327652,0.226100087276222
"422",0.221678237726102,0.234514958312756,0.205040909917647
"423",0.242219302713153,0.244327905803457,0.205040909917647
"424",0.29509715175993,0.22818532340328,0.29393200707054
"425",0.205833526419477,0.241175724558386,0.226100087276222
"426",0.242219302713153,0.244327905803457,0.205040909917646
"427",0.276425670183551,0.259793596597082,0.205040909917646
"428",0.221678237726102,0.253273401967756,0.226100087276222
"429",0.245813073692511,0.271178927645832,0.226100087276222
"430",0.185452765355825,0.216016537120163,0.205040909917646
"431",0.291870469786159,0.234514958312756,0.29393200707054
"432",0.221678237726103,0.234514958312756,0.205040909917646
"433",0.302513362430244,0.22295341453013,0.296495583491102
"434",0.174687764208317,0.216463907831953,0.226100087276222
"435",0.24945711188658,0.247686014290721,0.205040909917647
"436",0.202796572557906,0.238822902640323,0.226100087276222
"437",0.23173347125905,0.26080569574459,0.226100087276222
"438",0.196850228510244,0.222020566272224,0.205040909917646
"439",0.288685307428782,0.241013730810912,0.29393200707054
"440",0.23173347125905,0.26080569574459,0.226100087276222
"441",0.212037742790077,0.229752110347095,0.205040909917647
"442",0.305880886796981,0.208731374697808,0.29393200707054
"443",0.188241549699586,0.217502699063584,0.205040909917646
"444",0.290272749948421,0.25827167480067,0.296495583491101
"445",0.193939756651871,0.220504650470006,0.205040909917647
"446",0.23518010816621,0.241013730810912,0.205040909917647
"447",4.53786105754453,4.41672252315768,4.65850275214485
"448",0.272412081774911,0.258029629035498,0.205040909917647
"449",0.272412081774911,0.258029629035498,0.205040909917647
"450",0.205833526419476,0.226628840783547,0.205040909917647
"451",0.272412081774911,0.258029629035499,0.205040909917647
"452",0.177321505905232,0.218606825308191,0.226100087276222
"453",0.278610619461727,0.263356508559341,0.29393200707054
"454",0.287895408627301,0.265944485723183,0.296495583491101
"455",0.23518010816621,0.26336323366676,0.226100087276222
"456",0.212037742790077,0.229752110347095,0.205040909917646
"457",0.249457111886579,0.273832518623621,0.226100087276222
"458",0.238675184013,0.265944485723183,0.226100087276222
"459",0.260697061659322,0.252806790399981,0.205040909917646
"460",0.212037742790077,0.229752110347095,0.205040909917646
"461",0.22498312617262,0.236123625921898,0.205040909917646
"462",0.218419427678719,0.232916861248401,0.205040909917646
"463",0.284761006902896,0.276510625969735,0.296495583491101
"464",0.185452765355825,0.225157434986447,0.226100087276222
"465",0.188241549699586,0.217502699063584,0.205040909917646
"466",0.22498312617262,0.255760975028952,0.226100087276222
"467",0.208913731681321,0.228185323403279,0.205040909917646
"468",0.272412081774911,0.290276096327652,0.226100087276222
"469",0.25315203773644,0.276510625969735,0.226100087276222
"470",3.9895889924651,4.41672252315768,3.98286003505127
"471",0.218419427678719,0.232916861248401,0.205040909917647
"472",0.221678237726102,0.253273401967756,0.226100087276222
"473",0.185452765355825,0.216016537120163,0.205040909917647
"474",0.303351052202076,0.220769936297842,0.296495583491101
"475",0.27241208177491,0.258029629035498,0.205040909917646
"476",0.22498312617262,0.236123625921898,0.205040909917646
"477",0.2804946427817,0.261569198184889,0.205040909917646
"478",0.20891373168132,0.22818532340328,0.205040909917646
"479",0.280898779211993,0.258029629035498,0.29393200707054
"480",0.215206119659041,0.231329267517082,0.205040909917646
"481",0.202796572557906,0.225082597015449,0.205040909917646
"482",0.205833526419476,0.241175724558386,0.226100087276222
"483",0.218419427678719,0.2329168612484,0.205040909917646
"484",0.242219302713153,0.268549650425365,0.226100087276222
"485",0.260697061659322,0.281941207103262,0.226100087276222
"486",0.297544912400848,0.223546527052782,0.29393200707054
"487",0.300846280048433,0.217502699063584,0.29393200707054
"488",0.196850228510243,0.234182482834933,0.226100087276222
"489",0.228334674890718,0.237742931731168,0.205040909917647
"490",0.268453218837873,0.287472319578775,0.226100087276222
"491",0.299190166981733,0.231894518419517,0.296495583491101
"492",0.215206119659041,0.231329267517082,0.205040909917647
"493",0.215206119659041,0.231329267517082,0.205040909917647
"494",0.199802321104815,0.223546527052782,0.205040909917647
"495",0.300846280048433,0.217502699063583,0.29393200707054
"496",0.185452765355825,0.216016537120163,0.205040909917646
"497",0.205833526419476,0.241175724558386,0.226100087276222
"498",0.298366189243302,0.234182482834934,0.296495583491101
"499",0.25689847718297,0.279213453672563,0.226100087276222
"500",0.249457111886579,0.273832518623621,0.226100087276222
"501",0.281666330751821,0.256277221241109,0.29393200707054
"502",0.191070372819692,0.218998715858625,0.205040909917647
"503",0.191070372819692,0.218998715858625,0.205040909917647
"504",0.249457111886579,0.273832518623621,0.226100087276222
"505",4.62223520947463,4.33252081064269,4.47307636980802
"506",0.290272749948421,0.237742931731168,0.29393200707054
"507",0.294286543509066,0.229752110347095,0.29393200707054
"508",0.284619663695491,0.298842844324775,0.226100087276222
"509",0.300016859316121,0.229627808792878,0.296495583491101
"510",0.23518010816621,0.26336323366676,0.226100087276222
"511",0.238675184013,0.242665361642416,0.205040909917647
"512",0.221678237726102,0.234514958312756,0.205040909917647
"513",0.296726322855448,0.238822902640323,0.296495583491101
"514",0.245813073692511,0.271178927645832,0.226100087276222
"515",0.2804946427817,0.2959611456292,0.226100087276222
"516",0.188241549699586,0.227382173906239,0.226100087276222
"517",0.218419427678719,0.250808762494172,0.226100087276222
